Keuwl Accelerometer Data File
2024-04-30 17:10:56
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.2666577,0.478265,8.711669,4.414459,9.778004,63.162071,86.857651"
"0.2691739,0.504586,8.711669,4.400102,9.772854,63.241100,86.685089"
"0.2716900,0.530908,8.697312,4.462315,9.789656,62.882332,86.506844"
"0.2742283,0.497408,8.718847,4.435994,9.795089,63.071423,86.734833"
"0.2767450,0.523729,8.728418,4.407280,9.792022,63.250610,86.566216"
"0.2792617,0.550050,8.721240,4.462315,9.811974,62.949051,86.391129"
"0.2817784,0.542872,8.754740,4.440780,9.831617,63.148251,86.451698"
"0.2842952,0.578764,8.821739,4.421637,9.884783,63.428288,86.246399"
"0.2868119,0.554836,8.857632,4.407280,9.909067,63.591217,86.415718"
"0.2893286,0.528515,8.848060,4.428816,9.908678,63.450977,86.581657"
"0.2918453,0.538086,8.845667,4.392923,9.891063,63.632275,86.518959"
"0.2943292,0.566800,8.874381,4.409673,9.925780,63.623699,86.345528"
"0.2968451,0.526122,8.809774,4.385745,9.855135,63.575302,86.582344"
"0.2993610,0.518943,8.776276,4.390531,9.826956,63.462440,86.616028"
"0.3018768,0.550050,8.793025,4.397709,9.846811,63.473450,86.420509"
"0.3043928,0.526122,8.721240,4.433601,9.797635,63.094681,86.547729"
"0.3069087,0.509372,8.733205,4.431209,9.806321,63.136105,86.661957"
"0.3094246,0.497408,8.711669,4.414459,9.778959,63.164906,86.732147"
"0.3119405,0.492622,8.656335,4.412066,9.728368,63.029877,86.742874"
"0.3144855,0.490230,8.646764,4.378566,9.704571,63.180199,86.755081"
"0.3170093,0.451944,8.644371,4.404887,9.712488,63.029724,87.007195"
"0.3195261,0.468694,8.692227,4.435994,9.769981,62.996605,86.913536"
"0.3220429,0.490230,8.682656,4.409673,9.750593,63.112080,86.768463"
"0.3245597,0.523729,8.682656,4.380959,9.739385,63.267937,86.548157"
"0.3270764,0.538086,8.649157,4.373781,9.707080,63.219330,86.440071"
"0.3295933,0.521336,8.653942,4.388138,9.716906,63.153725,86.552521"
"0.3321101,0.533300,8.704491,4.376173,9.757226,63.352135,86.494026"
"0.3346266,0.506979,8.685049,4.383352,9.741708,63.259060,86.659218"
"0.3371434,0.530908,8.726026,4.392923,9.783821,63.320538,86.518311"
"0.3396603,0.485444,8.730812,4.407280,9.792184,63.251087,86.817558"
"0.3421770,0.506979,8.726026,4.378566,9.776114,63.391987,86.674873"
"0.3446938,0.509372,8.697312,4.388138,9.754919,63.266682,86.648209"
"0.3472106,0.540479,8.749954,4.402494,9.809983,63.334759,86.465370"
"0.3497274,0.533300,8.754740,4.392923,9.809569,63.396084,86.514099"
"0.3522442,0.535693,8.754740,4.412066,9.818287,63.296581,86.498497"
"0.3547576,0.526122,8.783454,4.414459,9.844456,63.357590,86.572121"
"0.3572743,0.528515,8.752347,4.364209,9.794347,63.539257,86.544365"
"0.3597910,0.518943,8.778668,4.395316,9.831232,63.443710,86.616943"
"0.3623077,0.526122,8.797811,4.400102,9.850846,63.469608,86.577705"
"0.3648244,0.516551,8.800203,4.404887,9.854615,63.449448,86.640732"
