Keuwl Accelerometer Data File
2024-04-22 15:55:23
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.6793452,-0.888000,9.312000,2.443950,9.668236,75.357841,95.447304"
"0.6817372,-0.831000,9.313951,2.440950,9.664289,75.370102,95.098488"
"0.6841292,-0.799950,9.304951,2.427000,9.649474,75.432739,94.913658"
"0.6865215,-0.730050,9.267000,2.427000,9.607320,75.367401,94.504433"
"0.6889135,-0.700950,9.295051,2.422050,9.630972,75.434563,94.312576"
"0.6913055,-0.688950,9.289950,2.398050,9.619172,75.563965,94.241333"
"0.6936976,-0.688950,9.307051,2.388000,9.633192,75.647141,94.233574"
"0.6960896,-0.667950,9.334050,2.355000,9.649698,75.874352,94.093140"
"0.6984819,-0.661050,9.348001,2.362050,9.664439,75.853249,94.044975"
"0.7008739,-0.670050,9.346050,2.367000,9.664384,75.822899,94.100716"
"0.7032658,-0.697050,9.361951,2.374050,9.683394,75.808289,94.258141"
"0.7056579,-0.687000,9.397950,2.412000,9.726828,75.642342,94.180946"
"0.7080499,-0.694050,9.357000,2.440950,9.695020,75.417511,94.242111"
"0.7104422,-0.679950,9.328951,2.458050,9.671281,75.276199,94.168694"
"0.7128342,-0.630000,9.322050,2.484000,9.667873,75.111816,93.866264"
"0.7152262,-0.582000,9.313951,2.494050,9.659641,75.037140,93.575584"
"0.7176182,-0.558000,9.259050,2.511000,9.609709,74.852890,93.448776"
"0.7200102,-0.526950,9.250051,2.512950,9.599793,74.824814,93.260460"
"0.7224024,-0.511950,9.244950,2.520000,9.595916,74.774910,93.169586"
"0.7247944,-0.519000,9.219001,2.499000,9.565790,74.856140,93.222168"
"0.7271864,-0.538950,9.240001,2.500950,9.587640,74.879410,93.338165"
"0.7295786,-0.547950,9.214050,2.518050,9.567630,74.740906,93.403313"
"0.7319705,-0.570000,9.240001,2.515050,9.593122,74.801010,93.530006"
"0.7343627,-0.594000,9.223050,2.532000,9.582720,74.679054,93.684982"
"0.7367547,-0.594000,9.252001,2.524950,9.608732,74.765121,93.673477"
"0.7391467,-0.613050,9.256950,2.554050,9.622376,74.607597,93.788933"
"0.7415388,-0.637050,9.259050,2.532000,9.620129,74.740089,93.935913"
"0.7439309,-0.622050,9.240001,2.535000,9.601604,74.691368,93.851425"
"0.7463229,-0.639000,9.267000,2.548950,9.632380,74.655441,93.944550"
"0.7487150,-0.651000,9.280951,2.556000,9.648470,74.638245,94.012367"
"0.7511070,-0.655950,9.301950,2.556000,9.669006,74.671677,94.033676"
"0.7534992,-0.675000,9.292951,2.599050,9.673139,74.413826,94.154427"
"0.7558912,-0.675000,9.292951,2.608950,9.675804,74.357361,94.154427"
"0.7582832,-0.688950,9.276000,2.623050,9.664328,74.251472,94.247688"
"0.7606754,-0.688950,9.274051,2.602050,9.656777,74.368263,94.248581"
"0.7630674,-0.678000,9.264001,2.592000,9.643643,74.408432,94.185814"
"0.7654595,-0.637050,9.259050,2.593950,9.636619,74.384735,93.935913"
"0.7678515,-0.655950,9.256950,2.566050,9.628396,74.543388,94.053223"
"0.7702435,-0.661050,9.262051,2.569950,9.634688,74.529671,94.082382"
"0.7726357,-0.655950,9.267000,2.548950,9.633520,74.657303,94.048836"
"0.7750278,-0.670050,9.283051,2.554050,9.651278,74.654831,94.128448"
"0.7774198,-0.688950,9.277950,2.539050,9.643744,74.734947,94.246803"
"0.7798118,-0.687000,9.274051,2.547000,9.641950,74.683060,94.236603"
"0.7822038,-0.688950,9.288000,2.557950,9.658401,74.642433,94.242226"
"0.7845960,-0.721050,9.280951,2.544000,9.650279,74.715073,94.442467"
"0.7869881,-0.721050,9.277950,2.523000,9.641878,74.830765,94.443893"
"0.7893801,-0.730050,9.274051,2.520000,9.638019,74.843018,94.501022"
"0.7917721,-0.730050,9.274051,2.518050,9.637508,74.854210,94.501022"
"0.7941643,-0.723000,9.271050,2.524950,9.635896,74.809105,94.459167"
"0.7965564,-0.747000,9.277950,2.511000,9.640720,74.902779,94.603149"
"0.7989483,-0.733050,9.283051,2.512950,9.645066,74.897743,94.515076"
"0.8013404,-0.754050,9.289950,2.508000,9.652038,74.939339,94.640434"
"0.8037324,-0.754050,9.274051,2.500950,9.634903,74.955338,94.648354"
"0.8061246,-0.747000,9.288000,2.499000,9.647277,74.987083,94.598190"
"0.8085166,-0.795000,9.277950,2.499000,9.641441,74.977783,94.897545"
"0.8109087,-0.814050,9.255000,2.475000,9.614745,75.083138,95.026680"
"0.8133007,-0.828000,9.259050,2.491050,9.623977,74.998878,95.110138"
"0.8156927,-0.847950,9.256950,2.479050,9.620595,75.067459,95.233772"
"0.8180849,-0.844950,9.288000,2.463000,9.646101,75.206482,95.198013"
"0.8204769,-0.862050,9.259050,2.458050,9.618480,75.193527,95.319107"
"0.8228689,-0.850050,9.267000,2.428950,9.617676,75.371506,95.241005"
"0.8252611,-0.856950,9.277950,2.439000,9.631378,75.330986,95.277107"
