"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.0000000,-2.719050,9.603001,0.007050,9.980527,89.959526,105.809250"
"0.0046642,-2.977950,9.610050,-0.019050,10.060896,90.108490,107.217094"
"0.0093286,-3.153000,9.694051,-0.037950,10.193992,90.213303,108.017166"
"0.0139920,-3.162000,9.792001,0.034950,10.289934,89.805389,107.896133"
"0.0186560,-3.085950,9.759001,0.142950,10.236289,89.199837,107.547775"
"0.0233187,-3.016050,9.723001,0.069000,10.180278,89.611656,107.233757"
"0.0279831,-2.893950,9.706051,0.114000,10.128937,89.355125,106.602448"
"0.0326467,-2.770050,9.699000,0.190950,10.088620,88.915482,105.939430"
"0.0373090,-2.647950,9.715950,0.294000,10.074610,88.327744,105.244942"
"0.0419733,-2.551950,9.835051,0.426000,10.169668,87.599220,104.546036"
"0.0466382,-2.515950,9.936001,0.438000,10.258945,87.553047,104.209511"
"0.0513010,-2.559000,9.936001,0.390000,10.267653,87.823189,104.442558"
"0.0559647,-2.628000,9.796950,0.418950,10.151953,87.634850,105.015907"
"0.0606293,-2.664000,9.664950,0.462000,10.036016,87.361504,105.410080"
"0.0652929,-2.620950,9.601050,0.469050,9.963410,87.301674,105.268906"
"0.0699570,-2.539950,9.595950,0.439950,9.936154,87.462242,104.825623"
"0.0746198,-2.470050,9.577050,0.402000,9.898619,87.672478,104.462181"
"0.0792840,-2.395950,9.550051,0.378000,9.853270,87.801430,104.083878"
"0.0839481,-2.308050,9.639001,0.316050,9.916517,88.173615,103.465881"
"0.0886106,-2.221050,9.814051,0.280050,10.066135,88.405769,102.751984"
"0.0932749,-2.218950,9.981001,0.256050,10.227887,88.565475,102.534004"
"0.0979389,-2.241000,9.937950,0.265050,10.190936,88.509659,102.707603"
"0.1026031,-2.302950,9.832951,0.318000,10.104040,88.196457,103.181511"
"0.1072672,-2.353050,9.850051,0.316050,10.132138,88.212494,103.435425"
"0.1119305,-2.407950,9.931050,0.301050,10.223239,88.312531,103.629295"
"0.1165946,-2.463000,9.931050,0.378000,10.238897,87.884270,103.928886"
"0.1212586,-2.503950,9.945001,0.474000,10.266328,87.353691,104.132179"
"0.1259217,-2.502000,10.044001,0.498000,10.362912,87.245537,103.987915"
"0.1305844,-2.461050,10.087050,0.523950,10.396148,87.111153,103.711220"
"0.1352488,-2.353050,10.000051,0.579000,10.289466,86.774200,103.241043"
"0.1399127,-2.200050,10.000051,0.636000,10.258934,86.445686,102.407631"
"0.1445767,-1.977000,9.984000,0.663000,10.199430,86.272942,101.200638"
"0.1492394,-1.798050,9.949950,0.715050,10.136360,85.954819,100.243340"
"0.1539029,-1.795050,9.907050,0.664950,10.090293,86.221474,100.269958"
"0.1585668,-1.822050,9.877951,0.526050,10.058354,87.002075,100.451096"
"0.1632296,-2.050950,9.850051,0.189000,10.063083,88.923836,101.761909"
"0.1678933,-2.329050,9.675000,0.025950,9.951421,89.850594,103.535202"
"0.1725567,-2.751000,8.284050,0.130950,8.729870,89.140518,108.370499"
"0.1772207,-2.800950,8.406000,0.172050,8.862041,88.887573,108.428505"
"0.1818854,-2.751000,9.403951,0.076050,9.798371,89.555298,106.306129"
"0.1865487,-2.997000,10.063050,-0.049950,10.499975,90.272568,106.584702"
"0.1912133,-3.342000,10.269000,-0.076050,10.799403,90.403481,108.027245"
"0.1958776,-3.612000,10.081950,-0.013950,10.709456,90.074631,109.710777"
"0.2005404,-3.547950,9.730050,0.028050,10.356767,89.844818,110.033798"
"0.2052038,-3.261000,9.546000,0.114000,10.088272,89.352531,108.860634"
"0.2098672,-2.853000,9.526051,0.225000,9.946651,88.703819,106.672668"
"0.2145312,-2.485050,9.637051,0.334950,9.957932,88.072403,104.459534"
"0.2191962,-2.245050,9.768001,0.403950,10.030816,87.692024,102.943909"
"0.2238602,-2.161950,9.804001,0.414000,10.048077,87.638634,102.435677"
"0.2285244,-2.254950,9.748950,0.445050,10.016232,87.453346,103.023590"
"0.2331888,-2.427000,9.679951,0.447000,9.989573,87.435349,104.075302"
