21.4997978,0.0,0.86687,0.137105,81.012497
21.5097847,0.003874,0.86687,0.174822,78.598213
21.5198231,0.011621,0.847299,0.174822,78.342926
21.5298061,0.011621,0.831702,0.247401,73.435738
21.5398216,0.011621,0.81998,0.247401,73.212212
21.5498104,-0.007747,0.823955,0.323853,68.543694
21.5597973,-0.050765,0.843425,0.323853,69.02916
21.5697994,-0.09368,0.882467,0.319572,70.19548
21.5797939,-0.144444,0.929358,0.319572,71.233078
21.5899677,-0.175637,0.987971,0.235984,76.766243
21.5998001,-0.191335,1.019164,0.235984,77.179504
21.6097984,-0.183486,1.046483,0.48053,65.663422
21.6197929,-0.171763,1.027013,0.48053,65.227562
21.630024,-0.156167,1.007441,0.500102,63.869778
21.6397915,-0.132722,0.995719,0.500102,63.533623
21.6497898,-0.136595,0.964526,0.496126,63.010643
21.6598129,-0.128848,0.944954,0.496126,62.515953
21.6697941,-0.136595,0.933231,0.492253,62.439476
21.6798096,-0.124873,0.933231,0.492253,62.398899
21.6897869,-0.117125,0.944954,0.519572,61.380356
21.6998005,-0.09368,0.956677,0.519572,61.608093
21.7097969,-0.081957,0.9684,0.500102,62.770485
21.7198048,-0.042915,0.972273,0.500102,62.803036
21.7297974,-0.027319,0.976249,0.476656,63.984749
21.740036,0.007747,0.9684,0.476656,63.793831
21.7497921,0.007747,0.9684,0.488379,63.238205
21.7598133,0.015596,0.983996,0.488379,63.606632
21.7698059,0.027319,0.999694,0.488379,63.971603
21.779808,0.039042,0.999694,0.488379,63.980381
21.7897911,0.050765,0.999694,0.457085,65.456856
21.7997971,0.050765,0.991845,0.457085,65.286201
21.8097992,0.062385,0.980122,0.418043,66.942505
21.8198013,0.066361,0.96055,0.418043,66.530632
21.8305988,0.074108,0.944954,0.422018,65.99971
21.8398056,0.078084,0.941081,0.422018,65.919914
21.8498287,0.09368,0.941081,0.394597,67.352135
21.8597908,0.105403,0.937207,0.394597,67.295677
21.8698158,0.097554,0.921509,0.336086,70.06501
21.8797951,0.097554,0.925484,0.336086,70.143066
21.8897934,0.097554,0.909786,0.297044,72.014618
21.8997974,0.089806,0.902039,0.297044,71.856918
21.9097919,0.097554,0.890316,0.187666,78.165939
21.9197903,0.124873,0.870744,0.187666,77.957024
21.9297962,0.144444,0.862997,0.136901,81.107697
21.9398003,0.16789,0.855148,0.136901,81.072273
21.9498119,0.163914,0.86687,0.183792,78.232094
21.9598045,0.16789,0.89419,0.183792,78.579346
21.969799,0.175637,0.917635,0.23843,75.683762
21.9798279,0.16789,0.933231,0.23843,75.885475
21.9898205,0.163914,0.948828,0.324363,71.383041
21.9998112,0.144444,0.964526,0.324363,71.603714
22.0098076,0.124873,0.964526,0.363405,69.511703
22.0199432,0.09368,0.964526,0.363405,69.443672
22.0298061,0.089806,0.956677,0.328236,71.139893
22.039793,0.074108,0.933231,0.328236,70.67849
22.0497952,0.070234,0.929358,0.324363,70.810776
22.0598106,0.074108,0.917635,0.324363,70.591118
22.0699768,0.085831,0.905912,0.277472,73.042252
22.079792,0.089806,0.909786,0.277472,73.116386
22.0897923,0.105403,0.913761,0.258002,74.331627
22.0997906,0.105403,0.898063,0.258002,74.075035
22.109808,0.11315,0.89419,0.222834,76.113197
22.1198082,0.109276,0.890316,0.222834,76.048882
22.129797,0.11315,0.886442,0.273598,72.977318
22.1398506,0.120999,0.890316,0.273598,73.064217
22.1497993,0.109276,0.890316,0.273598,73.03746
22.159874,0.101529,0.905912,0.254027,74.428711
22.1698589,0.089806,0.890316,0.254027,74.151756
22.1797943,0.062385,0.909786,0.246279,74.886894
22.1935577,0.007747,0.902039,0.246279,74.72953
22.199852,0.007747,0.902039,0.265749,73.585091
22.2098083,0.007747,0.905912,0.265749,73.65152
22.2197952,-0.015596,0.902039,0.254027,74.274284
22.2297955,-0.050765,0.882467,0.254027,73.966171
22.2397919,-0.062385,0.870744,0.261876,73.301788
22.2498093,-0.078084,0.862997,0.261876,73.184418
22.2598248,-0.078084,0.870744,0.064424,85.7854
22.2697964,-0.085831,0.87472,0.064424,85.80777
22.2798004,-0.070234,0.862997,0.23843,74.603981
22.2897968,-0.050765,0.839551,0.23843,74.173065
22.2999058,-0.015596,0.827829,0.258002,72.692665
22.3101807,-0.003874,0.784913,0.258002,71.804443
22.3197956,-0.003874,0.784913,0.23843,73.10318
22.3297977,0.003874,0.788787,0.23843,73.181465
22.3397999,-0.011621,0.80051,0.269725,71.381035
22.3497906,-0.035066,0.843425,0.269725,72.280235
22.3597965,-0.046789,0.902039,0.367278,67.872452
22.3697987,-0.058512,0.96055,0.367278,69.110405
22.3798027,-0.054638,0.991845,0.472783,64.547958
22.3897915,-0.070234,1.011315,0.472783,64.99707
22.3998337,-0.101529,1.01529,0.468807,65.323334
22.4097977,-0.136595,1.03476,0.468807,65.812187
22.4198246,-0.171763,1.050459,0.425892,68.192635
22.4298458,-0.206932,1.069929,0.425892,68.65374
22.4397984,-0.226402,1.073802,0.410296,69.50042
22.4497986,-0.234251,1.069929,0.410296,69.463745
22.4597988,-0.222528,1.062079,0.445362,67.685852
22.4697971,-0.214679,1.050459,0.445362,67.442818
22.4797974,-0.179613,1.019164,0.410296,68.373131
22.4897938,-0.124873,1.01529,0.410296,68.144562
22.4998207,-0.070234,1.019164,0.382875,69.454697
,-0.00495450495,0.9304356634,0.3353690693,
