6.4988785,-0.445,10.592,0.109,89.410919,92.405746
6.5088854,-0.957,11.014,-0.078,90.404236,94.965927
6.5188918,-1.522,11.199,-0.541,92.740532,97.739365
6.5288796,-2.088,11.287,-1.699,98.419548,100.480751
6.5389166,-1.93,11.704,-1.726,98.27877,99.363853
6.5488882,-1.216,11.993,-1.851,98.729736,95.789574
6.5588789,-1.209,12.252,-2.246,100.338829,95.635574
6.5689082,-1.477,12.297,-2.124,99.731133,96.849022
6.5788913,-1.437,12.421,-2.222,100.076569,96.599281
6.5888758,-1.678,12.503,-2.5,101.209366,97.643867
6.599175,-2.188,12.525,-2.496,101.106422,99.909042
6.6088762,-2.634,12.376,-2.07,99.291,102.01506
6.6188879,-2.897,11.926,-1.612,97.482803,103.653534
6.6289015,-2.883,11.376,-1.305,96.345207,104.220963
6.6388941,-2.277,10.802,-1.02,95.278938,101.903358
6.6488938,-1.2,9.997,-0.766,94.350502,96.84481
6.657002,-1.2,9.997,-0.766,94.350502,96.84481
6.6588759,-1.2,9.997,-0.766,94.350502,96.84481
6.668889,-1.29,9.992,-0.645,93.663094,97.356384
6.6791878,-1.368,10.093,-0.486,92.73185,97.718803
6.6888747,-1.227,10.168,-0.249,91.392715,96.880768
6.6989408,-0.963,10.108,0.204,88.849022,95.442207
6.7151852,0.485,10.178,1.458,81.856949,87.27182
6.718874,0.485,10.085,1.458,81.783051,87.246696
6.7288818,1.226,10.279,1.879,79.712059,83.198334
6.7389197,1.454,10.406,2.015,79.14389,82.045723
6.7488809,1.091,10.389,1.919,79.590576,84.005058
6.7588811,0.504,10.275,1.812,80.010468,87.191833
6.7689133,-0.088,10.03,1.765,80.020096,90.502686
6.7789063,-0.497,9.918,1.492,81.455505,92.868744
6.7888889,-0.818,10.055,0.98,84.451523,94.650917
6.7988868,-1.19,10.261,0.337,88.131439,96.615219
6.8088756,-1.705,10.231,-0.221,91.220627,99.461411
6.8188896,-2.288,10.074,-0.572,93.169212,102.795906
6.8289156,-3.096,8.743,-0.984,96.055962,109.499657
6.8388815,-2.86,7.129,-10.937,144.918808,111.859581
6.8488808,-1.272,10.199,-17.961,150.220062,97.109116
6.8589039,8.484,13.163,-6.309,111.942909,57.196846
6.8688912,14.321,15.041,0.439,88.789062,46.404697
6.8788719,10.22,13.088,-0.236,90.81424,52.014862
6.8888764,-2.238,9.185,-5.013,117.935547,103.693748
6.8988771,-6.141,10.42,-7.027,120.15596,120.512863
6.9088683,-0.017,15.662,-6.751,113.318123,90.062187
6.9189053,3.2,17.489,-5.46,107.071609,79.631165
6.9288831,0.229,13.593,-0.007,90.029503,89.034836
6.9461179,1.472,6.564,6.782,44.766842,77.360336
6.9488821,1.472,6.564,6.782,44.766842,77.360336
6.9588795,4.065,6.395,3.631,64.397446,57.557804
6.968914,5.154,7.67,-0.138,90.855576,56.100136
6.9790945,5.476,9.266,-2.741,104.287544,59.417858
6.9888773,5.461,10.422,-3.288,105.612885,62.346012
6.9989085,2.645,9.173,-2.798,106.33506,73.915283
7.0089331,1.206,8.033,-4.413,118.513931,81.461914
7.0188942,-0.066,7.624,-5.403,125.32354,90.495987
7.0289183,-1.702,7.975,-5.253,122.788689,102.047157
7.0389013,-3.388,8.522,-4.508,116.176964,111.680748
7.0488853,-3.967,8.96,-4.052,112.465843,113.881149
7.0589242,-2.132,9.243,-4.046,113.100037,102.988731
7.0688896,0.121,9.434,-3.728,111.560654,89.265167
7.0789251,1.899,9.569,-3.076,107.500359,78.775299
7.0955639,3.154,9.727,-2.52,103.84417,72.034607
7.0988736,3.934,9.862,-2.225,101.835403,68.252701
7.108881,4.216,9.934,-2.021,100.607201,67.003578
7.1188941,3.904,9.774,-1.94,100.443863,68.226898
7.1288815,3.242,9.483,-2.2,102.38118,71.125725
7.1388884,2.439,9.203,-2.39,104.091866,75.156578
7.1488905,1.536,8.965,-2.453,105.09301,80.27774
7.158916,0.869,8.812,-2.6,106.363708,84.367958
7.1688933,0.669,8.77,-2.854,107.977463,85.637764
7.1791763,0.806,8.689,-3.345,110.973022,84.700356
7.1888824,0.888,8.443,-3.868,114.494858,83.995941
7.1988883,0.865,8.13,-3.865,115.301582,83.926804
7.2088723,0.951,7.903,-3.719,115.042465,83.138359
7.2189574,1.254,7.952,-3.711,114.74868,81.038475
7.2291112,1.355,8.531,-3.385,111.399017,80.97496
7.238873,0.729,9.699,-2.483,104.320923,85.701591
7.2488723,-0.423,11.156,-1.417,97.233627,92.171432
7.258884,-2.056,12.34,-0.203,90.929649,99.459312
7.2688837,-2.679,10.844,-0.952,94.871437,103.876999
7.2772837,-2.679,10.844,-0.952,94.871437,103.876999
7.2788754,-2.679,10.844,-0.952,94.871437,103.876999
7.2888761,-0.999,9.42,-1.889,101.277565,96.053642
7.2989144,0.472,8.61,-2.186,104.22538,86.86219
7.3088779,1.496,8.559,-3.114,109.717384,80.085609
7.3188801,1.354,8.975,-3.539,111.301079,81.420853
7.3289018,0.704,9.45,-3.41,109.791237,85.739487
7.338891,0.401,9.75,-3.256,108.452133,87.644852
7.3488894,0.347,9.847,-2.731,105.491844,87.981781
7.3589144,0.224,9.667,-2.368,103.760429,88.6726
7.3688741,-0.048,9.428,-2.425,104.424339,90.291702
7.3789172,-0.669,9.208,-2.408,104.618439,94.155479
7.3931022,-1.686,9.058,-2.157,103.176277,100.544022
7.3988743,-1.686,9.058,-2.157,103.176277,100.544022
