Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.4423786,1.158724,9.391829,2.637190,9.823638,74.427742,82.966629
0.4449079,1.170689,9.403793,2.605784,9.828120,74.624992,82.903694
0.4474219,1.177867,9.403793,2.589034,9.824551,74.720558,82.860626
0.4499358,1.165903,9.430114,2.622833,9.857263,74.568787,82.951935
0.4524498,1.163510,9.413364,2.620141,9.840240,74.557693,82.953865
0.4549637,1.153939,9.410972,2.586641,9.827954,74.740440,83.009499
0.4574777,1.194617,9.410972,2.593820,9.834704,74.707809,82.765640
0.4599917,1.194617,9.413364,2.562713,9.828836,74.886375,82.767456
0.4625056,1.199402,9.439685,2.591427,9.862135,74.765793,82.758827
0.4650200,1.201795,9.434899,2.598605,9.859735,74.718758,82.740891
0.4675339,1.242473,9.437292,2.579463,9.862041,74.837669,82.499825
0.4700479,1.204188,9.449257,2.615355,9.878188,74.647270,82.737526
0.4725619,1.173081,9.451650,2.586641,9.869170,74.805702,82.924980
0.4750759,1.218545,9.444471,2.598605,9.870949,74.736534,82.648193
0.4775898,1.237687,9.456435,2.589034,9.882263,74.811943,82.543335
0.4801038,1.232902,9.444471,2.622833,9.879136,74.603806,82.562546
0.4826177,1.244866,9.442079,2.577070,9.866298,74.858765,82.489304
0.4851288,1.230509,9.396614,2.600998,9.827293,74.652603,82.539436
0.4876426,1.273580,9.434899,2.581856,9.864346,74.826897,82.312340
0.4901566,1.228116,9.451650,2.565106,9.870244,74.936897,82.596657
0.4926704,1.230509,9.425328,2.591427,9.852231,74.750107,82.561905
0.4951844,1.199402,9.406186,2.569891,9.824421,74.836044,82.733307
0.4976982,1.208974,9.415757,2.600998,9.842931,74.677589,82.683311
0.5002121,1.252044,9.422935,2.600998,9.855177,74.697090,82.431328
0.5027260,1.259223,9.415757,2.600998,9.849229,74.687622,82.382706
0.5052547,1.268794,9.422935,2.574677,9.850407,74.848167,82.331276
0.5077690,1.259223,9.425328,2.557927,9.847103,74.943916,82.390350
0.5102832,1.216152,9.422935,2.579463,9.845017,74.810822,82.645889
0.5127975,1.218545,9.387043,2.577070,9.810337,74.770309,82.603714
0.5153118,1.223331,9.396614,2.560320,9.815708,74.880142,82.582474
0.5178260,1.261616,9.387043,2.584249,9.817667,74.738533,82.345337
0.5203403,1.235295,9.403793,2.569891,9.826577,74.839455,82.516403
0.5228546,1.242473,9.415757,2.574677,9.840182,74.832047,82.482864
0.5253490,1.240080,9.401401,2.591427,9.830545,74.715645,82.485847
0.5278627,1.240080,9.410972,2.565106,9.832800,74.878166,82.493401
0.5303765,1.208974,9.401401,2.550749,9.816021,74.938499,82.672264
0.5328903,1.230509,9.403793,2.560320,9.823478,74.892387,82.545067
0.5354040,1.213759,9.365508,2.560320,9.784742,74.831146,82.615692
0.5379178,1.228116,9.394221,2.543571,9.809659,74.971916,82.551903
0.5404316,1.264009,9.384650,2.577070,9.813800,74.775810,82.329056
0.5429453,1.240080,9.387043,2.550749,9.806156,74.922989,82.474487
0.5454651,1.223331,9.382257,2.543571,9.797604,74.952988,82.571243
0.5479790,1.230509,9.367901,2.567499,9.791004,74.797554,82.516823
0.5504929,1.211366,9.367901,2.591427,9.794921,74.658691,82.631950
0.5530068,1.211366,9.391829,2.589034,9.817176,74.708801,82.650513
0.5555207,1.213759,9.375079,2.593820,9.802715,74.656685,82.623146
0.5580347,1.252044,9.382257,2.598605,9.815657,74.648445,82.398895
0.5605486,1.218545,9.370294,2.617748,9.805094,74.515457,82.590645
0.5630625,1.249652,9.365508,2.608177,9.801885,74.568306,82.399841
0.5655794,1.228116,9.358330,2.608177,9.792303,74.552834,82.523659
0.5680935,1.197010,9.389436,2.598605,9.815655,74.648445,82.734856
0.5706074,1.175474,9.387043,2.639582,9.821695,74.410088,82.862404
0.5731214,1.180260,9.358330,2.632404,9.792901,74.406685,82.811882
0.5756354,1.173081,9.343972,2.658725,9.785436,74.234413,82.844284
0.5781494,1.168296,9.375079,2.630011,9.806834,74.443916,82.896584
0.5806634,1.213759,9.399008,2.608177,9.829402,74.612579,82.641716
0.5831774,1.187438,9.372686,2.627618,9.806205,74.457405,82.779587
0.5856923,1.199402,9.389436,2.600998,9.816581,74.635445,82.720490
0.5882063,1.197010,9.363115,2.600998,9.791116,74.594490,82.714653
0.5907204,1.170689,9.375079,2.608177,9.801287,74.567345,82.882187
0.5932344,1.204188,9.367901,2.612962,9.799755,74.535843,82.675133
0.5957484,1.180260,9.382257,2.615355,9.811211,74.539856,82.830025
0.5982624,1.208974,9.370294,2.593820,9.797546,74.648392,82.648201
0.6007764,1.244866,9.334401,2.598605,9.769006,74.573318,82.403671
0.6032905,1.232902,9.322437,2.569891,9.748447,74.714996,82.466293
0.6058087,1.204188,9.367901,2.581856,9.791507,74.711281,82.675133
0.6083229,1.244866,9.360723,2.581856,9.789729,74.708435,82.424782
0.6108370,1.220938,9.367901,2.593820,9.796742,74.647102,82.574379
0.6133510,1.223331,9.360723,2.600998,9.792081,74.596046,82.554352
0.6158652,1.252044,9.408579,2.579463,9.835781,74.796211,82.419914
0.6183793,1.237687,9.401401,2.562713,9.822713,74.876724,82.500183
0.6208934,1.230509,9.396614,2.567499,9.818480,74.841118,82.539436
0.6234075,1.213759,9.413364,2.557927,9.829935,74.916992,82.652817
0.6259280,1.259223,9.406186,2.581856,9.835037,74.780586,82.375046
0.6284423,1.216152,9.408579,2.577070,9.830649,74.802536,82.634789
0.6309566,1.259223,9.430114,2.560320,9.852305,74.937645,82.394165
0.6334709,1.247259,9.439685,2.555535,9.858705,74.976448,82.473152
0.6359852,1.242473,9.427721,2.574677,9.851630,74.850098,82.492294
0.6384994,1.249652,9.437292,2.589034,9.865456,74.785446,82.456985
0.6410138,1.266401,9.420543,2.577070,9.848436,74.830643,82.343643
0.6435280,1.244866,9.444471,2.591427,9.872346,74.781929,82.491188
0.6460657,1.254437,9.456435,2.586641,9.883749,74.828659,82.443581
0.6485806,1.237687,9.456435,2.562713,9.875401,74.959320,82.543335
0.6510954,1.256830,9.444471,2.533999,9.858946,75.106369,82.419861
0.6536103,1.266401,9.444471,2.560320,9.866967,74.960556,82.362808
0.6561252,1.252044,9.458828,2.557927,9.878261,74.992523,82.459717
0.6586400,1.254437,9.451650,2.565106,9.873553,74.942062,82.439804
0.6611549,1.247259,9.418150,2.596213,9.848732,74.715698,82.456139
0.6636698,1.268794,9.454042,2.572284,9.879545,74.908302,82.356209
0.6661586,1.290330,9.463614,2.584249,9.894608,74.860062,82.235802
0.6686728,1.285544,9.451650,2.555535,9.875072,75.001938,82.254578
0.6711870,1.283151,9.439685,2.579463,9.869536,74.849464,82.259140
0.6737012,1.271187,9.458828,2.605784,9.893202,74.728607,82.345787
0.6762155,1.283151,9.439685,2.567499,9.866417,74.916527,82.259140
0.6787297,1.266401,9.427721,2.555535,9.849693,74.962379,82.349403
0.6812439,1.254437,9.458828,2.557927,9.878565,74.992996,82.445473
0.6837581,1.295115,9.439685,2.577070,9.870474,74.865326,82.187851
0.6862720,1.264009,9.384650,2.596213,9.818844,74.668030,82.329056
0.6887863,1.256830,9.406186,2.557927,9.828476,74.914703,82.389366
0.6913005,1.311865,9.408579,2.550749,9.836090,74.969955,82.062263
0.6938147,1.271187,9.377472,2.577070,9.807863,74.766373,82.280182
0.6963289,1.247259,9.384650,2.574677,9.811028,74.785889,82.429520
0.6988432,1.283151,9.430114,2.569891,9.857883,74.888756,82.251381
0.7013573,1.302294,9.406186,2.593820,9.843790,74.722275,82.117462
0.7038715,1.285544,9.396614,2.600998,9.834336,74.663864,82.209770
0.7063860,1.271187,9.396614,2.567499,9.823661,74.849304,82.295715
0.7089002,1.275973,9.391829,2.586641,9.824727,74.735306,82.263168
0.7114144,1.287937,9.372686,2.579463,9.806103,74.749084,82.175766
0.7139286,1.307079,9.365508,2.591427,9.804932,74.674736,82.054939
0.7164429,1.350150,9.406186,2.612962,9.855294,74.625153,81.831642
0.7189570,1.297508,9.394221,2.579463,9.827948,74.783798,82.136192
0.7214713,1.252044,9.343972,2.593820,9.777798,74.616615,82.368118
0.7239855,1.287937,9.341579,2.596213,9.780808,74.606934,82.150040
0.7265175,1.304687,9.329616,2.596213,9.771605,74.592072,82.039185
0.7290321,1.309472,9.358330,2.574677,9.793979,74.758759,82.034554
0.7315468,1.307079,9.367901,2.577070,9.803433,74.759323,82.056946
0.7340614,1.302294,9.324830,2.572284,9.760383,74.719582,82.049568
0.7365761,1.311865,9.370294,2.572284,9.805102,74.790962,82.030243
0.7390907,1.295115,9.370294,2.574677,9.803503,74.773926,82.130722
0.7416054,1.295115,9.379865,2.605784,9.820860,74.613350,82.138649
0.7441201,1.299901,9.367901,2.622833,9.814610,74.500046,82.100014
0.7466197,1.275973,9.365508,2.598605,9.802733,74.627708,82.241692
0.7491340,1.311865,9.372686,2.612962,9.818137,74.565521,82.032257
0.7516483,1.287937,9.365508,2.536392,9.787992,74.981377,82.169846
0.7541626,1.304687,9.394221,2.567499,9.825765,74.852631,82.093231
0.7566769,1.316651,9.372686,2.569891,9.807404,74.809105,82.003563
0.7591912,1.297508,9.339187,2.600998,9.781059,74.578262,82.090439
0.7617054,1.283151,9.370294,2.608177,9.810783,74.582657,82.202515
0.7642197,1.278365,9.363115,2.591427,9.798859,74.665009,82.225357
0.7667433,1.268794,9.372686,2.591427,9.806762,74.677666,82.290649
0.7692578,1.285544,9.372686,2.598605,9.810843,74.640724,82.190125
0.7717723,1.307079,9.372686,2.593820,9.812422,74.672234,82.060951
0.7742868,1.314258,9.372686,2.615355,9.819094,74.552574,82.017906
0.7768013,1.299901,9.360723,2.634797,9.810965,74.421623,82.094032
0.7793159,1.295115,9.365508,2.589034,9.802711,74.685684,82.126747
0.7818304,1.316651,9.372686,2.591427,9.813068,74.687759,82.003563
0.7843449,1.328615,9.377472,2.603391,9.822415,74.630318,81.935921
0.7868569,1.309472,9.384650,2.649154,9.838923,74.380211,82.056610
0.7893713,1.287937,9.367901,2.668296,9.825281,74.242020,82.171822
0.7918857,1.287937,9.377472,2.622833,9.822169,74.512276,82.179710
0.7944002,1.290330,9.379865,2.630011,9.826687,74.476135,82.167336
0.7969146,1.264009,9.358330,2.639582,9.805277,74.383324,82.307739
0.7994291,1.278365,9.358330,2.589034,9.793653,74.671173,82.221436
0.8019436,1.283151,9.372686,2.632404,9.819535,74.450058,82.204483
0.8044580,1.280758,9.396614,2.603391,9.834345,74.649422,82.238419
0.8069809,1.304687,9.420543,2.593820,9.857826,74.744553,82.115051
0.8094956,1.292722,9.396614,2.622833,9.841074,74.542770,82.166809
0.8120102,1.275973,9.403793,2.627618,9.847020,74.523445,82.272896
0.8145249,1.261616,9.410972,2.620141,9.850036,74.573425,82.364571
0.8170396,1.299901,9.394221,2.639582,9.844213,74.446655,82.121872
0.8195542,1.285544,9.391829,2.646761,9.841972,74.399643,82.205849
0.8220689,1.297508,9.406186,2.603391,9.845684,74.667542,82.146072
0.8245836,1.326222,9.387043,2.603391,9.831230,74.644440,81.958351
0.8271067,1.309472,9.413364,2.617748,9.857928,74.600510,82.080536
0.8296216,1.309472,9.425328,2.658725,9.880301,74.389664,82.090462
0.8321365,1.285544,9.406186,2.610569,9.846016,74.624748,82.217598
0.8346514,1.297508,9.401401,2.603391,9.841112,74.660240,82.142120
0.8371662,1.323829,9.425328,2.593820,9.864950,74.755836,82.004852
0.8396811,1.290330,9.387043,2.605784,9.827086,74.623337,82.173256
0.8421960,1.295115,9.387043,2.593820,9.824552,74.691620,82.144585
0.8447109,1.316651,9.379865,2.596213,9.821189,74.671783,82.009605
0.8472130,1.309472,9.394221,2.581856,9.830162,74.772858,82.064598
0.8497276,1.299901,9.389436,2.610569,9.831903,74.602135,82.117905
0.8522421,1.304687,9.387043,2.600998,9.827715,74.653282,82.087265
0.8547567,1.350150,9.399008,2.593820,9.843381,74.721619,81.825485
0.8572712,1.304687,9.370294,2.591427,9.809184,74.681541,82.073303
0.8597858,1.278365,9.375079,2.625226,9.819274,74.493103,82.235161
0.8623003,1.271187,9.377472,2.600998,9.814178,74.631584,82.280182
0.8648149,1.326222,9.375079,2.574677,9.812234,74.787804,81.948219
0.8673265,1.323829,9.391829,2.586641,9.831057,74.745369,81.976707
0.8698409,1.268794,9.382257,2.584249,9.814017,74.732719,82.298424
0.8723555,1.297508,9.394221,2.627618,9.840696,74.513252,82.136192
0.8748699,1.311865,9.408579,2.617748,9.853677,74.593704,82.062263
0.8773844,1.319044,9.377472,2.617748,9.824941,74.547516,81.993256
0.8798989,1.295115,9.413364,2.610569,9.854127,74.637718,82.166275
0.8824133,1.295115,9.389436,2.600998,9.828734,74.654907,82.146561
0.8849279,1.314258,9.408579,2.584249,9.845149,74.782166,82.047966
0.8874373,1.295115,9.396614,2.620141,9.840672,74.558388,82.152489
0.8899517,1.278365,9.415757,2.632404,9.860033,74.515526,82.268303
0.8924661,1.307079,9.387043,2.603391,9.828666,74.640335,82.072937
0.8949804,1.280758,9.399008,2.569891,9.827819,74.841415,82.240364
0.8974947,1.290330,9.399008,2.550749,9.824083,74.951157,82.183090
0.9000092,1.261616,9.389436,2.608177,9.826280,74.607574,82.347260
0.9025235,1.280758,9.389436,2.605784,9.828121,74.624992,82.232552
0.9050379,1.268794,9.394221,2.581856,9.824826,74.764389,82.308113
0.9075505,1.256830,9.360723,2.593820,9.794419,74.643372,82.352837
0.9100648,1.273580,9.382257,2.598605,9.818427,74.652885,82.269722
0.9125791,1.292722,9.375079,2.622833,9.820514,74.509598,82.149040
0.9150933,1.307079,9.394221,2.569891,9.826708,74.839661,82.078918
0.9176077,1.264009,9.348758,2.586641,9.782009,74.667007,82.299957
0.9201220,1.275973,9.348758,2.569891,9.779147,74.764145,82.227959
0.9226363,1.285544,9.339187,2.605784,9.780753,74.548683,82.162460
0.9251506,1.292722,9.346365,2.600998,9.787281,74.588303,82.125221
0.9276608,1.316651,9.317652,2.617748,9.767538,74.454422,81.956947
0.9301749,1.319044,9.322437,2.630011,9.775719,74.393143,81.946602
0.9326892,1.321436,9.367901,2.615355,9.815490,74.546761,81.970833
0.9352034,1.328615,9.339187,2.579463,9.779532,74.706635,81.903297
0.9377176,1.311865,9.355937,2.603391,9.799602,74.593651,82.018173
0.9402318,1.319044,9.355937,2.615355,9.803750,74.527794,81.975067
0.9427460,1.319044,9.317652,2.603391,9.764024,74.536110,81.942520
0.9452603,1.338186,9.370294,2.625226,9.822675,74.498611,81.872459
0.9477766,1.328615,9.367901,2.610569,9.815186,74.575256,81.927788
0.9502909,1.352543,9.339187,2.600998,9.788512,74.590294,81.759460
0.9528052,1.333400,9.367901,2.615355,9.817107,74.549370,81.899094
0.9553194,1.347757,9.360723,2.630011,9.816136,74.459030,81.806854
0.9578336,1.350150,9.360723,2.603391,9.809366,74.609367,81.792511
0.9603480,1.333400,9.343972,2.600998,9.790452,74.593422,81.878632
0.9628622,1.335793,9.367901,2.603391,9.814252,74.617218,81.884750
0.9653764,1.340579,9.384650,2.605784,9.831527,74.630455,81.870407
0.9679115,1.352543,9.370294,2.630011,9.825922,74.474899,81.786446
