Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.1851082,-1.209572,9.642477,0.856032,9.755676,84.965988,97.149948
0.1875754,-1.204786,9.632906,0.829711,9.743347,85.114967,97.128960
0.1900435,-1.211965,9.671191,0.829711,9.782086,85.134354,97.142899
0.1925124,-1.269392,9.687941,0.798605,9.803332,85.327362,97.464828
0.1949806,-1.319642,9.721440,0.774676,9.841137,85.485107,97.730392
0.1974478,-1.357927,9.752547,0.745962,9.874846,85.667656,97.926796
0.1999159,-1.446461,9.790833,0.695713,9.921526,85.979027,98.403877
0.2023848,-1.546960,9.855438,0.669392,9.998541,86.161232,98.920654
0.2048529,-1.578067,9.888938,0.659821,10.035773,86.230263,99.066757
0.2073202,-1.611566,9.903295,0.652642,10.054767,86.278389,99.242744
0.2097883,-1.640280,9.898509,0.640678,10.053928,86.346397,99.408974
0.2122572,-1.690529,9.900902,0.640678,10.064602,86.350281,99.689522
0.2147253,-1.688136,9.884152,0.645464,10.048030,86.316910,99.692154
0.2171925,-1.680958,9.881760,0.678963,10.046680,86.124947,99.654015
0.2196607,-1.697708,9.888938,0.676571,10.056394,86.142357,99.741432
0.2221296,-1.668994,9.886545,0.678963,10.049393,86.125992,99.582024
0.2245977,-1.618744,9.872188,0.688535,10.027687,86.062782,99.311935
0.2270649,-1.566102,9.857831,0.690928,10.005343,86.040237,99.027077
0.2295331,-1.494318,9.855438,0.738784,9.995421,85.761276,98.621727
0.2320020,-1.410569,9.826724,0.710070,9.952809,85.908829,98.168678
0.2344701,-1.357927,9.829117,0.700499,9.947170,85.961777,97.865822
0.2369373,-1.283749,9.845867,0.666999,9.951583,86.156898,97.428581
0.2394055,-1.233500,9.836296,0.662214,9.935431,86.178307,97.147743
0.2418744,-1.164108,9.793225,0.631107,9.882343,86.338478,96.778870
0.2443425,-1.147358,9.740582,0.655035,9.829773,86.179100,96.718002
0.2468097,-1.101895,9.692726,0.664607,9.777771,86.102531,96.485695
0.2492778,-1.087538,9.664013,0.664607,9.747697,86.090492,96.420753
0.2517468,-1.097109,9.632906,0.714856,9.721499,85.783035,96.497520
0.2542149,-1.123430,9.585050,0.712463,9.676925,85.777779,96.684937
0.2566821,-1.144966,9.781260,0.767498,9.877907,85.543716,96.676491
0.2591502,-1.243071,9.812367,0.774676,9.921083,85.521568,97.220009
0.2616192,-1.360320,9.618548,0.753141,9.743417,85.566765,98.049767
0.2640872,-1.456033,9.489336,0.772283,9.631405,85.400864,98.723366
0.2665545,-1.563710,9.419945,0.777069,9.580417,85.347618,99.425148
0.2690226,-1.599602,9.391231,0.800997,9.560101,85.193810,99.666382
0.2714916,-1.628316,9.360124,0.839283,9.537700,84.951653,99.868591
0.2739596,-1.649851,9.376874,0.832104,9.557205,85.005180,99.978996
0.2764269,-1.671387,9.376874,0.844068,9.561995,84.935722,100.106583
0.2788950,-1.666601,9.386445,0.846461,9.570758,84.925995,100.068169
0.2813640,-1.640280,9.393623,0.839283,9.572621,84.970116,99.904915
0.2838320,-1.599602,9.441480,0.851247,9.613787,84.920128,99.615898
0.2862993,-1.546960,9.501301,0.836890,9.662722,85.031380,99.247505
0.2887675,-1.530210,9.541979,0.822533,9.698838,85.135056,99.110733
0.2912363,-1.489532,9.613763,0.829711,9.763788,85.125214,98.807236
0.2937044,-1.439283,9.664013,0.851247,9.807614,85.020775,98.470924
0.2961717,-1.398605,9.723833,0.846461,9.860300,85.075363,98.184868
0.2986398,-1.377069,9.752547,0.836890,9.884781,85.143272,98.037086
0.3011087,-1.348356,9.790833,0.848854,9.919628,85.091019,97.841232
0.3035768,-1.338784,9.807582,0.815354,9.932059,85.291107,97.773117
0.3060440,-1.305285,9.836296,0.793819,9.954227,85.425980,97.559036
0.3085122,-1.310070,9.826724,0.796212,9.945589,85.408173,97.593727
0.3109811,-1.329213,9.824331,0.820140,9.947709,85.270874,97.705223
0.3134492,-1.312463,9.821939,0.822533,9.943319,85.254951,97.611099
0.3159164,-1.333999,9.805189,0.793819,9.927307,85.413551,97.747536
0.3183846,-1.348356,9.750154,0.846461,9.879275,85.084846,97.873535
0.3208535,-1.355534,9.738190,0.856032,9.869275,85.024078,97.924522
0.3233215,-1.377069,9.721440,0.851247,9.855321,85.044945,98.062469
0.3257889,-1.405783,9.668798,0.872782,9.809365,84.895393,98.272484
0.3282570,-1.386641,9.618548,0.875175,9.757314,84.853981,98.203423
0.3307259,-1.384248,9.589835,0.867996,9.728026,84.880898,98.213646
0.3331939,-1.379462,9.501301,0.851247,9.638582,84.933228,98.260864
0.3356612,-1.384248,9.489336,0.834497,9.626008,85.026680,98.299431
0.3381294,-1.379462,9.463016,0.879961,9.603432,84.742622,98.293823
0.3405983,-1.341177,9.477372,0.863211,9.610643,84.846848,98.054649
0.3430663,-1.357927,9.518050,0.908674,9.657273,84.600922,98.119514
0.3455336,-1.350748,9.539586,0.877568,9.674624,84.795647,98.059166
0.3480017,-1.283749,9.522836,0.865604,9.647884,84.852531,97.677612
0.3504707,-1.259821,9.510872,0.925424,9.638477,84.490341,97.545540
0.3529387,-1.235893,9.541979,0.903889,9.664047,84.633217,97.379959
0.3554060,-1.209572,9.551550,0.908674,9.670619,84.608398,97.217300
0.3578742,-1.211965,9.568299,0.906282,9.687237,84.631889,97.218903
0.3603431,-1.223929,9.565907,0.901496,9.685931,84.659599,97.291206
0.3628111,-1.233500,9.604192,0.877568,9.722765,84.821487,97.318634
0.3652784,-1.238286,9.599406,0.853639,9.716514,84.959808,97.350342
0.3677466,-1.238286,9.640084,0.829711,9.754640,85.120636,97.319664
0.3702154,-1.255036,9.664013,0.839283,9.781240,85.077667,97.399414
0.3726836,-1.290928,9.721440,0.805783,9.839827,85.302788,97.564156
0.3751508,-1.381855,9.850653,0.808176,9.979881,85.355072,97.985374
0.3776189,-1.453640,9.958329,0.798605,10.095502,85.462875,98.304939
0.3800878,-1.429712,9.924830,0.726820,10.053586,85.854210,98.197296
0.3825559,-1.427319,9.903295,0.698106,10.029946,86.008865,98.201317
0.3850231,-1.384248,9.829117,0.681356,9.949469,86.073219,98.016319
0.3874913,-1.525424,10.044471,0.688535,10.182946,86.122902,98.635361
0.3899602,-1.506282,9.991829,0.621536,10.123825,86.480209,98.572861
0.3924283,-1.448854,9.838689,0.645464,9.965721,86.286446,98.377220
0.3948956,-1.396212,9.764511,0.635893,9.884303,86.311409,98.137474
0.3973637,-1.377069,9.716655,0.678963,9.837210,86.042305,98.066383
0.3998326,-1.350748,9.656834,0.683749,9.774788,85.988869,97.962578
0.4023006,-1.302892,9.577870,0.743570,9.694639,85.601151,97.746483
0.4047680,-1.300499,9.513265,0.779462,9.633331,85.358955,97.784294
0.4072361,-1.302892,9.482158,0.817747,9.606120,85.116631,97.823708
0.4097050,-1.286142,9.474979,0.865604,9.600972,84.827309,97.730133
0.4121730,-1.286142,9.465408,0.896710,9.594384,84.637192,97.737854
0.4146403,-1.307678,9.463016,0.930210,9.598124,84.438408,97.867775
0.4171085,-1.322034,9.472587,0.968495,9.613306,84.217911,97.945122
0.4195774,-1.305285,9.506086,0.951745,9.642368,84.335426,97.818413
0.4220454,-1.353141,9.532407,0.963709,9.676080,84.284027,98.079254
0.4245127,-1.372284,9.594621,0.968495,9.740528,84.293686,98.139603
0.4269809,-1.360320,9.606585,0.927817,9.746681,84.537567,98.059662
0.4294498,-1.377069,9.637691,0.915853,9.778558,84.625839,98.131599
0.4319178,-1.360320,9.666406,0.891925,9.802317,84.779366,98.010429
0.4343851,-1.398605,9.690333,0.846461,9.827266,85.058769,98.212784
0.4368532,-1.391426,9.714262,0.827318,9.848219,85.181076,98.151344
0.4393221,-1.434497,9.723833,0.817747,9.863033,85.244133,98.391960
0.4417903,-1.439283,9.726226,0.798605,9.864521,85.356407,98.417519
0.4442575,-1.448854,9.719048,0.767498,9.856374,85.533958,98.478851
0.4467256,-1.460818,9.709476,0.779462,9.849644,85.461090,98.556137
0.4491945,-1.470389,9.719048,0.767498,9.859563,85.535408,98.603004
0.4516626,-1.456033,9.699904,0.760319,9.838001,85.567535,98.536812
0.4541299,-1.456033,9.695119,0.760319,9.833282,85.565407,98.540962
0.4565980,-1.456033,9.711869,0.781855,9.851484,85.447983,98.526451
0.4590669,-1.441676,9.714262,0.791426,9.852496,85.392609,98.441544
0.4615350,-1.460818,9.711869,0.793819,9.853148,85.378960,98.554062
0.4640023,-1.417747,9.728619,0.796212,9.863568,85.369904,98.291321
0.4664704,-1.403391,9.707084,0.836890,9.843646,85.122925,98.226471
0.4689393,-1.415355,9.692726,0.839283,9.831407,85.102844,98.307747
0.4714074,-1.398605,9.695119,0.846461,9.831985,85.061142,98.208778
0.4738746,-1.381855,9.673584,0.839283,9.807759,85.091003,98.129608
0.4763428,-1.379462,9.668798,0.827318,9.801685,85.158150,98.119682
0.4788117,-1.362713,9.649655,0.834497,9.781064,85.105713,98.038086
0.4812797,-1.336391,9.661619,0.827318,9.788630,85.151672,97.875160
0.4837470,-1.348356,9.647263,0.848854,9.777949,85.019707,97.956436
0.4862152,-1.355534,9.659226,0.856032,9.791369,84.984383,97.988472
0.4886841,-1.360320,9.678370,0.846461,9.810087,85.050095,98.000656
0.4911521,-1.357927,9.649655,0.841675,9.781013,85.063484,98.010223
0.4936194,-1.362713,9.659226,0.844068,9.791327,85.054642,98.030228
0.4960876,-1.343570,9.654441,0.822533,9.782125,85.176575,97.922737
0.4985565,-1.367498,9.644870,0.834497,9.777011,85.103676,98.069893
0.5010245,-1.391426,9.644870,0.793819,9.777000,85.342888,98.209190
0.5034918,-1.396212,9.640084,0.812962,9.774535,85.229118,98.241074
0.5059599,-1.415355,9.635299,0.808176,9.772172,85.256119,98.356567
0.5084289,-1.405783,9.630513,0.812962,9.766469,85.225174,98.304916
0.5108970,-1.446461,9.620942,0.820140,9.763576,85.181480,98.550102
0.5133642,-1.420140,9.620942,0.817747,9.759510,85.193565,98.396751
0.5158324,-1.446461,9.652048,0.808176,9.793234,85.266342,98.522949
0.5183012,-1.458425,9.644870,0.803390,9.787541,85.291695,98.598701
0.5207694,-1.453640,9.666406,0.784248,9.806503,85.413033,98.552094
0.5232366,-1.458425,9.673584,0.808176,9.816230,85.277458,98.573555
0.5257047,-1.479961,9.680762,0.805783,9.826328,85.296326,98.691879
0.5281736,-1.472782,9.683155,0.822533,9.828995,85.199631,98.648254
0.5306417,-1.489532,9.699904,0.810569,9.847023,85.278290,98.730232
0.5331090,-1.479961,9.719048,0.808176,9.864244,85.300499,98.658157
0.5355771,-1.479961,9.733404,0.808176,9.878390,85.307243,98.645584
0.5380460,-1.511068,9.726226,0.810569,9.876225,85.292282,98.830879
0.5405141,-1.489532,9.735797,0.791426,9.880830,85.405853,98.698540
0.5429814,-1.491925,9.709476,0.808176,9.856618,85.296852,98.735550
0.5454495,-1.470389,9.702297,0.791426,9.844947,85.389069,98.617638
0.5479184,-1.491925,9.678370,0.803390,9.825584,85.309967,98.763191
0.5503864,-1.475175,9.659226,0.808176,9.804587,85.271843,98.683228
0.5528538,-1.475175,9.661619,0.798605,9.806161,85.328712,98.681107
0.5553219,-1.484746,9.644870,0.786640,9.790137,85.391296,98.751503
0.5577908,-1.494318,9.656834,0.796212,9.804151,85.341782,98.796295
0.5602589,-1.520639,9.635299,0.820140,9.788971,85.194008,98.968422
0.5627261,-1.544567,9.630513,0.829711,9.788815,85.137711,99.111649
0.5651943,-1.554138,9.608977,0.815354,9.767937,85.211807,99.187355
0.5676631,-1.527817,9.620942,0.851247,9.778619,85.005974,99.023293
0.5701313,-1.566102,9.608977,0.839283,9.771873,85.072937,99.256859
0.5725985,-1.556531,9.601799,0.867996,9.765795,84.900749,99.208015
0.5750667,-1.544567,9.611370,0.856032,9.772252,84.974548,99.129494
0.5775355,-1.554138,9.618548,0.844068,9.779789,85.048790,99.178368
0.5800037,-1.563710,9.635299,0.832104,9.796763,85.127617,99.218147
0.5824709,-1.558924,9.611370,0.829711,9.772262,85.129456,99.212906
0.5849391,-1.570888,9.604192,0.820140,9.766311,85.182831,99.289200
0.5874080,-1.594816,9.620942,0.815354,9.786254,85.220787,99.412056
0.5898761,-1.582852,9.652048,0.812962,9.814701,85.248688,99.313118
0.5923433,-1.587638,9.661619,0.812962,9.824885,85.253624,99.331688
0.5948114,-1.578067,9.692726,0.808176,9.853546,85.295387,99.247154
0.5972804,-1.594816,9.702297,0.815354,9.866246,85.259628,99.334526
0.5997485,-1.592423,9.709476,0.805783,9.872134,85.318199,99.313995
0.6022157,-1.575674,9.711869,0.808176,9.871996,85.304199,99.215485
0.6046838,-1.587638,9.728619,0.786640,9.888651,85.437309,99.268539
0.6071528,-1.570888,9.735797,0.774676,9.892096,85.508415,99.165779
0.6096208,-1.530210,9.735797,0.774676,9.885717,85.505508,98.932312
0.6120880,-1.523032,9.723833,0.772283,9.872638,85.513474,98.901840
0.6145562,-1.520639,9.711869,0.800997,9.862776,85.341637,98.898849
0.6170251,-1.506282,9.699904,0.803390,9.848983,85.321136,98.826866
0.6194932,-1.484746,9.704690,0.784248,9.848885,85.432816,98.698387
0.6219604,-1.427319,9.673584,0.786640,9.809907,85.400604,98.393326
0.6244286,-1.415355,9.683155,0.798605,9.818579,85.334633,98.315849
0.6268975,-1.391426,9.661619,0.791426,9.793330,85.364716,98.195152
0.6293656,-1.362713,9.659226,0.796212,9.787318,85.333755,98.030228
0.6318328,-1.369891,9.649655,0.757927,9.775832,85.553360,98.079872
0.6343011,-1.331606,9.642477,0.822533,9.768680,85.169922,97.862694
0.6367699,-1.338784,9.637691,0.810569,9.763937,85.238022,97.908424
0.6392380,-1.305285,9.642477,0.793819,9.762750,85.336075,97.709167
0.6417053,-1.300499,9.623335,0.793819,9.743204,85.326698,97.696335
0.6441734,-1.288535,9.606585,0.781855,9.724098,85.388222,97.639511
0.6466423,-1.288535,9.630513,0.789033,9.748317,85.357376,97.620750
0.6491104,-1.300499,9.642477,0.777069,9.760763,85.433762,97.681236
0.6515777,-1.290928,9.644870,0.784248,9.762431,85.392281,97.623505
0.6540458,-1.295713,9.654441,0.777069,9.771946,85.439003,97.643936
0.6565146,-1.322034,9.654441,0.786640,9.776237,85.384735,97.797325
0.6589828,-1.317249,9.659226,0.767498,9.778796,85.498459,97.765640
0.6614500,-1.322034,9.668798,0.774676,9.789461,85.461227,97.785889
0.6639182,-1.341177,9.678370,0.774676,9.801517,85.466820,97.889503
0.6663871,-1.372284,9.671191,0.798605,9.800656,85.326080,98.076012
0.6688551,-1.369891,9.690333,0.789033,9.818439,85.390602,98.046402
0.6713224,-1.417747,9.678370,0.777069,9.812476,85.457878,98.333771
0.6737906,-1.408176,9.664013,0.765105,9.795994,85.520416,98.290413
0.6762595,-1.432104,9.680762,0.769891,9.816355,85.501709,98.414909
0.6787274,-1.420140,9.675977,0.786640,9.811225,85.401222,98.349670
0.6811948,-1.444068,9.673584,0.800997,9.813519,85.318207,98.490395
0.6836630,-1.436890,9.678370,0.786640,9.816022,85.403481,98.444679
0.6861319,-1.420140,9.656834,0.777069,9.791581,85.448166,98.365990
0.6885998,-1.427319,9.675977,0.760319,9.810191,85.554947,98.391273
0.6910672,-1.441676,9.659226,0.765105,9.796145,85.520485,98.488945
0.6935353,-1.417747,9.640084,0.769891,9.774148,85.482246,98.366394
0.6960043,-1.412962,9.690333,0.777069,9.823586,85.463028,98.295921
0.6984723,-1.391426,9.687941,0.755534,9.816470,85.585815,98.173187
0.7009395,-1.386641,9.678370,0.769891,9.807464,85.497620,98.153404
0.7034077,-1.377069,9.668798,0.762712,9.796107,85.534508,98.105782
0.7058766,-1.350748,9.685548,0.736391,9.806969,85.693687,97.939278
0.7083448,-1.341177,9.666406,0.748355,9.787655,85.614937,97.899139
0.7108120,-1.345963,9.673584,0.765105,9.796695,85.520737,97.921165
0.7132801,-1.357927,9.690333,0.774676,9.815633,85.473351,97.977036
0.7157490,-1.317249,9.683155,0.779462,9.803376,85.439629,97.746681
0.7182171,-1.288535,9.671191,0.774676,9.787358,85.460251,97.589073
0.7206843,-1.298106,9.690333,0.769891,9.807159,85.497482,97.629860
0.7231525,-1.307678,9.664013,0.760319,9.781679,85.541962,97.706123
0.7256213,-1.305285,9.673584,0.757927,9.790630,85.560097,97.684669
0.7280895,-1.293321,9.661619,0.781855,9.779103,85.414215,97.624382
0.7305568,-1.314856,9.666406,0.781855,9.786702,85.417786,97.746017
0.7330249,-1.300499,9.664013,0.810569,9.784757,85.248177,97.664322
0.7354938,-1.314856,9.640084,0.781855,9.760705,85.405556,97.766914
0.7379618,-1.326820,9.654441,0.784248,9.776693,85.399017,97.825203
0.7404292,-1.338784,9.656834,0.767498,9.779357,85.498718,97.892944
0.7428973,-1.305285,9.649655,0.793819,9.769839,85.339462,97.703499
0.7453662,-1.322034,9.644870,0.793819,9.767365,85.338280,97.804970
0.7478342,-1.338784,9.637691,0.789033,9.762173,85.363976,97.908424
0.7503015,-1.314856,9.640084,0.774676,9.760133,85.447563,97.766914
0.7527696,-1.310070,9.630513,0.796212,9.751771,85.316704,97.746582
0.7552386,-1.331606,9.640084,0.798605,9.764331,85.308655,97.864624
0.7577066,-1.312463,9.637691,0.798605,9.759377,85.306267,97.754852
0.7601739,-1.324427,9.640084,0.786640,9.762383,85.378166,97.822754
0.7626421,-1.322034,9.637691,0.781855,9.759312,85.404900,97.810707
0.7651110,-1.322034,9.652048,0.798605,9.774844,85.313713,97.799232
0.7675790,-1.333999,9.649655,0.779462,9.772562,85.425217,97.870857
0.7700462,-1.336391,9.656834,0.767498,9.779030,85.498566,97.879013
0.7725145,-1.331606,9.637691,0.798605,9.761969,85.307518,97.866547
0.7749833,-1.317249,9.661619,0.800997,9.783845,85.303970,97.763741
0.7774514,-1.345963,9.656834,0.815354,9.784214,85.219788,97.934731
0.7799187,-1.377069,9.683155,0.791426,9.812551,85.373817,98.093925
0.7823868,-1.362713,9.675977,0.815354,9.805423,85.230156,98.016502
0.7848557,-1.374677,9.661619,0.803390,9.791939,85.293816,98.097816
0.7873238,-1.384248,9.668798,0.805783,9.800566,85.283928,98.147469
0.7897911,-1.403391,9.673584,0.793819,9.807033,85.357178,98.254570
0.7922592,-1.396212,9.683155,0.786640,9.814872,85.402939,98.204918
0.7947281,-1.391426,9.673584,0.796212,9.805521,85.342438,98.185158
0.7971962,-1.415355,9.671191,0.796212,9.806585,85.342941,98.325989
0.7996635,-1.403391,9.661619,0.791426,9.795037,85.365524,98.264648
0.8021315,-1.410569,9.649655,0.789033,9.784075,85.374382,98.316490
0.8046005,-1.424926,9.635299,0.784248,9.771614,85.396622,98.412270
0.8070686,-1.415355,9.632906,0.791426,9.768442,85.352882,98.358612
0.8095359,-1.436890,9.630513,0.798605,9.769812,85.311295,98.486031
0.8120040,-1.432104,9.642477,0.777069,9.779168,85.442375,98.447838
0.8144729,-1.446461,9.642477,0.769891,9.780713,85.485283,98.531288
0.8169409,-1.439283,9.637691,0.779462,9.775694,85.426682,98.493721
0.8194082,-1.451247,9.640084,0.777069,9.779631,85.442589,98.561188
0.8218764,-1.432104,9.628120,0.786640,9.765779,85.379776,98.460251
0.8243454,-1.451247,9.668798,0.803390,9.810057,85.302528,98.536140
0.8268133,-1.444068,9.692726,0.784248,9.831038,85.424507,98.473869
0.8292806,-1.465604,9.678370,0.784248,9.820075,85.419388,98.610924
0.8317488,-1.465604,9.709476,0.781855,9.850544,85.447548,98.583748
0.8342177,-1.467997,9.704690,0.784248,9.846374,85.431648,98.601730
0.8366857,-1.444068,9.738190,0.791426,9.876438,85.403801,98.434875
0.8391530,-1.467997,9.719048,0.789033,9.860907,85.410500,98.589218
0.8416212,-1.463211,9.747761,0.760319,9.886249,85.589211,98.536781
0.8440900,-1.441676,9.731011,0.762712,9.866750,85.566544,98.427223
0.8465582,-1.444068,9.728619,0.743570,9.863277,85.676506,98.443054
0.8490254,-1.439283,9.716655,0.753141,9.851504,85.615501,98.425690
0.8514935,-1.434497,9.695119,0.714856,9.826705,85.828262,98.416466
0.8539624,-1.417747,9.697512,0.702892,9.825772,85.897812,98.317551
0.8564306,-1.422533,9.680762,0.705284,9.810106,85.877243,98.359467
0.8588977,-1.432104,9.687941,0.702892,9.818410,85.894730,98.408760
0.8613660,-1.444068,9.683155,0.722034,9.816831,85.782051,98.482124
0.8638348,-1.456033,9.661619,0.717249,9.797008,85.801567,98.570137
0.8663030,-1.451247,9.640084,0.726820,9.775766,85.736176,98.561188
0.8687701,-1.506282,9.656834,0.714856,9.799711,85.816750,98.865608
0.8712383,-1.475175,9.671191,0.731606,9.810369,85.723213,98.672646
0.8737072,-1.463211,9.673584,0.745962,9.812016,85.639862,98.601265
0.8761753,-1.494318,9.661619,0.743570,9.804732,85.650635,98.792007
0.8786426,-1.477568,9.644870,0.743570,9.785684,85.642151,98.709839
0.8811107,-1.460818,9.654441,0.750748,9.793153,85.603363,98.604187
0.8835796,-1.460818,9.654441,0.760319,9.793891,85.547531,98.604187
0.8860477,-1.451247,9.680762,0.760319,9.818419,85.558678,98.525742
0.8885150,-1.458425,9.640084,0.772283,9.780319,85.471039,98.602905
0.8909831,-1.453640,9.652048,0.755534,9.790093,85.573898,98.564621
0.8934520,-1.424926,9.664013,0.774676,9.799167,85.465729,98.387634
0.8959200,-1.436890,9.656834,0.779462,9.794215,85.435349,98.463242
0.8983873,-1.436890,9.664013,0.772283,9.800725,85.480484,98.457047
0.9008555,-1.434497,9.673584,0.777069,9.810191,85.456818,98.434929
0.9033244,-1.398605,9.656834,0.781855,9.788862,85.418800,98.240883
0.9057924,-1.400998,9.666406,0.779462,9.798456,85.437332,98.246719
0.9082597,-1.415355,9.687941,0.800997,9.823493,85.322968,98.311798
0.9107279,-1.405783,9.687941,0.786640,9.820958,85.405792,98.256363
0.9131968,-1.398605,9.687941,0.784248,9.819742,85.419228,98.214783
0.9156648,-1.410569,9.687941,0.798605,9.822610,85.336555,98.284081
0.9181321,-1.391426,9.721440,0.784248,9.851777,85.434158,98.145401
0.9206003,-1.384248,9.702297,0.784248,9.831875,85.424896,98.119720
0.9230692,-1.348356,9.671191,0.793819,9.796946,85.352386,97.937004
