12.4975815,0.520617,0.809462,-0.010365,90.61705,57.252331
12.5024948,0.527573,0.814466,-0.021714,91.281837,57.066727
12.5074091,0.530867,0.819103,-0.029279,91.71817,57.052395
12.5123224,0.536237,0.82923,-0.039043,92.264114,57.110542
12.5172358,0.547829,0.846071,-0.039043,92.218254,57.077023
12.5221481,0.555639,0.864985,-0.034772,91.937134,57.284588
12.5270615,0.56467,0.889269,-0.026839,91.459488,57.585163
12.5319748,0.574066,0.914407,-0.013171,90.698944,57.879333
12.5368891,0.578824,0.941864,0.002448,89.873116,58.427109
12.5418024,0.584194,0.96212,0.019897,88.987289,58.734119
12.5467157,0.590417,0.974201,0.033443,88.318382,58.781937
12.5516281,0.591273,0.973103,0.054919,87.23867,58.716484
12.5565414,0.590417,0.968099,0.072858,86.323662,58.622135
12.5614557,0.586025,0.949551,0.088601,85.460045,58.318783
12.5663691,0.573213,0.919898,0.110199,84.194595,58.071892
12.5712824,0.562961,0.891832,0.12045,83.484596,57.738209
12.5761948,0.546487,0.859983,0.133262,82.548813,57.565563
12.5811081,0.529648,0.836186,0.150347,81.363159,57.649464
12.5860214,0.511221,0.810805,0.166332,80.155464,57.768147
12.5909357,0.495601,0.796406,0.179511,79.166183,58.106121
12.595849,0.487547,0.789083,0.192569,78.271469,58.28952
12.6007624,0.489012,0.784691,0.205625,77.461754,58.069202
12.6056747,0.494259,0.785179,0.215998,76.894478,57.810181
12.6105881,0.502436,0.785545,0.221977,76.609955,57.396946
12.6155014,0.516225,0.78701,0.229299,76.30822,56.737865
12.6204157,0.529525,0.782616,0.235034,76.032135,55.917355
12.625329,0.539044,0.777735,0.242234,75.641418,55.274349
12.6302423,0.549783,0.771146,0.248213,75.313835,54.513302
12.6351547,0.556737,0.763702,0.254193,74.945877,53.908005
12.6400681,0.554785,0.753573,0.26005,74.469376,53.639244
12.6449814,0.550149,0.740638,0.263711,74.048378,53.39489
12.6498957,0.537579,0.728435,0.262369,73.838051,53.572987
12.654809,0.525011,0.720504,0.260782,73.694618,53.920223
12.6597223,0.51293,0.710741,0.263832,73.247826,54.182621
12.6646347,0.498286,0.708423,0.261271,73.213608,54.878475
12.669548,0.486328,0.706471,0.260294,73.117706,55.456863
