X (m/s^2),Y (m/s^2),Z (m/s^2),Theta
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.346964,-1.225831,97.033005
-3.371036,9.193734,-1.072602,96.251007
-3.371036,9.193734,-1.072602,96.251007
-3.371036,9.193734,-1.072602,96.251007
-3.217807,9.193734,-1.072602,96.283913
-3.371036,9.193734,-1.072602,96.251007
-3.371036,9.193734,-1.225831,97.135368
-3.371036,9.193734,-1.072602,96.251007
-3.524265,9.193734,-1.072602,96.217117
-3.524265,9.193734,-1.072602,96.217117
-3.524265,9.346964,-1.072602,96.128662
-3.371036,9.346964,-1.225831,97.033005
-3.217807,9.346964,-1.072602,96.192612
-3.217807,9.346964,-1.072602,96.192612
-3.217807,9.346964,-1.072602,96.192612
-3.217807,9.193734,-1.072602,96.283913
-3.217807,9.346964,-1.072602,96.192612
-3.217807,9.346964,-0.919373,95.313431
-3.064578,9.346964,-1.072602,96.223099
-3.064578,9.346964,-1.072602,96.223099
-2.75812,9.346964,-1.072602,96.28083
-2.604892,9.346964,-0.919373,95.412613
-2.604892,9.346964,-0.919373,95.412613
-2.604892,9.346964,-0.766145,94.51461
-2.298434,9.346964,-0.919373,95.45607
-2.298434,9.500193,-0.766145,94.481895
-2.145205,9.500193,-0.459687,92.702286
-1.838747,9.500193,-0.459687,92.719818
-1.685518,9.653421,-0.306458,91.791222
-1.532289,9.80665,-0.306458,91.768463
-1.37906,9.80665,0.0001,89.99942
-0.919373,9.80665,0.0001,89.99942
-0.766145,9.80665,0.0001,89.99942
-0.612916,9.80665,0.0001,89.99942
0.0001,9.80665,0.306458,88.210091
0.459687,9.80665,0.459687,87.319168
1.225831,9.959879,1.072602,83.899055
2.604892,9.959879,1.072602,84.051933
2.75812,10.419566,1.225831,83.511627
2.911349,10.572795,2.298434,78.162697
2.911349,10.726024,2.604892,76.809288
2.604892,11.18571,2.911349,75.77565
1.072602,11.492168,3.983952,70.957039
0.306458,11.645397,4.29041,69.78157
-0.612916,13.790602,4.29041,72.734528
-1.532289,14.709975,3.064578,78.293289
0.0001,14.863204,2.145205,81.787216
0.0001,13.024457,1.991976,81.304497
-1.072602,12.258312,1.838747,81.501228
-3.983952,12.105083,0.919373,85.87368
-4.29041,11.798626,0.0001,89.999542
-4.750096,10.419566,0.306458,88.467018
-5.822699,8.580819,0.0001,89.999451
-5.975927,8.121132,0.0001,89.999435
-6.895301,7.967903,-1.072602,95.812233
-7.814674,8.121132,-2.604892,103.014069
-9.653421,8.734048,-3.524265,105.147987
-10.113108,9.653421,-4.750096,108.765602
-10.266336,9.80665,-5.056554,109.603806
-9.653421,9.653421,-5.209783,110.887512
-9.346964,8.121132,-5.056554,112.213791
-8.887277,7.354988,-3.830723,108.369598
-8.734048,6.129156,-3.830723,109.748955
-8.580819,5.822699,-3.983952,111.016037
-7.967903,5.822699,-3.983952,111.983711
-6.435614,6.129156,-3.524265,111.630882
-5.822699,6.435614,-3.371036,111.227341
-5.209783,6.742072,-2.451663,106.052643
-4.443638,6.895301,-2.451663,106.639809
-4.443638,7.04853,-2.604892,107.360535
-4.443638,7.04853,-2.604892,107.360535
-5.056554,7.04853,-2.604892,106.714272
-5.056554,7.201759,-2.298434,104.638367
-4.903325,7.201759,-1.838747,101.917198
-4.596867,7.201759,-1.532289,100.167625
-3.983952,7.04853,-1.37906,99.666283
-3.830723,7.04853,-0.919373,96.537758
-3.524265,7.04853,-0.612916,94.447296
-3.217807,7.04853,-0.306458,92.264961
-3.064578,6.895301,0.0001,89.999237
-2.75812,6.895301,0.0001,89.999229
-2.451663,7.201759,0.0001,89.999245
-2.298434,7.661446,-0.306458,92.194099
-1.991976,7.814674,-0.306458,92.176224
-1.37906,7.967903,0.0001,89.99929
-0.919373,8.274361,0.0001,89.999313
-0.459687,8.580819,0.766145,84.905106
-3.255732079,9.110293099,-0.8146803564,
