Keuwl Accelerometer Data File,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2019-03-20 15-41-08,,,,,,
,,,,,,
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0,-2.662352,8.848969,1.666364,9.389843,79.777885,106.744743
0.014783,-2.624045,8.791509,1.704672,9.331781,79.474464,106.619049
0.019341,-2.624045,8.772355,1.704672,9.313739,79.453842,106.653328
0.030395,-2.624045,8.791509,1.762132,9.342449,79.127991,106.619049
0.039269,-2.75812,8.714894,1.819593,9.320275,78.741867,107.561722
0.049825,-2.719813,8.791509,1.80044,9.377078,78.930222,107.190407
0.058702,-2.604892,8.829816,1.685518,9.359064,79.624725,106.43663
0.069411,-2.48997,8.848969,1.628057,9.335672,79.956779,105.71582
0.079385,-2.470816,8.868123,1.628057,9.348749,79.970978,105.568779
0.089799,-2.470816,8.868123,1.742979,9.369446,79.278931,105.568779
0.098895,-2.48997,8.829816,1.762132,9.341879,79.127319,105.748222
0.109234,-2.48997,8.810662,1.80044,9.331094,78.874977,105.780754
0.119573,-2.432509,8.791509,1.742979,9.286856,79.182442,105.466148
0.128743,-2.413355,8.753201,1.666364,9.231446,79.600555,105.414124
0.139542,-2.336741,8.714894,1.647211,9.171862,79.653893,105.009766
0.154455,-2.145205,8.676587,1.647211,9.088365,79.557777,103.887344
0.158724,-2.087744,8.63828,1.666364,9.041865,79.380005,103.58699
0.169473,-2.030283,8.619126,1.666364,9.010448,79.342545,103.254715
0.179304,-2.030283,8.580819,1.666364,8.97381,79.298523,103.311783
0.188967,-2.011129,8.561666,1.742979,8.965753,78.790085,103.219086
0.199549,-1.896208,8.408437,1.762132,8.797871,78.446037,102.708328
0.209217,-1.915361,8.465898,1.819593,8.868537,78.160316,102.748222
0.218889,-1.915361,8.542512,1.666364,8.911784,79.223152,102.637581
0.229307,-1.972822,8.695741,1.532289,9.047421,80.249275,102.782448
0.239417,-1.953669,8.657434,1.37906,8.981636,81.16774,102.716576
0.248761,-1.934515,8.63828,1.359907,8.956091,81.266342,102.622932
0.258709,-2.011129,8.657434,1.455675,9.006374,80.698647,103.077911
0.269113,-2.145205,8.676587,1.417367,9.049531,80.989044,103.887344
0.27865,-2.164358,8.657434,1.340753,9.024035,81.455605,104.036247
0.289227,-2.164358,8.657434,1.302446,9.018424,81.696274,104.036247
0.298712,-2.126051,8.714894,1.015141,9.027734,83.54361,103.709862
0.308698,-2.030283,8.523358,1.149217,8.836877,82.527641,103.3983
0.31866,-2.011129,8.523358,1.130063,8.830024,82.647141,103.276398
0.328672,-2.030283,8.714894,1.187524,9.026718,82.440453,103.11412
0.338756,-2.126051,8.944737,1.16837,9.267876,82.757637,103.370377
0.348711,-2.470816,9.768343,1.149217,10.14131,83.493248,104.19474
0.358662,-2.528277,9.595961,1.11091,9.985428,83.612442,104.760452
0.368694,-2.355895,9.097966,1.283292,9.485255,82.224419,104.517708
0.378791,-2.413355,8.90643,1.58975,9.363551,80.22493,105.16124
0.388769,-2.681506,8.983045,1.915361,9.568395,78.452759,106.620758
0.398761,-2.834735,9.155427,1.972822,9.785172,78.368675,107.203751
0.408653,-2.892196,9.289502,1.972822,9.92732,78.537498,107.293465
0.418644,-2.949656,9.366117,1.877054,9.997398,79.178246,107.480698
0.428637,-2.853889,9.232041,1.896208,9.84738,78.897804,107.177879
0.438677,-2.70066,9.078813,1.972822,9.675248,78.23465,106.566078
0.448747,-2.566584,8.963891,2.049437,9.546669,77.603508,105.97773
0.458685,-2.451663,8.983045,1.972822,9.518286,78.037788,105.265457
0.4687,-2.48997,9.11712,1.857901,9.631907,78.878494,105.27549
0.478815,-2.585738,9.212888,1.742979,9.726321,79.676704,105.677589
0.488705,-2.624045,9.059659,1.723825,9.588254,79.642754,106.15316
0.498722,-2.796427,8.734048,2.030283,9.392851,77.516884,107.753792
0.508739,-2.96881,9.059659,2.087744,9.759607,77.64801,108.143738
0.518712,-3.083732,9.481039,1.819593,10.134615,79.656891,108.01725
0.528665,-2.987964,9.749189,1.417367,10.294831,82.086517,107.039429
0.538682,-2.27928,8.791509,1.493982,9.204223,80.658714,104.534454
0.548695,-2.164358,8.542512,1.685518,8.972176,79.172043,104.217461
0.558678,-2.27928,8.523358,1.838747,9.012422,78.227654,104.971481
0.568691,-2.470816,8.619126,1.877054,9.160655,78.176125,105.995834
0.578667,-2.815581,8.925584,1.723825,9.516571,79.563873,107.507912
0.588807,-2.911349,8.983045,1.704672,9.595674,79.76709,107.957191
0.598665,-3.007117,8.887277,1.647211,9.525742,80.042244,108.693871
0.6101829,-2.987964,8.580819,1.742979,9.25183,79.140991,109.198845
0.618654,-2.873042,8.37013,1.742979,9.019502,78.85775,108.944756
0.628702,-2.75812,8.236053,1.80044,8.870253,78.289017,108.514862
0.6495349,-2.355895,8.082825,1.742979,8.59769,78.303558,106.249779
0.659158,-2.298434,8.140285,1.723825,8.632417,78.481049,105.767181
0.668937,-2.183512,8.255207,1.685518,8.703857,78.834023,104.815521
0.6787829,-2.106898,8.350976,1.647211,8.768758,79.172661,104.159859
0.689476,-1.915361,8.523358,1.608904,8.882838,79.564713,102.665062
0.698943,-1.877054,8.63828,1.608904,8.985086,79.684769,102.259499
0.7089249,-1.857901,8.714894,1.647211,9.061704,79.526711,102.034546
0.718929,-1.857901,8.791509,1.742979,9.153163,79.022491,101.932686
0.728729,-2.011129,8.983045,1.915361,9.402571,78.246231,102.619324
0.739234,-2.087744,9.040505,1.991976,9.489857,77.883171,103.003479
0.749216,-2.183512,9.136273,2.011129,9.606448,77.915619,103.441208
0.7586049,-2.240973,9.174581,2.030283,9.660069,77.867523,103.726234
0.7692149,-2.260126,9.155427,2.030283,9.64635,77.850006,103.866898
0.778958,-2.221819,9.136273,2.049437,9.623313,77.703789,103.668243
0.789435,-2.221819,9.097966,2.030283,9.582876,77.768288,103.723618
0.799171,-2.221819,9.002198,2.011129,9.487924,77.762337,103.864014
0.808689,-2.202666,8.963891,1.991976,9.443042,77.822182,103.805565
0.819303,-2.240973,8.90643,1.991976,9.397575,77.762352,104.123184
0.8287489,-2.240973,8.887277,1.934515,9.36739,78.081749,104.152405
0.838833,-2.336741,8.887277,1.877054,9.379092,78.455338,104.731407
0.849478,-2.355895,8.90643,1.781286,9.383375,79.056885,104.816322
0.85892,-2.394202,8.90643,1.723825,9.382339,79.412849,105.046394
0.868816,-2.413355,8.848969,1.685518,9.325745,79.587242,105.255119
0.878963,-2.375048,8.810662,1.608904,9.265916,80.000664,105.086357
0.889321,-2.355895,8.829816,1.551443,9.269459,80.364975,104.939156
0.89896,-2.336741,8.810662,1.551443,9.246356,80.340668,104.853867
0.9088979,-2.336741,8.810662,1.513135,9.240005,80.574844,104.853867
0.919667,-2.336741,8.848969,1.513135,9.27654,80.612297,104.792389
0.929213,-2.375048,8.848969,1.532289,9.289404,80.505661,105.024002
0.9388549,-2.355895,8.829816,1.58975,9.275947,80.131699,104.939156
0.948827,-2.375048,8.810662,1.628057,9.26926,79.884071,105.086357
0.959337,-2.394202,8.829816,1.742979,9.313207,79.213417,105.170952
0.968988,-2.394202,8.791509,1.762132,9.280514,79.054543,105.233994
0.978763,-2.413355,8.772355,1.80044,9.274701,78.806458,105.382065
0.989532,-2.451663,8.695741,1.80044,9.212391,78.729759,105.745178
0.9991719,-2.470816,8.657434,1.762132,9.173942,78.925797,105.92865
1.008841,-2.48997,8.599973,1.723825,9.117623,79.101768,106.147438
1.018714,-2.509123,8.561666,1.819593,9.105424,78.472618,106.334007
1.029536,-2.547431,8.408437,1.857901,8.980145,78.059853,106.854774
1.0389639,-2.585738,8.389283,1.742979,8.950089,78.77021,107.130302
1.0488789,-2.643199,8.42759,1.742979,9.002707,78.836693,107.413322
1.058743,-2.719813,8.542512,1.704672,9.125668,79.233925,107.660728
1.0694339,-2.853889,8.772355,1.781286,9.395311,79.070961,108.021133
1.0788879,-2.853889,8.848969,1.838747,9.477865,78.813438,107.875076
1.088945,-2.853889,8.887277,1.915361,9.528745,78.404045,107.802902
1.098787,-2.853889,8.925584,1.953669,9.572228,78.22332,107.731285
