Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.1508220,0.102293,9.679267,1.237987,9.758652,82.711792,89.394508
0.1533360,0.200399,9.617053,1.245165,9.699397,82.624268,88.806252
0.1558501,0.174078,9.672089,1.264308,9.755925,82.553879,88.968903
0.1583641,0.214756,9.662517,1.269093,9.747869,82.519318,88.726776
0.1608781,0.231506,9.667302,1.214058,9.745987,82.844070,88.628181
0.1633922,0.262612,9.674481,1.230808,9.755995,82.752296,88.445099
0.1659063,0.353839,9.662517,1.290928,9.754789,82.395294,87.902779
0.1684203,0.286541,9.643374,1.254736,9.728882,82.589905,88.298027
0.1709482,0.253041,9.710373,1.300499,9.800341,82.374390,88.507278
0.1734626,0.296112,9.684052,1.286142,9.773572,82.438293,88.248596
0.1759769,0.334696,9.643374,1.307678,9.737388,82.282173,88.012215
0.1784914,0.368196,9.564411,1.283749,9.657201,82.360954,87.795403
0.1810057,0.298505,9.626625,1.242772,9.711102,82.647446,88.223930
0.1835200,0.229113,9.681660,1.319642,9.773868,82.240379,88.644371
0.1860344,0.221934,9.679267,1.312463,9.770365,82.280060,88.686508
0.1885488,0.207577,9.669696,1.293321,9.758012,82.383644,88.770233
0.1910960,0.174078,9.664909,1.295713,9.752931,82.365471,88.968140
0.1936112,0.142971,9.703195,1.307678,9.791958,82.325447,89.155838
0.1961265,0.171685,9.679267,1.273879,9.764243,82.503616,88.983826
0.1986417,0.162114,9.643374,1.305285,9.732662,82.292618,89.036896
0.2011568,0.145364,9.700802,1.314856,9.790585,82.281967,89.141502
0.2036720,0.142971,9.700802,1.290928,9.787364,82.420753,89.155632
0.2061872,0.174078,9.645767,1.298106,9.734281,82.336540,88.966095
0.2087024,0.109472,9.684052,1.312463,9.773199,82.282318,89.352341
0.2112022,0.119043,9.715159,1.369891,9.811987,81.974487,89.297974
0.2137170,0.135793,9.707980,1.317249,9.797881,82.273636,89.198616
0.2162318,0.107079,9.722338,1.286142,9.807623,82.464699,89.368988
0.2187467,0.131007,9.746265,1.266701,9.829109,82.595566,89.229889
0.2212615,0.123829,9.743873,1.283749,9.828856,82.495140,89.271904
0.2237763,0.109472,9.784850,1.317249,9.873724,82.333336,89.359009
0.2262911,0.147757,9.751051,1.293321,9.837556,82.445587,89.131866
0.2288059,0.121436,9.748658,1.314856,9.837679,82.319138,89.286324
0.2313285,0.162114,9.710373,1.357927,9.806202,82.040314,89.043541
0.2338435,0.207577,9.638589,1.345963,9.734326,82.052261,88.766266
0.2363585,0.176471,9.643374,1.348356,9.738782,82.041710,88.951622
0.2388735,0.181256,9.638589,1.341177,9.733140,82.079735,88.922661
0.2413885,0.188435,9.657731,1.350748,9.753553,82.039650,88.882225
0.2439035,0.176471,9.648160,1.360320,9.745184,81.975945,88.952141
0.2464185,0.150150,9.664909,1.341177,9.758677,82.100594,89.109947
0.2489336,0.133400,9.684052,1.348356,9.778380,82.074142,89.210785
0.2514483,0.138186,9.669696,1.350748,9.764561,82.048676,89.181267
0.2539633,0.181256,9.688838,1.333999,9.781921,82.161926,88.928253
0.2564783,0.169292,9.743873,1.288535,9.830160,82.468010,89.004631
0.2589933,0.145364,9.736694,1.293321,9.823290,82.434555,89.144669
0.2615083,0.135793,9.746265,1.281057,9.831035,82.512642,89.201759
0.2640233,0.140578,9.782457,1.269093,9.865436,82.608971,89.176689
0.2665383,0.140578,9.792028,1.242772,9.871578,82.767616,89.177498
0.2690533,0.126221,9.806385,1.269093,9.888969,82.626656,89.262566
0.2715724,0.133400,9.792028,1.298106,9.878597,82.449158,89.219490
0.2740875,0.131007,9.787243,1.252344,9.867910,82.708893,89.233116
0.2766026,0.090329,9.803992,1.242772,9.882859,82.775917,89.472122
0.2791176,0.114257,9.808778,1.240379,9.887553,82.793343,89.332619
0.2816328,0.150150,9.758230,1.278665,9.842793,82.535683,89.118462
0.2841478,0.128614,9.765409,1.290928,9.851205,82.470154,89.245438
0.2866629,0.138186,9.736694,1.242772,9.816659,82.726936,89.186897
0.2891780,0.152542,9.686445,1.269093,9.770419,82.536682,89.097778
0.2916986,0.200399,9.691231,1.271486,9.776339,82.527084,88.815384
0.2942139,0.181256,9.724730,1.266701,9.808556,82.579964,88.932205
0.2967291,0.147757,9.727123,1.283749,9.812582,82.482620,89.129730
0.2992444,0.169292,9.679267,1.266701,9.763268,82.545349,88.997986
0.3017596,0.193220,9.667302,1.281057,9.753726,82.452950,88.854980
0.3042748,0.188435,9.746265,1.192523,9.820759,83.025429,88.892380
0.3067901,0.176471,9.743873,1.240379,9.824090,82.746536,88.962433
0.3093053,0.262612,9.652946,1.247558,9.736772,82.638542,88.441628
0.3118495,0.221934,9.664909,1.261915,9.749470,82.563103,88.684555
0.3143655,0.217149,9.693624,1.261915,9.777828,82.584793,88.716721
0.3168814,0.269791,9.614660,1.273879,9.702435,82.455582,88.392685
0.3193974,0.300897,9.597911,1.252344,9.683946,82.569611,88.204346
0.3219133,0.324826,9.631411,1.261915,9.719157,82.539772,88.068398
0.3244293,0.339482,9.621839,1.233201,9.706483,82.700890,87.979301
0.3269452,0.276969,9.633803,1.254736,9.719117,82.582420,88.353218
0.3294612,0.286541,9.655338,1.252344,9.740433,82.612938,88.300140
0.3319820,0.257827,9.667302,1.295713,9.757155,82.368797,88.472282
0.3344981,0.243470,9.686445,1.223630,9.766461,82.802559,88.560165
0.3370142,0.209970,9.684052,1.240379,9.765424,82.702721,88.757904
0.3395303,0.183649,9.664909,1.281057,9.751170,82.450958,88.911415
0.3420464,0.181256,9.719945,1.305285,9.808871,82.352859,88.931679
0.3445625,0.133400,9.691231,1.290928,9.777742,82.413246,89.211372
0.3470785,0.090329,9.707980,1.305285,9.795754,82.342560,89.466904
0.3495946,0.109472,9.715159,1.319642,9.804987,82.265160,89.354408
0.3520766,0.071186,9.755837,1.319642,9.844942,82.296738,89.581932
0.3545918,0.034995,9.808778,1.302892,9.894992,82.433784,89.795586
0.3571070,-0.065504,9.930812,1.372284,10.025392,82.132607,90.377914
0.3596222,-0.020040,9.995419,1.391426,10.091822,82.075005,90.114876
0.3621375,0.073579,9.880563,1.302892,9.966367,82.488289,89.573334
0.3646527,0.037388,9.811171,1.240379,9.889338,82.794647,89.781662
0.3671679,0.078365,9.789636,1.192523,9.862313,83.054962,89.541367
0.3696831,0.109472,9.748658,1.199701,9.822811,82.984711,89.356628
0.3722193,0.071186,9.772886,1.206880,9.847382,82.960220,89.582657
0.3747350,0.087936,9.787243,1.209273,9.862059,82.956741,89.485222
0.3772508,0.063709,9.818350,1.216451,9.893624,82.937439,89.628227
0.3797665,0.018245,9.813564,1.206880,9.887514,82.988937,89.893478
0.3822823,0.061316,9.748658,1.264308,9.830492,82.610672,89.639633
0.3847980,0.066102,9.727123,1.259522,9.808552,82.622246,89.610649
0.3873138,0.013460,9.698409,1.269093,9.781100,82.544884,89.920486
0.3898295,0.071186,9.700802,1.230808,9.778830,82.769318,89.579559
0.3923559,0.039781,9.741480,1.214058,9.816921,82.896042,89.766029
0.3948719,0.063709,9.729516,1.240379,9.808470,82.734924,89.624832
0.3973879,0.128614,9.703195,1.218844,9.780292,82.841049,89.240601
0.3999040,0.066102,9.707980,1.187737,9.780592,83.024887,89.609879
0.4024200,0.039781,9.741480,1.226022,9.818408,82.826767,89.766029
0.4049360,0.095115,9.712767,1.237987,9.791807,82.736610,89.438934
0.4074520,0.131007,9.727123,1.281057,9.811993,82.498024,89.228371
0.4099680,0.095115,9.712767,1.295713,9.799273,82.401787,89.438934
0.4124810,0.133400,9.703195,1.261915,9.785816,82.590881,89.212349
0.4149969,0.131007,9.722338,1.264308,9.805075,82.591415,89.227997
0.4175129,0.119043,9.722338,1.261915,9.804613,82.605164,89.298492
0.4200288,0.142971,9.688838,1.276272,9.773582,82.496666,89.154587
0.4225447,0.138186,9.719945,1.273879,9.804040,82.534218,89.185501
0.4250607,0.063709,9.696016,1.300499,9.783051,82.360840,89.623535
0.4275767,0.092722,9.746265,1.288535,9.831511,82.469048,89.454926
0.4300927,0.114257,9.782457,1.281057,9.866642,82.539810,89.330826
0.4325844,0.119043,9.717552,1.276272,9.801727,82.518341,89.298141
0.4350997,0.092722,9.715159,1.283749,9.800048,82.472954,89.453186
0.4376150,0.066102,9.719945,1.276272,9.803600,82.519775,89.610359
0.4401304,0.037388,9.748658,1.273879,9.831607,82.555267,89.780258
0.4426457,0.046959,9.693624,1.273879,9.777081,82.513512,89.722443
0.4451610,0.058923,9.753445,1.247558,9.833085,82.711037,89.653862
0.4476764,0.075972,9.729516,1.266701,9.811921,82.582520,89.552620
0.4501917,0.061316,9.746265,1.286142,9.830952,82.482681,89.639542
0.4527093,0.087936,9.691231,1.293321,9.777544,82.398949,89.480125
0.4552247,0.075972,9.722338,1.288535,9.807648,82.450623,89.552292
0.4577401,0.066102,9.715159,1.273879,9.798544,82.530006,89.610168
0.4602555,0.071186,9.719945,1.271486,9.803014,82.547539,89.580391
0.4627709,0.054138,9.707980,1.305285,9.795487,82.342346,89.680489
0.4652863,0.042173,9.707980,1.295713,9.794158,82.397797,89.751099
0.4678017,0.034995,9.712767,1.281057,9.796947,82.486435,89.793564
0.4703171,0.046959,9.717552,1.259522,9.798950,82.614975,89.723129
0.4728311,0.080758,9.727123,1.259522,9.808661,82.622330,89.524323
0.4753464,0.061316,9.667302,1.269093,9.750441,82.521301,89.636597
0.4778618,0.056530,9.696016,1.249951,9.776416,82.654419,89.665955
0.4803772,0.058923,9.710373,1.290928,9.795984,82.427460,89.652328
0.4828925,0.023031,9.715159,1.233201,9.793142,82.765823,89.864174
0.4854079,0.039781,9.739087,1.214058,9.814547,82.894318,89.765968
0.4879232,0.044566,9.736694,1.211666,9.811897,82.906471,89.737747
0.4904386,0.054138,9.722338,1.223630,9.799186,82.826721,89.680962
0.4929606,0.051745,9.717552,1.202094,9.791759,82.948242,89.694908
0.4954762,0.039781,9.765409,1.228415,9.842448,82.830338,89.766602
0.4979916,0.044566,9.753445,1.264308,9.835148,82.614197,89.738197
0.5005072,0.039781,9.751051,1.269093,9.833370,82.584732,89.766258
0.5030227,0.058923,9.741480,1.273879,9.824595,82.549927,89.653442
0.5055382,0.075972,9.787243,1.233201,9.864922,82.818741,89.555260
0.5080537,0.061316,9.753445,1.197309,9.826851,83.001663,89.639809
0.5105693,0.075972,9.763016,1.235594,9.841187,82.787285,89.554153
0.5130974,0.066102,9.746265,1.252344,9.826618,82.678085,89.611412
0.5156133,0.049352,9.746265,1.221237,9.822603,82.857979,89.709877
0.5181291,0.054138,9.736694,1.209273,9.811650,82.920372,89.681427
0.5206450,0.030209,9.748658,1.261915,9.830040,82.624397,89.822449
0.5231608,0.020638,9.763016,1.261915,9.844254,82.635109,89.878883
0.5256767,0.020638,9.710373,1.254736,9.791125,82.637276,89.878227
0.5281925,0.023031,9.748658,1.249951,9.828492,82.693550,89.864639
0.5307083,0.003888,9.736694,1.235594,9.814781,82.767784,89.977119
0.5332111,-0.024826,9.743873,1.228415,9.821033,82.814621,90.145981
0.5357267,-0.024826,9.743873,1.295713,9.829677,82.425430,90.145981
0.5382422,-0.020040,9.751051,1.307678,9.838365,82.361862,90.117752
0.5407577,-0.020040,9.736694,1.273879,9.819694,82.546188,90.117928
0.5432732,-0.036790,9.712767,1.288535,9.797934,82.443092,90.217018
0.5457887,-0.032004,9.710373,1.293321,9.796175,82.413490,90.188835
0.5483043,-0.058325,9.743873,1.281057,9.827897,82.510231,90.342957
0.5508197,-0.082253,9.748658,1.324427,9.838557,82.263580,90.483414
0.5533336,-0.070289,9.743873,1.298106,9.830213,82.411774,90.413307
0.5558490,-0.082253,9.763016,1.319642,9.852141,82.302399,90.482704
0.5583645,-0.103789,9.755837,1.288535,9.841110,82.476440,90.609528
0.5608799,-0.077468,9.727123,1.286142,9.812089,82.468147,90.456299
0.5633954,-0.072682,9.722338,1.302892,9.809519,82.367470,90.428322
0.5659109,-0.084646,9.751051,1.288535,9.836183,82.472649,90.497353
0.5684264,-0.055932,9.765409,1.305285,9.852416,82.386856,90.328163
0.5709419,-0.039182,9.784850,1.257129,9.865354,82.678970,90.229431
0.5734588,-0.058325,9.739087,1.269093,9.821599,82.575798,90.343124
0.5759743,-0.053539,9.734302,1.264308,9.816210,82.599861,90.315125
0.5784898,-0.036790,9.772886,1.261915,9.854090,82.642494,90.215683
0.5810053,-0.058325,9.772886,1.288535,9.857638,82.489128,90.341942
0.5835208,-0.058325,9.739087,1.276272,9.822530,82.534271,90.343124
0.5860363,-0.060718,9.789636,1.261915,9.870820,82.655037,90.355362
0.5885519,-0.036790,9.765409,1.242772,9.844238,82.747421,90.215851
0.5910674,-0.039182,9.784850,1.216451,9.860252,82.913414,90.229431
0.5935909,-0.046361,9.746265,1.233201,9.824084,82.788734,90.272545
0.5961065,-0.003290,9.753445,1.233201,9.831098,82.793907,90.019325
0.5986223,-0.012861,9.777672,1.218844,9.853355,82.894402,90.075363
0.6011381,-0.000897,9.731909,1.202094,9.805870,82.958443,90.005280
0.6036537,0.001496,9.734302,1.197309,9.807659,82.987900,89.991196
0.6061694,0.032602,9.746265,1.223630,9.822832,82.844078,89.808342
0.6086851,0.039781,9.746265,1.230808,9.823754,82.802559,89.766144
0.6112008,0.044566,9.729516,1.226022,9.806559,82.818054,89.737556
0.6137388,0.032602,9.715159,1.185344,9.787258,83.043777,89.807724
0.6162551,0.042173,9.734302,1.226022,9.811296,82.821541,89.751770
0.6187713,0.049352,9.717552,1.240379,9.796520,82.726013,89.709015
0.6212876,0.066102,9.696016,1.175773,9.767269,83.086029,89.609398
0.6238039,0.114257,9.676874,1.194916,9.751040,82.961143,89.323524
0.6263201,0.087936,9.681660,1.235594,9.760582,82.727402,89.479607
0.6288365,0.083151,9.686445,1.235594,9.765287,82.730927,89.508171
0.6313527,0.102293,9.688838,1.226022,9.766636,82.788536,89.395103
0.6338364,0.109472,9.684052,1.192523,9.757815,82.980217,89.352341
0.6363519,0.111864,9.707980,1.168595,9.778702,83.136520,89.339813
0.6388673,0.087936,9.722338,1.197309,9.796180,82.979645,89.481789
0.6413828,0.087936,9.703195,1.221237,9.780140,82.826805,89.480766
0.6438982,0.111864,9.724730,1.192523,9.798214,83.009300,89.340950
0.6464136,0.092722,9.717552,1.163809,9.787435,83.170891,89.453316
0.6489291,0.099900,9.717552,1.192523,9.790961,83.004097,89.410995
0.6514446,0.102293,9.734302,1.178166,9.805875,83.099297,89.397926
0.6539661,0.051745,9.760623,1.197309,9.833920,83.006721,89.696259
0.6564817,0.039781,9.736694,1.211666,9.811877,82.906456,89.765907
0.6589974,0.056530,9.748658,1.214058,9.824127,82.901283,89.667755
0.6615130,0.073579,9.787243,1.202094,9.861063,82.998047,89.569267
0.6640286,0.039781,9.739087,1.226022,9.816034,82.825020,89.765968
0.6665442,0.058923,9.717552,1.254736,9.798401,82.642776,89.652588
0.6690598,0.039781,9.755837,1.204487,9.829991,82.961754,89.766373
0.6715754,0.034995,9.760623,1.235594,9.838581,82.785370,89.794579
0.6740981,0.071186,9.765409,1.237987,9.843824,82.775192,89.582344
0.6766139,0.025424,9.746265,1.223630,9.822811,82.844063,89.850540
0.6791297,0.001496,9.755837,1.214058,9.831088,82.906334,89.991219
0.6816455,0.049352,9.758230,1.182952,9.829795,83.088074,89.710228
0.6841612,0.025424,9.722338,1.202094,9.796404,82.951599,89.850174
0.6866770,-0.003290,9.731909,1.237987,9.810335,82.750397,90.019371
0.6891929,-0.000897,9.736694,1.264308,9.818436,82.601555,90.005280
0.6917086,-0.003290,9.717552,1.216451,9.793395,82.864784,90.019402
0.6942170,-0.000897,9.760623,1.247558,9.840029,82.716209,90.005264
0.6967326,-0.017647,9.727123,1.245165,9.806512,82.705276,90.103943
0.6992482,-0.020040,9.743873,1.216451,9.819532,82.883873,90.117836
0.7017637,-0.012861,9.731909,1.226022,9.808841,82.819733,90.075722
0.7042794,0.023031,9.751051,1.257129,9.831780,82.653831,89.864677
0.7067950,-0.017647,9.760623,1.257129,9.841263,82.660950,90.103592
0.7093106,-0.051147,9.743873,1.228415,9.821134,82.814697,90.300751
0.7118261,-0.010469,9.700802,1.233201,9.778877,82.755219,90.061829
0.7143378,0.008674,9.751051,1.230808,9.828425,82.805992,89.949036
0.7168533,0.003888,9.772886,1.199701,9.846249,83.001495,89.977203
0.7193688,-0.012861,9.768100,1.216451,9.843561,82.901337,90.075439
0.7218843,-0.010469,9.727123,1.211666,9.802304,82.899490,90.061661
0.7243999,-0.005683,9.722338,1.199701,9.796079,82.965469,90.033493
0.7269153,0.001496,9.724730,1.151845,9.792707,83.245079,89.991188
0.7294307,-0.003290,9.748658,1.216451,9.824261,82.887314,90.019341
0.7319463,-0.017647,9.746265,1.202094,9.820134,82.968719,90.103745
0.7344941,0.023031,9.753445,1.163809,9.822661,83.195496,89.864708
0.7370104,-0.020040,9.760623,1.214058,9.835858,82.909790,90.117638
0.7395267,-0.010469,9.746265,1.187737,9.818377,83.051865,90.061539
0.7420430,-0.003290,9.765409,1.202094,9.839118,82.982353,90.019302
0.7445593,-0.034397,9.736694,1.175773,9.807489,83.114517,90.202408
0.7470756,-0.032004,9.724730,1.182952,9.796468,83.064445,90.188560
0.7495919,-0.027218,9.765409,1.185344,9.837123,83.079208,90.159698
0.7521082,-0.010469,9.765409,1.206880,9.839709,82.954704,90.061424
0.7546243,-0.015254,9.753445,1.194916,9.826380,83.015381,90.089607
0.7571406,0.006281,9.746265,1.199701,9.819828,82.982567,89.963074
0.7596568,-0.017647,9.746265,1.230808,9.823690,82.802505,90.103745
0.7621732,-0.003290,9.741480,1.209273,9.816251,82.923706,90.019348
0.7646895,-0.000897,9.719945,1.199701,9.793703,82.963753,90.005287
0.7672058,0.003888,9.722338,1.223630,9.799037,82.826607,89.977089
0.7697221,-0.017647,9.729516,1.223630,9.806175,82.831856,90.103920
0.7722384,-0.005683,9.724730,1.226022,9.801711,82.814484,90.033485
0.7747456,-0.034397,9.748658,1.245165,9.827917,82.721245,90.202156
0.7772617,-0.015254,9.765409,1.194916,9.838255,83.023857,90.089500
0.7797778,-0.000897,9.775279,1.209273,9.849793,82.947929,90.005257
0.7822938,0.013460,9.763016,1.228415,9.840003,82.828545,89.921013
0.7848099,-0.000897,9.739087,1.199701,9.812701,82.977448,90.005280
0.7873259,0.001496,9.758230,1.216451,9.833758,82.894218,89.991219
0.7898421,0.037388,9.770494,1.230808,9.847782,82.820213,89.780754
0.7923580,0.023031,9.736694,1.226022,9.813606,82.823235,89.864471
0.7948774,0.042173,9.696016,1.211666,9.771523,82.877007,89.750786
0.7973935,0.058923,9.712767,1.197309,9.786463,82.972633,89.652412
0.7999097,0.054138,9.727123,1.180559,9.798652,83.080093,89.681114
0.8024259,0.020638,9.746265,1.156631,9.814678,83.232132,89.878677
0.8049420,0.044566,9.780065,1.182952,9.851448,83.103340,89.738914
0.8074582,0.071186,9.731909,1.221237,9.808493,82.847649,89.580902
0.8099743,0.061316,9.758230,1.214058,9.833654,82.908195,89.639984
0.8124905,0.037388,9.734302,1.182952,9.805988,83.071213,89.779938
0.8149680,0.025424,9.707980,1.197309,9.781569,82.969101,89.849953
0.8174832,0.042173,9.741480,1.180559,9.812845,83.090149,89.751953
0.8199984,0.049352,9.731909,1.209273,9.806876,82.916908,89.709450
0.8225136,0.023031,9.717552,1.199701,9.791355,82.962059,89.864204
0.8250288,0.013460,9.775279,1.211666,9.850097,82.934120,89.921112
0.8275440,0.008674,9.751051,1.147059,9.818290,83.290878,89.949036
0.8300592,0.013460,9.765409,1.161416,9.834240,83.217583,89.921028
0.8325744,0.013460,9.758230,1.173380,9.828533,83.143387,89.920975
0.8351235,-0.020040,9.763016,1.159024,9.831593,83.229790,90.117607
0.8376395,-0.015254,9.768100,1.161416,9.836914,83.219437,90.089478
0.8401555,-0.032004,9.765409,1.166202,9.834848,83.189926,90.187775
0.8426716,0.001496,9.751051,1.142274,9.817728,83.318611,89.991211
0.8451876,0.042173,9.736694,1.159024,9.805526,83.211708,89.751831
0.8477036,-0.008076,9.775279,1.166202,9.844602,83.196709,90.047333
0.8502197,0.051745,9.748658,1.166202,9.818301,83.178398,89.695885
0.8527357,0.037388,9.763016,1.151845,9.830799,83.271370,89.780586
0.8552458,-0.000897,9.782457,1.187737,9.854299,83.077316,90.005257
0.8577617,0.020638,9.736694,1.175773,9.807450,83.114494,89.878555
0.8602776,0.039781,9.727123,1.175773,9.798008,83.107826,89.765678
0.8627934,0.001496,9.748658,1.192523,9.821326,83.025833,89.991211
0.8653094,0.020638,9.739087,1.166202,9.808683,83.171677,89.878586
0.8678253,0.083151,9.755837,1.173380,9.826500,83.141960,89.511673
0.8703411,0.056530,9.739087,1.180559,9.810542,83.088516,89.667435
0.8728570,0.061316,9.748658,1.209273,9.823565,82.929001,89.639633
0.8753628,0.056530,9.727123,1.194916,9.800406,82.996780,89.667023
0.8778784,0.061316,9.736694,1.197309,9.810225,82.989746,89.639191
0.8803940,0.068794,9.731909,1.209273,9.806993,82.916992,89.594994
0.8829096,0.051745,9.753445,1.163809,9.822770,83.195572,89.696030
0.8854253,0.087936,9.741480,1.173380,9.812287,83.131973,89.482803
0.8879409,0.046959,9.698409,1.209273,9.773622,82.892685,89.722580
0.8904566,0.051745,9.722338,1.190130,9.795047,83.021133,89.695061
0.8929721,0.078365,9.741480,1.175773,9.812493,83.118050,89.539093
0.8954921,0.025424,9.672089,1.202094,9.746537,82.915352,89.849396
0.8980078,0.013460,9.684052,1.163809,9.753743,83.147186,89.920364
0.9005235,0.046959,9.736694,1.180559,9.808116,83.086800,89.723671
0.9030393,0.030209,9.712767,1.204487,9.787213,82.930832,89.821793
0.9055551,0.046959,9.731909,1.187737,9.804233,83.041794,89.723534
0.9080707,-0.008076,9.707980,1.163809,9.777494,83.163910,90.047661
0.9105865,0.006281,9.712767,1.202094,9.786874,82.944702,89.962944
0.9131023,-0.005683,9.717552,1.192523,9.790453,83.003731,90.033508
0.9156188,0.001496,9.748658,1.202094,9.822493,82.970413,89.991211
0.9181346,-0.036790,9.724730,1.202094,9.798815,82.953346,90.216751
0.9206504,-0.022433,9.731909,1.194916,9.805018,83.000092,90.132072
0.9231660,-0.022433,9.707980,1.168595,9.778088,83.136086,90.132393
0.9256819,-0.046361,9.724730,1.185344,9.796815,83.050598,90.273148
0.9281976,-0.036790,9.789636,1.209273,9.864110,82.958214,90.215317
0.9307134,-0.012861,9.753445,1.180559,9.824641,83.098488,90.075554
0.9332291,0.030209,9.782457,1.199701,9.855794,83.008301,89.823067
0.9357346,-0.008076,9.789636,1.202094,9.863167,82.999550,90.047264
0.9382500,-0.041575,9.782457,1.173380,9.852666,83.160255,90.243507
0.9407656,0.020638,9.765409,1.182952,9.836819,83.093033,89.878914
0.9432811,0.063709,9.758230,1.182952,9.829878,83.088135,89.625938
0.9457966,-0.003290,9.811171,1.182952,9.882229,83.124924,90.019211
0.9483120,0.032602,9.803992,1.197309,9.876885,83.037292,89.809471
0.9508275,0.025424,9.796814,1.202094,9.870321,83.004654,89.851311
0.9533431,0.042173,9.753445,1.178166,9.824436,83.112396,89.752258
0.9558907,0.075972,9.765409,1.199701,9.839119,82.996399,89.554260
0.9584070,0.080758,9.765409,1.211666,9.840623,82.927284,89.526184
0.9609233,0.114257,9.743873,1.178166,9.815507,83.106102,89.328178
