Keuwl Accelerometer Data File
2024-04-29 16:17:56
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.0000000,-0.430363,9.738722,-1.046103,9.804195,96.125092,92.530304"
"0.0049641,-0.314368,9.685734,-1.096382,9.752657,96.454765,91.858986"
"0.0099266,-0.315115,9.692840,-1.078626,9.757760,96.346466,91.862038"
"0.0148906,-0.299668,9.710690,-0.890566,9.756045,95.237450,91.767563"
"0.0198531,-0.294650,9.728714,-0.781506,9.764499,94.590599,91.734764"
"0.0248156,-0.345282,9.706247,-0.902221,9.754202,95.307198,92.037338"
"0.0297797,-0.257156,9.664186,-0.895690,9.709010,95.293259,91.524239"
"0.0347422,-0.238415,9.701056,-0.943248,9.749721,95.551834,91.407829"
"0.0397062,-0.246584,9.819043,-0.997712,9.872682,95.800087,91.438553"
"0.0446687,-0.244496,9.704149,-1.176405,9.778252,96.909897,91.443260"
"0.0496312,-0.371446,9.608448,-1.184383,9.688293,97.021912,92.213852"
"0.0545953,-0.555512,9.595587,-1.037982,9.667538,96.163605,93.313293"
"0.0595578,-0.586943,9.699035,-0.905104,9.758842,95.321663,93.463066"
"0.0645219,-0.515836,9.674021,-0.944446,9.733691,95.568085,93.052223"
"0.0694844,-0.494508,9.633943,-1.179489,9.718466,96.970932,92.938400"
"0.0744484,-0.496184,9.764886,-1.065142,9.835331,96.217186,92.908875"
"0.0794109,-0.452399,9.848146,-1.013619,9.910503,95.870316,92.630173"
"0.0843734,-0.492727,9.785677,-0.796532,9.830398,94.647621,92.882515"
"0.0893375,-0.474186,9.836262,-0.924564,9.890992,95.363571,92.759972"
"0.0943000,-0.450330,9.843760,-1.050442,9.909886,96.084747,92.619331"
"0.0992641,-0.456095,9.786950,-1.012288,9.849728,95.898888,92.668190"
"0.1042266,-0.504736,9.860759,-0.984524,9.922631,95.694260,92.930206"
"0.1091906,-0.401144,9.693040,-1.139899,9.768076,96.701477,92.369820"
"0.1141531,-0.226568,9.659559,-1.272183,9.745607,97.500748,91.343643"
"0.1191156,-0.187792,9.723763,-1.150452,9.793384,96.746246,91.106400"
"0.1240797,-0.092531,9.756823,-1.153526,9.825211,96.742348,90.543358"
"0.1290422,-0.106935,9.769416,-1.157520,9.838331,96.756729,90.627129"
"0.1340062,-0.087264,9.702282,-1.220277,9.779109,97.168282,90.515312"
"0.1389688,-0.117392,9.726741,-1.262951,9.809093,97.397545,90.691475"
"0.1439328,-0.181126,9.688644,-1.221359,9.767003,97.183617,91.070999"
"0.1488953,-0.142311,9.741567,-0.934945,9.787364,95.481583,90.836952"
"0.1538578,-0.044944,9.789747,-0.868185,9.828271,95.067856,90.263039"
"0.1588219,-0.150212,9.714128,-0.720272,9.741953,94.240036,90.885910"
"0.1637844,-0.191785,9.721800,-0.786141,9.755419,94.622192,91.130142"
"0.1687484,-0.208401,9.660613,-0.858264,9.700902,95.075745,91.235809"
"0.1737109,-0.238003,9.642217,-0.753465,9.674539,94.466789,91.413971"
"0.1786750,-0.149178,9.747839,-0.743409,9.777284,94.360657,90.876770"
"0.1836375,-0.103353,9.736021,-0.608865,9.755589,93.578262,90.608200"
"0.1886000,0.018292,9.728197,-0.466783,9.739407,92.747086,89.892265"
"0.1935641,0.093881,9.727880,-0.587623,9.746064,93.456650,89.447067"
"0.1985266,0.156351,9.745119,-0.682970,9.770273,94.008408,89.080826"
"0.2034906,0.073904,9.740253,-0.613251,9.759819,93.602509,89.565277"
"0.2084531,-0.087331,9.739776,-0.609966,9.759248,93.583397,90.513725"
"0.2134172,-0.255423,9.674289,-0.591272,9.695705,93.496231,91.512383"
"0.2183797,-0.460692,9.637983,-0.665262,9.671894,93.944092,92.736633"
"0.2233422,-0.428926,9.691643,-0.533514,9.715789,93.147812,92.534103"
"0.2283062,-0.336721,9.667021,-0.620836,9.692786,93.672386,91.994911"
"0.2332688,-0.350885,9.675487,-0.799539,9.714805,94.720840,92.076942"
"0.2382328,-0.344152,9.626433,-0.966846,9.680984,95.731720,92.047493"
"0.2431953,-0.151812,9.732477,-1.204599,9.807917,97.054832,90.893654"
"0.2481594,0.920532,11.472985,-1.287851,11.581681,96.384331,85.412712"
"0.2531219,0.452006,9.848845,-1.301881,9.944796,97.522224,87.372292"
"0.2580844,-0.542066,8.501972,-2.153527,8.787210,104.186279,93.648109"
"0.2630484,-1.149734,8.973113,-1.688372,9.202677,100.571671,97.301582"
"0.2680109,-1.840451,9.098407,-0.978462,9.334112,96.017174,101.435646"
"0.2729750,-1.727436,9.695913,-1.150969,9.915619,96.665710,100.101891"
"0.2779375,-1.453941,9.614836,-1.006532,9.776099,95.909554,98.599030"
"0.2829016,-0.863052,9.800952,-1.120697,9.902498,96.498268,95.032372"
"0.2878641,-0.427001,9.660834,-1.204226,9.744958,97.098427,92.530777"
"0.2928266,-0.055680,9.750397,-1.288148,9.835277,97.525772,90.327187"
"0.2977906,-0.001676,9.636308,-1.197551,9.710436,97.084106,90.009964"
"0.3027531,-0.098804,9.709933,-1.102118,9.772780,96.475266,90.582993"
"0.3077172,-0.259273,9.640081,-0.946706,9.689924,95.606743,91.540619"
"0.3126797,-0.466209,9.673016,-0.935539,9.729328,95.517891,92.759338"
"0.3176437,-0.543627,9.706946,-0.922955,9.765868,95.423019,93.205444"
"0.3226062,-0.472941,9.727365,-0.885979,9.779072,95.198097,92.783508"
"0.3275687,-0.442793,9.720037,-0.878548,9.769700,95.159332,92.608292"
"0.3325328,-0.340848,9.785208,-0.956551,9.837757,95.579834,91.994980"
"0.3374953,-0.305213,9.743147,-0.904539,9.789804,95.301460,91.794258"
"0.3424594,-0.307348,9.765154,-0.891764,9.810603,95.215263,91.802734"
"0.3474219,-0.284441,9.709847,-0.931421,9.758565,95.477020,91.677948"
"0.3523859,-0.306467,9.733627,-0.858178,9.776190,95.036041,91.803383"
"0.3573484,-0.304255,9.751287,-0.689798,9.780389,94.044357,91.787140"
"0.3623109,-0.337831,9.720592,-0.805534,9.759761,94.734367,91.990471"
"0.3672750,-0.367022,9.714665,-0.758253,9.751122,94.459854,92.163612"
"0.3722375,-0.297638,9.691643,-0.967008,9.744312,95.695305,91.759041"
"0.3772000,-0.221875,9.607530,-1.026021,9.664708,96.094093,91.322952"
"0.3821641,-0.204178,9.619663,-0.861271,9.660300,95.115036,91.215919"
"0.3871265,-0.169040,9.673983,-0.916836,9.718801,95.413116,91.001068"
"0.3920906,-0.211159,9.697704,-0.943852,9.745815,95.557625,91.247368"
"0.3970531,-0.325066,9.838636,-0.999369,9.894604,95.796837,91.892349"
"0.4020172,-0.355673,9.873783,-0.584520,9.897463,93.385719,92.063011"
"0.4069797,-0.236346,9.901758,-0.931814,9.948315,95.374512,91.367340"
"0.4119422,0.055603,9.799324,-1.231778,9.876595,97.164406,89.674896"
"0.4169062,0.122305,9.717318,-0.992722,9.768661,95.832649,89.278893"
"0.4218687,-0.239583,9.702320,-1.074049,9.764527,96.315025,91.414536"
"0.4268328,-0.587690,9.690589,-1.010966,9.760889,95.944969,93.470482"
