Keuwl Accelerometer Data File
2024-04-29 16:03:30
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.9414279,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"0.9464609,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"0.9514939,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"0.9565277,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"0.9615614,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"0.9665975,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"0.9716334,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"0.9766669,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"0.9817004,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"0.9867335,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"0.9917666,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"0.9968014,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.0018362,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.0068712,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.0119064,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.0169412,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.0219760,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.0270107,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.0320455,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.0370806,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.0421156,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.0471516,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.0521873,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.0572225,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.0622576,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.0672921,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.0723267,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.0773604,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.0823941,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.0874286,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.0924630,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.0974953,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.1025274,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.1075623,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.1125975,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.1176314,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.1226654,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.1277007,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.1327360,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.1377735,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.1428112,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.1478450,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.1528790,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.1579150,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.1629510,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.1679851,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.1730193,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.1780558,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.1830922,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.1881269,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.1931617,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.1981932,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.2032249,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.2082585,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.2132921,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.2183269,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.2233617,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.2283964,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.2334310,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.2384651,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.2434993,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.2485341,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.2535689,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.2586017,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.2636346,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.2686688,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.2737030,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.2787389,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.2837750,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.2888116,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.2938483,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.2988806,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.3039130,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.3089478,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.3139826,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.3190175,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.3240526,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.3290859,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.3341194,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.3391526,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.3441857,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.3492199,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.3542542,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.3592905,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.3643267,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.3693620,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.3743972,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.3794321,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.3844670,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.3895011,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.3945354,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.3995689,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.4046023,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.4096358,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.4146694,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.4197036,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.4247379,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.4297701,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.4348023,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.4398369,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.4448715,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.4499077,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.4549437,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.4599779,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.4650120,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.4700469,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.4750819,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.4801178,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.4851538,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.4901890,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.4952241,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.5002590,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.5052940,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.5103267,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.5153598,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.5203937,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.5254277,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.5304631,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.5354986,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.5405347,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.5455707,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.5506047,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.5556387,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.5606713,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.5657040,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.5707390,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.5757742,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.5808064,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.5858386,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.5908762,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.5959138,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.6009486,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.6059831,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.6110159,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.6160486,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.6210816,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.6261146,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.6311485,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.6361822,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.6412156,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.6462488,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.6512855,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.6563222,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.6613566,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.6663909,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.6714275,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.6764642,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.6814967,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.6865294,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.6915622,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.6965951,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.7016283,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.7066617,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.7116947,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.7167277,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.7217630,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.7267984,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.7318345,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.7368709,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.7419044,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.7469378,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.7519708,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.7570038,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.7620372,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.7670705,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
"1.7721063,-0.001000,9.805000,3.024000,10.260732,72.859505,90.005844"
"1.7771419,0.000000,9.806000,3.025000,10.261981,72.855812,90.000000"
"1.7821783,0.000000,9.807000,3.026000,10.263232,72.852119,90.000000"
"1.7872145,0.000000,9.808000,3.027000,10.264482,72.848434,90.000000"
"1.7922499,0.001000,9.809000,3.028000,10.265733,72.844749,89.994156"
