Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.2891552,0.626920,9.049356,3.681358,9.789600,67.910912,86.037003
0.2916724,0.617348,9.039784,3.652644,9.769372,68.044449,86.093201
0.2941876,0.619741,9.044571,3.683750,9.785620,67.886330,86.080177
0.2967027,0.593121,9.006286,3.669394,9.743173,67.876038,86.232155
0.2992178,0.583550,9.003893,3.631108,9.726025,68.078285,86.291801
0.3017330,0.573978,9.008678,3.600002,9.718321,68.257584,86.354385
0.3042482,0.588335,9.066106,3.600002,9.772432,68.384048,86.287056
0.3067634,0.581157,9.066106,3.568895,9.760586,68.552811,86.332237
0.3092785,0.564407,9.094820,3.600002,9.797669,68.442520,86.448891
0.3117936,0.571586,9.121140,3.607180,9.825155,68.460831,86.414192
0.3143088,0.595514,9.063713,3.573681,9.760980,68.523529,86.240898
0.3168240,0.547657,9.044571,3.566502,9.737768,68.515190,86.534920
0.3193391,0.607777,9.128320,3.554538,9.814803,68.767036,86.190788
0.3218542,0.610170,9.168997,3.588037,9.864929,68.671387,86.192749
0.3243694,0.564407,9.116355,3.580859,9.810659,68.592613,86.457253
0.3268846,0.597907,9.159426,3.568895,9.848329,68.753212,86.265160
0.3293997,0.562014,9.106784,3.573681,9.799008,68.610992,86.468536
0.3319171,0.559621,9.113962,3.609573,9.818682,68.430908,86.486298
0.3344323,0.566800,9.147462,3.597609,9.845817,68.568130,86.454338
0.3369475,0.576371,9.147462,3.609573,9.850750,68.504623,86.394623
0.3394628,0.573978,9.147462,3.659822,9.869134,68.232864,86.409554
0.3419780,0.566800,9.152247,3.635894,9.864310,68.371262,86.456192
0.3444932,0.581157,9.147462,3.633501,9.859824,68.375885,86.364769
0.3470083,0.576371,9.128320,3.628716,9.840020,68.360153,86.387085
0.3495236,0.583550,9.130713,3.657429,9.853286,68.211044,86.343163
0.3520507,0.542872,9.161819,3.671786,9.885122,68.195190,86.608978
0.3545662,0.600299,9.128320,3.659822,9.852962,68.195313,86.237518
0.3570817,0.610170,9.113962,3.678965,9.847405,68.062347,86.169823
0.3595973,0.578764,9.097213,3.700799,9.838199,67.903580,86.359756
0.3621128,0.590728,9.125926,3.657429,9.849278,68.201729,86.296371
0.3646283,0.597907,9.121140,3.671786,9.850620,68.114883,86.249527
0.3671438,0.578764,9.125926,3.681358,9.857478,68.070938,86.371178
0.3696593,0.585942,9.121140,3.703192,9.861651,67.943886,86.324364
0.3721590,0.583550,9.109177,3.715156,9.854949,67.853020,86.334541
0.3746741,0.566800,9.097213,3.690929,9.833794,67.955223,86.434807
0.3771892,0.557229,9.092427,3.707978,9.835235,67.851425,86.493019
0.3797043,0.564407,9.113962,3.676572,9.843782,68.068871,86.456329
0.3822194,0.559621,9.101998,3.698406,9.840618,67.924332,86.481689
0.3847345,0.569193,9.075677,3.650251,9.798787,68.128838,86.411324
0.3872497,0.602991,9.113962,3.690929,9.851439,67.996773,86.214752
0.3897648,0.595514,9.106784,3.686143,9.842550,68.005905,86.258621
0.3922847,0.588335,9.054142,3.664608,9.785345,68.006615,86.282166
0.3947999,0.588335,9.085249,3.638287,9.804337,68.217171,86.294861
0.3973152,0.559621,9.090034,3.616751,9.799122,68.340538,86.477074
0.3998304,0.583550,9.099606,3.616751,9.809396,68.364365,86.330696
0.4023457,0.576371,9.109177,3.669394,9.837365,68.098892,86.379509
0.4048609,0.588335,9.101998,3.619144,9.812783,68.357178,86.301659
0.4073761,0.583550,9.082855,3.585645,9.782414,68.497620,86.323952
0.4098913,0.583550,9.113962,3.592823,9.813930,68.525063,86.336464
0.4123833,0.571586,9.080462,3.616751,9.790935,68.321510,86.398170
0.4148979,0.550050,9.058928,3.571288,9.752991,68.520172,86.525314
0.4174125,0.557229,9.116355,3.609573,9.820765,68.435715,86.502205
0.4199272,0.585942,9.101998,3.607180,9.808234,68.421814,86.316658
0.4224419,0.573978,9.104391,3.568895,9.795734,68.633553,86.392609
0.4249565,0.588335,9.128320,3.561717,9.816220,68.725296,86.312294
0.4274712,0.576371,9.123533,3.561717,9.811060,68.713554,86.385193
0.4299858,0.550050,9.113962,3.559324,9.799778,68.702873,86.546249
0.4325309,0.583550,9.113962,3.588037,9.812179,68.551064,86.336464
0.4350549,0.602991,9.152247,3.590430,9.849793,68.622055,86.230545
0.4375705,0.605384,9.137891,3.590430,9.836601,68.591972,86.209702
0.4400862,0.595514,9.128320,3.590430,9.827107,68.570274,86.267426
0.4426018,0.619741,9.109177,3.580859,9.807330,68.584991,86.107887
0.4451175,0.578764,9.106784,3.580859,9.802604,68.574150,86.363571
0.4476331,0.597907,9.137891,3.600002,9.839642,68.539040,86.256386
0.4501487,0.578764,9.140284,3.643072,9.856558,68.308495,86.376862
0.4526658,0.590728,9.135498,3.585645,9.831741,68.610825,86.300240
0.4551814,0.576371,9.133105,3.614359,9.839177,68.448120,86.388969
0.4576972,0.566800,9.109177,3.592823,9.808503,68.512589,86.439476
0.4602128,0.597907,9.142676,3.609573,9.847590,68.497383,86.258339
0.4627284,0.595514,9.135498,3.628716,9.847819,68.378151,86.270348
0.4652441,0.576371,9.130713,3.638287,9.845773,68.313499,86.388031
0.4677598,0.559621,9.140284,3.621537,9.847512,68.422363,86.496391
0.4702754,0.562014,9.161819,3.602395,9.860630,68.572037,86.489700
0.4727831,0.588335,9.113962,3.635894,9.830065,68.292099,86.306503
0.4752986,0.595514,9.113962,3.647858,9.834929,68.228348,86.261559
0.4778140,0.605384,9.109177,3.631108,9.824894,68.310135,86.197784
0.4803295,0.578764,9.130713,3.631108,9.843263,68.352654,86.373070
0.4828449,0.610170,9.123533,3.616751,9.833212,68.419395,86.173836
0.4853604,0.595514,9.128320,3.645465,9.847348,68.272194,86.267426
0.4878758,0.581157,9.104391,3.616751,9.813693,68.374313,86.347618
0.4903913,0.559621,9.104391,3.616751,9.812442,68.371414,86.482613
0.4929155,0.573978,9.068499,3.657429,9.795096,68.074921,86.378372
0.4954312,0.583550,9.082855,3.676572,9.816108,68.003822,86.323952
0.4979469,0.607777,9.078070,3.607180,9.787364,68.373482,86.169762
0.5004626,0.590728,9.092427,3.645465,9.813797,68.194107,86.282761
0.5029783,0.612563,9.097213,3.657429,9.824017,68.142792,86.147789
0.5054939,0.576371,9.070891,3.635894,9.789433,68.197395,86.364273
0.5080096,0.566800,9.082855,3.638287,9.800849,68.209023,86.429184
0.5105253,0.557229,9.073284,3.643072,9.793210,68.160995,86.485641
0.5130016,0.581157,9.063713,3.645465,9.786627,68.130455,86.331268
0.5155163,0.578764,9.092427,3.621537,9.804220,68.322273,86.357841
0.5180310,0.590728,9.070891,3.669394,9.802779,68.017601,86.273964
0.5205458,0.607777,9.068499,3.645465,9.792675,68.144653,86.165733
0.5230604,0.571586,9.073284,3.633501,9.790482,68.214928,86.395325
0.5255752,0.583550,9.097213,3.616751,9.807176,68.359222,86.329735
0.5280898,0.566800,9.073284,3.614359,9.783114,68.318382,86.425430
0.5306045,0.590728,9.087642,3.655037,9.812924,68.131866,86.280807
0.5331487,0.578764,9.051749,3.623930,9.767395,68.221268,86.341522
0.5356641,0.600299,9.092427,3.623930,9.806398,68.312286,86.222702
0.5381796,0.626920,9.133105,3.623930,9.845786,68.403412,86.073235
0.5406950,0.658026,9.125926,3.638287,9.846454,68.315079,85.875816
0.5432104,0.624527,9.130713,3.588037,9.830257,68.592461,86.087151
0.5457259,0.641276,9.118748,3.619144,9.831633,68.400757,85.977295
0.5482413,0.622134,9.125926,3.626323,9.839705,68.374405,86.100060
0.5507568,0.605384,9.135498,3.635894,9.851068,68.340721,86.208710
0.5532701,0.607777,9.104391,3.645465,9.825922,68.222397,86.180801
0.5557855,0.588335,9.104391,3.628716,9.818537,68.310402,86.302628
0.5583009,0.600299,9.140284,3.635894,9.855195,68.350250,86.242424
0.5608163,0.576371,9.157033,3.669394,9.881696,68.202187,86.398384
0.5633316,0.595514,9.109177,3.633501,9.825175,68.295769,86.259605
0.5658471,0.614955,9.123533,3.621537,9.835272,68.394157,86.143913
0.5683624,0.597907,9.145069,3.647858,9.863906,68.295555,86.259315
0.5708778,0.607777,9.125926,3.631108,9.840572,68.346436,86.189789
0.5733954,0.605384,9.130713,3.669394,9.859049,68.149544,86.206726
0.5759108,0.634098,9.113962,3.647858,9.837339,68.233955,86.020096
0.5784263,0.634098,9.082855,3.626323,9.800538,68.283607,86.006508
0.5809417,0.605384,9.082855,3.633501,9.801382,68.240395,86.186798
0.5834572,0.585942,9.121140,3.631108,9.834809,68.333107,86.324364
0.5859726,0.588335,9.133105,3.623930,9.843405,68.397926,86.314217
0.5884880,0.597907,9.121140,3.628716,9.834647,68.347733,86.249527
0.5910035,0.595514,9.087642,3.628716,9.803441,68.275307,86.250763
0.5935101,0.593121,9.070891,3.616751,9.783340,68.303825,86.258911
0.5960253,0.590728,9.080462,3.631108,9.797382,68.246124,86.277878
0.5985405,0.585942,9.104391,3.626323,9.817509,68.323044,86.317627
0.6010557,0.578764,9.090034,3.650251,9.812646,68.161324,86.356888
0.6035709,0.631705,9.116355,3.647858,9.839402,68.238747,86.036102
0.6060862,0.588335,9.092427,3.655037,9.817212,68.141907,86.297775
0.6086014,0.617348,9.116355,3.676572,9.849174,68.081497,86.125916
0.6111166,0.595514,9.090034,3.696014,9.830762,67.916084,86.251747
0.6136311,0.588335,9.051749,3.650251,9.777762,68.079376,86.281189
0.6161463,0.590728,9.087642,3.647858,9.810253,68.170776,86.280807
0.6186616,0.588335,9.085249,3.645465,9.807003,68.178230,86.294861
0.6211768,0.588335,9.099606,3.623930,9.812330,68.326065,86.300690
0.6236920,0.602991,9.111569,3.623930,9.824315,68.353836,86.213768
0.6262072,0.559621,9.080462,3.659822,9.806236,68.086044,86.473366
0.6287224,0.605384,9.085249,3.674179,9.818749,68.025101,86.187805
0.6312376,0.593121,9.073284,3.633501,9.791762,68.217926,86.259895
0.6337491,0.629312,9.111569,3.626323,9.826848,68.344688,86.049004
0.6362641,0.578764,9.118748,3.631108,9.832165,68.326981,86.368324
0.6387792,0.585942,9.135498,3.662215,9.859638,68.195854,86.330132
0.6412944,0.600299,9.159426,3.643072,9.875597,68.352425,86.250259
0.6438095,0.597907,9.118748,3.616751,9.828018,68.407417,86.248550
0.6463246,0.585942,9.159426,3.614359,9.864178,68.505455,86.339691
0.6488397,0.610170,9.099606,3.611966,9.809252,68.394096,86.163803
0.6513548,0.597907,9.121140,3.631108,9.835529,68.334770,86.249527
0.6538826,0.631705,9.135498,3.621537,9.847431,68.422180,86.044388
0.6563979,0.648455,9.092427,3.645465,9.817441,68.202621,85.920677
0.6589134,0.614955,9.109177,3.592823,9.811404,68.519257,86.137856
0.6614288,0.636491,9.109177,3.585645,9.810151,68.561424,86.003036
0.6639442,0.648455,9.111569,3.616751,9.824565,68.399452,85.929222
0.6664597,0.619741,9.092427,3.623930,9.807609,68.315102,86.100746
0.6689751,0.626920,9.092427,3.628716,9.809834,68.290184,86.055717
0.6714905,0.646062,9.080462,3.626323,9.799103,68.280258,85.930344
0.6739626,0.643669,9.080462,3.643072,9.805156,68.188965,85.945366
0.6764770,0.648455,9.070891,3.645465,9.797499,68.155968,85.911026
0.6789913,0.667598,9.104391,3.645465,9.829804,68.231438,85.806183
0.6815056,0.648455,9.063713,3.645465,9.790854,68.140381,85.907799
0.6840199,0.631705,9.073284,3.645465,9.798620,68.158600,86.017349
0.6865343,0.638884,9.068499,3.623930,9.786659,68.266319,85.970123
0.6890487,0.648455,9.051749,3.614359,9.768227,68.283661,85.902412
0.6915630,0.660419,9.082855,3.664608,9.816504,68.080048,85.841316
0.6941080,0.655633,9.104391,3.652644,9.831663,68.190712,85.881073
0.6966301,0.660419,9.058928,3.638287,9.784552,68.170868,85.830368
0.6991454,0.665205,9.058928,3.676572,9.799176,67.963821,85.800262
0.7016607,0.684347,9.113962,3.647858,9.840707,68.241783,85.705841
0.7041760,0.658026,9.104391,3.655037,9.832712,68.178139,85.866096
0.7066913,0.667598,9.092427,3.662215,9.824955,68.114914,85.800682
0.7092066,0.662812,9.078070,3.674179,9.815816,68.018196,85.824104
0.7117218,0.684347,9.106784,3.688536,9.849220,68.006569,85.702477
0.7142407,0.648455,9.133105,3.698406,9.874832,68.004822,85.938789
0.7167562,0.660419,9.123533,3.647858,9.847938,68.258568,85.859787
0.7192715,0.681954,9.125926,3.633501,9.846315,68.344719,85.726395
0.7217869,0.684347,9.109177,3.619144,9.825662,68.386971,85.703598
0.7243022,0.691526,9.082855,3.623930,9.803537,68.305634,85.646172
0.7268177,0.679562,9.094820,3.638287,9.819098,68.251595,85.726822
0.7293330,0.679562,9.087642,3.631108,9.809791,68.275040,85.723457
0.7318484,0.660419,9.075677,3.623930,9.794740,68.285164,85.838036
0.7343576,0.691526,9.101998,3.597609,9.811594,68.489662,85.655289
0.7368729,0.708275,9.094820,3.628716,9.817585,68.308197,85.546974
0.7393880,0.701097,9.075677,3.623930,9.797567,68.291748,85.582664
0.7419034,0.715454,9.092427,3.600002,9.805311,68.460159,85.500847
0.7444186,0.713061,9.003893,3.628716,9.733761,68.111786,85.471924
0.7469338,0.758525,9.056535,3.609573,9.778813,68.338539,85.212402
0.7494490,0.744168,9.056535,3.619144,9.781248,68.283859,85.302605
0.7519642,0.703490,9.056535,3.643072,9.787119,68.146706,85.558319
0.7544550,0.734597,9.037392,3.659822,9.777954,68.019363,85.352982
0.7569695,0.686740,9.020642,3.643072,9.752721,68.065636,85.646477
0.7594841,0.734597,9.027821,3.640680,9.761952,68.102592,85.348076
0.7619987,0.715454,9.080462,3.611966,9.798620,68.369476,85.494942
0.7645134,0.658026,9.039784,3.597609,9.751589,68.350639,85.836655
0.7670280,0.679562,9.058928,3.614359,9.776992,68.304115,85.709953
0.7695426,0.669990,9.073284,3.616751,9.790519,68.320541,85.776825
0.7720572,0.634098,9.070891,3.623930,9.788566,68.270767,86.001259
0.7746027,0.641276,9.094820,3.635894,9.815636,68.258560,85.966743
0.7771181,0.650848,9.058928,3.626323,9.779468,68.234428,85.890587
0.7796335,0.622134,9.066106,3.595216,9.772763,68.414993,86.074409
0.7821489,0.658026,9.070891,3.616751,9.787490,68.313492,85.850883
0.7846642,0.643669,9.094820,3.626323,9.812251,68.310844,85.951744
0.7871797,0.622134,9.068499,3.609573,9.780272,68.341934,86.075439
0.7896951,0.622134,9.058928,3.611966,9.772283,68.308228,86.071304
0.7922105,0.648455,9.080462,3.628716,9.800146,68.267632,85.915321
0.7947223,0.650848,9.078070,3.669394,9.813226,68.042221,85.899223
0.7972376,0.658026,9.073284,3.645465,9.800352,68.162659,85.851974
0.7997529,0.612563,9.061320,3.631108,9.780987,68.207794,86.132584
0.8022681,0.622134,9.080462,3.626323,9.797554,68.276657,86.080589
0.8047834,0.629312,9.056535,3.619144,9.773181,68.265022,86.025070
0.8072987,0.634098,9.073284,3.652644,9.801447,68.120010,86.002312
0.8098140,0.610170,9.066106,3.652644,9.793283,68.100830,86.149666
0.8123293,0.614955,9.078070,3.655037,9.805550,68.114571,86.124657
0.8148143,0.631705,9.061320,3.621537,9.778656,68.262718,86.012108
0.8173288,0.624527,9.092427,3.635894,9.812339,68.250885,86.070724
0.8198434,0.622134,9.082855,3.643072,9.805983,68.190903,86.081619
0.8223580,0.590728,9.078070,3.590430,9.780158,68.462273,86.276901
0.8248724,0.600299,9.058928,3.623930,9.775347,68.239883,86.208778
0.8273870,0.614955,9.111569,3.643072,9.832133,68.251869,86.138863
0.8299015,0.629312,9.106784,3.633501,9.825064,68.295509,86.046936
0.8324161,0.612563,9.092427,3.628716,9.808927,68.288078,86.145775
0.8349611,0.593121,9.104391,3.647858,9.825914,68.207352,86.272636
0.8374825,0.595514,9.106784,3.611966,9.815011,68.407410,86.258621
0.8399979,0.597907,9.133105,3.614359,9.840462,68.451073,86.254425
0.8425134,0.619741,9.135498,3.628716,9.849314,68.381599,86.119072
0.8450288,0.585942,9.123533,3.633501,9.837913,68.325287,86.325325
0.8475443,0.593121,9.111569,3.607180,9.817548,68.443306,86.275566
0.8500597,0.605384,9.137891,3.619144,9.847118,68.436432,86.209702
0.8525752,0.629312,9.145069,3.626323,9.857918,68.416367,86.063431
0.8550907,0.622134,9.121140,3.619144,9.832623,68.403046,86.098015
0.8576061,0.617348,9.111569,3.643072,9.832283,68.252213,86.123886
0.8601215,0.643669,9.130713,3.647858,9.853481,68.271423,85.967606
0.8626370,0.624527,9.121140,3.633501,9.838067,68.325645,86.083054
0.8651525,0.641276,9.116355,3.635894,9.835592,68.304916,85.976242
0.8676679,0.641276,9.082855,3.662215,9.814342,68.090027,85.961449
0.8701833,0.641276,9.058928,3.645465,9.785951,68.128868,85.950821
0.8726988,0.629312,9.090034,3.657429,9.818429,68.129715,86.039673
0.8752054,0.665205,9.094820,3.659822,9.826116,68.132668,85.816772
0.8777207,0.662812,9.085249,3.683750,9.826041,67.982071,85.827393
0.8802360,0.626920,9.097213,3.669394,9.829382,68.080185,86.057785
0.8827512,0.617348,9.106784,3.686143,9.843896,68.009071,86.121857
0.8852664,0.624527,9.118748,3.657429,9.844713,68.191101,86.082031
0.8877817,0.636491,9.104391,3.678965,9.840216,68.045486,86.000938
0.8902969,0.638884,9.092427,3.676572,9.828407,68.032784,85.980690
0.8928121,0.636491,9.075677,3.669394,9.810070,68.034790,85.988327
0.8953265,0.622134,9.123533,3.664608,9.851663,68.162308,86.099037
0.8978416,0.610170,9.142676,3.681358,9.874879,68.111580,86.181816
0.9003569,0.648455,9.125926,3.690929,9.865393,68.029510,85.935600
0.9028721,0.693919,9.133105,3.659822,9.863541,68.219887,85.655106
0.9053873,0.646062,9.104391,3.659822,9.833698,68.150398,85.941002
0.9079025,0.648455,9.056535,3.635894,9.780646,68.176804,85.904564
0.9104178,0.634098,9.104391,3.626323,9.820500,68.329987,86.015923
0.9129330,0.658026,9.106784,3.667001,9.839380,68.118622,85.867180
0.9154485,0.669990,9.104391,3.667001,9.837974,68.115334,85.791199
0.9179637,0.636491,9.092427,3.645465,9.816658,68.200790,85.995697
0.9204789,0.636491,9.094820,3.655037,9.822432,68.154121,85.996742
0.9229941,0.667598,9.078070,3.659822,9.810776,68.096710,85.794060
0.9255093,0.646062,9.090034,3.647858,9.815956,68.184105,85.934616
0.9280246,0.631705,9.125926,3.600002,9.830646,68.518433,86.040245
0.9305398,0.617348,9.087642,3.604787,9.795960,68.408470,86.113716
0.9330550,0.619741,9.058928,3.623930,9.776560,68.242722,86.086365
0.9355713,0.658026,9.075677,3.659822,9.807916,68.089989,85.853065
0.9380865,0.641276,9.061320,3.566502,9.759031,68.564316,85.951881
0.9406017,0.629312,9.061320,3.583252,9.764387,68.471039,86.027161
0.9431170,0.626920,9.063713,3.595216,9.770849,68.410553,86.043266
0.9456322,0.646062,9.058928,3.573681,9.759752,68.520699,85.920700
0.9481474,0.650848,9.078070,3.585645,9.782218,68.497169,85.899223
0.9506627,0.631705,9.054142,3.592823,9.761399,68.403709,86.008957
0.9531779,0.602991,9.066106,3.573681,9.763660,68.529724,86.194832
0.9556922,0.612563,9.082855,3.588037,9.785066,68.488678,86.141724
0.9582075,0.607777,9.104391,3.626323,9.818836,68.326126,86.180801
0.9607228,0.588335,9.070891,3.633501,9.789256,68.212059,86.289009
0.9632379,0.581157,9.080462,3.556931,9.769560,68.648842,86.338020
0.9657532,0.583550,9.056535,3.590430,9.759741,68.414963,86.313293
0.9682684,0.617348,9.073284,3.580859,9.773850,68.507996,86.107582
