21.4999371,-2.102585,9.798965,1.108627,83.687645,102.110443
21.5048809,-2.136108,9.818115,1.123001,83.622757,102.274445
21.5097923,-2.160049,9.794174,1.108627,83.692345,102.437164
21.5147057,-2.160049,9.808533,1.108627,83.70108,102.419518
21.5196495,-2.150482,9.803757,1.13736,83.534912,102.372047
21.5245628,-2.188782,9.827698,1.142151,83.528137,102.555748
21.5294762,-2.126526,9.789383,1.18045,83.279449,102.255829
21.5343895,-2.155258,9.827698,1.127777,83.604347,102.3694
21.5393028,-2.155258,9.789383,1.156509,83.418541,102.416313
21.5442162,-2.116959,9.765442,1.161301,83.370827,102.231361
21.5491314,-2.145691,9.703186,1.132568,83.498161,102.469299
21.5540752,-2.102585,9.751083,1.132568,83.522461,102.168144
21.5589886,-2.069077,9.73671,1.146942,83.427208,101.997047
21.5639019,-2.073868,9.73671,1.099045,83.700066,102.024017
21.5688152,-2.049911,9.746292,1.055954,83.947861,101.877739
21.5737286,-2.064285,9.751083,1.075104,83.843636,101.952927
21.5786724,-2.040344,9.731918,1.051163,83.965477,101.840836
21.5835838,-2.040344,9.731918,1.084686,83.774513,101.840836
21.5884972,-2.045135,9.7798,1.051163,83.994164,101.811386
21.593441,-2.030762,9.755859,1.032013,84.087296,101.758667
21.5983543,-2.021194,9.770233,1.070328,83.876823,101.688057
21.6032677,-2.054703,9.765442,1.11821,83.606483,101.882027
21.608181,-2.049911,9.7798,1.151718,83.425087,101.838196
21.6130943,-2.021194,9.789383,1.151718,83.427391,101.665825
21.6180382,-2.059494,9.832474,1.170883,83.351944,101.830055
21.6229515,-2.059494,9.837265,1.146942,83.489716,101.824455
21.6278667,-2.083435,9.822906,1.151718,83.456955,101.974953
21.6327801,-2.069077,9.803757,1.161301,83.388824,101.917351
21.6376934,-2.112167,9.784592,1.170883,83.328331,102.181335
21.6426373,-2.097809,9.7798,1.170883,83.323242,102.106728
21.6475506,-2.112167,9.751083,1.175659,83.279579,102.221939
21.6524639,-2.116959,9.765442,1.18045,83.262512,102.231361
21.6573753,-2.078644,9.741501,1.213974,83.051338,102.045143
21.6623192,-2.102585,9.755859,1.175659,83.281342,102.162369
21.6672325,-2.073868,9.707977,1.151718,83.382217,102.058563
21.6721458,-2.059494,9.741501,1.156509,83.374641,101.937378
21.6770592,-2.016403,9.784592,1.108627,83.667709,101.64447
21.6819725,-2.030762,9.789383,1.089478,83.780922,101.719521
21.6869164,-2.045135,9.775024,1.089478,83.774048,101.816994
21.6918297,-2.059494,9.775024,1.11821,83.61306,101.897606
21.696743,-2.016403,9.794174,1.079895,83.836288,101.633385
21.7016582,-2.054703,9.765442,1.132568,83.525078,101.882027
21.7066021,-2.083435,9.746292,1.132568,83.516853,102.066338
