Keuwl Accelerometer Data File,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2019-03-21 12-31-08,,,,,,
,,,,,,
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0,2.699463,8.839386,1.671158,9.392263,79.750839,73.017838
0.0050049,2.832336,8.91362,1.837555,9.531598,78.884605,72.372147
0.0099792,2.817978,8.944733,1.873459,9.563425,78.702797,72.513321
0.0149536,2.814377,8.888474,1.771713,9.490239,79.24044,72.430534
0.0199585,2.716217,8.798691,1.691498,9.362476,79.591339,72.844177
0.0249329,2.607285,8.763977,1.628052,9.287399,79.904068,73.432251
0.0299377,2.396591,8.751999,1.600525,9.214272,79.996948,74.685898
0.0349121,2.248154,8.790314,1.578979,9.209614,80.127922,75.653915
0.039917,2.15239,8.865723,1.596939,9.261967,80.071503,76.353943
0.0448914,2.061401,8.889664,1.638824,9.271528,79.81897,76.944572
0.0498962,2.024292,8.916,1.702271,9.30003,79.453163,77.208397
0.0548706,2.035065,8.949524,1.770508,9.3472,79.081306,77.189148
0.0598755,2.108093,8.980652,1.772903,9.39358,79.120995,76.789719
0.0648499,2.197876,8.991425,1.865082,9.442187,78.607651,76.263901
0.0698242,2.3116,9.022552,1.996765,9.525598,77.899857,75.629784
0.0748291,2.48877,9.077621,2.21225,9.669086,76.773796,74.668213
0.0798035,2.640808,9.115921,2.458847,9.804071,75.475227,73.844124
0.0847778,2.74855,9.087189,2.537857,9.827118,75.03373,73.171303
0.0897522,2.828751,9.05368,2.460037,9.79912,75.460541,72.649002
0.0947571,2.851501,9.035721,2.343918,9.760597,76.105148,72.485298
0.099762,2.815582,9.108734,2.317581,9.811612,76.337158,72.823204
0.1047668,2.800018,9.180573,2.364273,9.884979,76.161949,73.038612
0.1097412,2.70784,9.244019,2.334351,9.911281,76.377449,73.673164
0.1147461,2.618057,9.263168,2.336746,9.9056,76.355232,74.218071
0.1197205,2.565384,9.236832,2.309204,9.860663,76.456505,74.47821
0.1247253,2.498352,9.221268,2.275696,9.821014,76.601822,74.840576
0.1297302,2.458847,9.252396,2.244568,9.83315,76.805031,75.117493
0.1347046,2.458847,9.223663,2.240967,9.805296,76.788483,75.073204
0.139679,2.424133,9.20929,2.202667,9.774414,76.976524,75.252739
0.1446838,2.396591,9.166199,2.224213,9.731905,76.788368,75.347473
0.1496887,2.373856,9.168594,2.178726,9.71829,77.044853,75.484207
0.1546631,2.437302,9.15303,2.177521,9.719053,77.053177,75.089073
0.1596375,2.457642,9.199722,2.220627,9.777836,76.873123,75.043106
0.1646423,2.480392,9.244019,2.385818,9.863892,76.002831,74.979965
0.1696167,2.497147,9.211685,2.364273,9.832633,76.0868,74.83252
0.1746216,2.47081,9.187744,2.282867,9.784224,76.507309,74.947876
0.1795959,2.416946,9.105148,2.280472,9.69257,76.391846,75.133774
0.1846008,2.337936,9.131485,2.190689,9.677246,76.916237,75.639038
0.1895752,2.201462,9.163803,2.085342,9.65248,77.523323,76.491562
0.1945801,2.020706,9.060852,2.132034,9.525117,77.065742,77.42791
0.1995544,1.857895,9.051285,2.148788,9.486561,76.908386,78.400406
0.2045593,1.778885,9.252396,2.185913,9.672097,76.938194,79.116989
0.2095337,1.758545,9.424774,2.234985,9.844492,76.877777,79.430862
0.2145081,1.744171,9.569626,2.191895,9.971172,77.301353,79.670586
0.2195129,1.653198,9.619904,2.078171,9.979699,77.980782,80.248863
0.2244873,1.62088,9.611526,2.019516,9.954252,78.294594,80.42775
0.2294922,1.549042,9.570816,1.996765,9.898844,78.362617,80.806374
0.2344971,1.468842,9.472656,1.945282,9.781249,78.528603,81.185844
0.2394714,1.448486,9.430756,1.930923,9.734769,78.559319,81.268074
0.2444458,1.431732,9.397247,1.936905,9.701016,78.482925,81.337234
0.2494507,1.468842,9.402023,1.8974,9.703384,78.723732,81.120674
0.2544556,1.531097,9.380478,1.850723,9.68312,78.981331,80.729836
0.2594299,1.612488,9.343369,1.868668,9.66388,78.8507,80.20829
0.2644348,1.710663,9.319427,1.787277,9.642222,79.317909,79.598648
0.2694092,1.863892,9.285904,1.680725,9.619092,79.937172,78.650261
0.274414,2.000351,9.284714,1.648407,9.639739,80.153961,77.841721
0.2793884,2.093735,9.259583,1.62088,9.630724,80.310829,77.258797
0.2843628,2.189499,9.278732,1.616089,9.669566,80.378922,76.722809
0.2893677,2.2314,9.324219,1.62207,9.72375,80.397293,76.541534
0.2943725,2.224213,9.336197,1.570602,9.725147,80.706078,76.599899
0.2993469,2.178726,9.342178,1.569397,9.720399,80.708702,76.872467
0.3043518,2.147598,9.326614,1.594543,9.702601,80.540993,77.032784
