Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.2821253,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.2871650,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.2922018,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.2972386,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.3022753,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.3073119,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.3123496,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.3173873,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.3224254,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.3274635,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.3325016,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.3375396,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.3425778,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.3476159,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.3526561,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.3576962,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.3627345,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.3677727,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.3728097,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.3778468,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.3828830,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.3879191,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.3929577,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.3979964,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.4030323,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.4080681,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.4131050,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.4181420,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.4231786,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.4282152,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.4332491,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.4382830,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.4433227,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.4483625,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.4533996,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.4584367,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.4634750,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.4685134,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.4735512,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.4785889,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.4836262,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.4886635,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.4937007,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.4987379,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.5037755,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.5088130,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.5138500,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.5188871,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.5239275,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.5289679,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.5340063,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.5390447,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.5440847,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.5491245,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.5541639,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.5592033,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.5642412,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.5692791,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.5743173,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.5793557,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.5843940,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.5894324,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.5944713,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.5995103,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.6045480,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.6095858,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.6146249,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.6196639,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.6247014,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.6297388,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.6347781,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.6398173,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.6448550,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.6498926,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.6549272,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.6599619,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.6650022,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.6700426,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.6750802,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.6801178,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.6851515,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.6901851,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.6952218,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.7002586,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.7052959,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.7103332,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.7153721,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.7204109,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.7254480,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.7304850,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.7355207,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.7405565,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.7455958,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.7506351,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.7556744,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.7607137,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.7657510,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.7707883,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.7758253,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.7808622,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.7859007,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.7909392,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.7959777,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.8010162,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.8060543,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.8110924,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.8161311,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.8211697,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.8262054,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.8312410,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.8362801,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.8413191,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.8463590,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.8513987,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.8564376,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.8614765,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.8665166,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.8715568,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.8765947,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.8816327,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.8866720,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.8917112,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.8967506,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.9017901,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.9068300,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.9118698,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.9169092,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.9219487,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.9269865,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.9320243,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.9370637,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.9421031,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.9471382,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.9521734,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.9572108,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.9622484,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.9672900,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.9723316,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
0.9773709,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
0.9824103,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
0.9874489,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
0.9924875,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
0.9975266,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.0025656,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.0076036,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.0126417,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.0176786,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.0227156,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.0277539,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.0327922,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.0378301,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.0428680,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.0479051,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.0529422,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.0579807,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.0630192,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.0680579,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.0730968,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.0781353,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.0831738,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.0882101,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.0932465,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.0982856,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.1033245,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.1083623,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.1134001,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.1184391,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.1234783,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.1285174,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.1335565,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.1385952,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.1436338,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.1486733,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.1537125,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.1587524,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.1637925,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.1688305,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.1738687,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.1789072,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.1839455,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.1889839,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.1940221,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.1990601,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.2040979,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.2091353,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.2141727,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.2192082,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.2242436,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.2292821,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.2343208,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.2393569,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.2443931,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.2494296,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.2544662,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.2595046,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.2645431,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.2695808,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.2746187,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.2796575,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.2846960,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.2897327,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.2947693,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.2998054,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.3048416,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.3098820,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.3149225,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.3199608,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.3249990,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.3300383,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.3350776,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.3401150,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.3451523,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.3501893,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.3552263,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.3602632,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.3653002,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.3703374,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.3753747,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.3804113,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.3854479,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.3904858,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.3955237,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.4005578,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.4055920,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.4106308,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.4156696,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.4207059,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.4257421,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.4307791,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.4358162,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.4408549,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.4458938,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.4509295,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.4559653,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.4610026,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.4660399,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.4710767,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.4761133,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.4811496,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.4861857,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.4912205,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.4962552,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.5012926,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.5063299,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.5113696,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.5164090,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.5214478,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.5264865,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.5315225,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.5365585,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.5415969,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.5466353,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.5516698,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.5567046,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.5617409,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.5667770,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.5718130,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.5768489,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.5818856,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.5869223,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.5919602,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.5969980,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.6020356,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.6070732,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.6121103,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.6171474,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.6221853,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.6272233,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.6322604,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.6372976,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.6423336,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.6473699,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.6524082,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.6574467,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.6624852,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.6675236,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.6725622,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.6776010,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.6826384,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.6876760,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.6927153,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.6977549,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.7027924,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.7078301,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.7128681,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.7179060,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.7229443,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.7279825,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.7330228,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.7380632,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.7430991,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.7481350,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.7531710,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.7582070,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.7632433,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.7682798,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.7733176,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.7783554,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.7833939,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.7884324,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.7934701,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.7985078,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.8035462,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.8085845,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.8136196,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.8186550,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.8236911,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.8287271,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.8337643,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.8388014,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.8438387,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.8488761,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.8539150,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.8589538,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.8639898,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.8690259,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.8740625,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.8790992,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.8841372,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.8891749,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.8942128,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.8992505,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.9042889,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.9093271,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.9143656,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
1.9194043,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452
1.9244416,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500
1.9294790,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549
1.9345168,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355
1.9395545,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403
