"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.0000000,1.090950,9.549001,1.000050,9.663006,84.059669,83.482353"
"0.0023921,1.098000,9.550950,0.954000,9.661075,84.332993,83.441933"
"0.0047841,1.096050,9.532050,0.921000,9.638960,84.517036,83.440605"
"0.0071761,1.086000,9.565950,0.945000,9.673667,84.393959,83.523071"
"0.0095681,1.045050,9.565950,0.964050,9.671036,84.279015,83.765343"
"0.0119601,0.997050,9.583051,1.005000,9.687053,84.045036,84.060143"
"0.0143523,0.966000,9.597000,1.005000,9.697711,84.051605,84.252167"
"0.0167443,0.976050,9.646951,0.997050,9.747330,84.128975,84.222641"
"0.0191361,1.002000,9.669001,0.954000,9.767482,84.394928,84.083549"
"0.0215283,1.066950,9.642000,0.897000,9.742236,84.717102,83.685539"
"0.0239203,1.129050,9.630000,0.825000,9.730996,85.136589,83.313004"
"0.0263123,1.242000,9.618000,0.775050,9.728782,85.430649,82.641953"
"0.0287043,1.395000,9.604051,0.765000,9.734939,85.492882,81.735512"
"0.0310963,1.546050,9.561001,0.765000,9.715361,85.483780,80.814568"
"0.0334884,1.705950,9.526951,0.775050,9.709468,85.421539,79.847885"
"0.0358804,1.861950,9.445951,0.823050,9.662828,85.113800,78.849030"
"0.0382724,2.005050,9.379050,0.865950,9.629989,84.840866,77.932968"
"0.0406644,2.137050,9.357000,0.913950,9.641356,84.560493,77.134850"
"0.0430564,2.251950,9.301950,0.964050,9.619093,84.248016,76.390854"
"0.0454484,2.326050,9.259050,1.042950,9.603555,83.765358,75.898033"
"0.0478404,2.383950,9.250051,1.084050,9.613626,83.525452,75.548058"
"0.0502326,2.380950,9.268950,1.099950,9.632874,83.443260,75.593689"
"0.0526247,2.359950,9.346050,1.054950,9.696956,83.754326,75.828606"
"0.0550167,2.410050,9.433950,1.048050,9.793170,83.856529,75.669403"
"0.0574087,2.455950,9.385950,1.291950,9.787588,82.414886,75.336601"
"0.0598007,2.416950,9.283051,0.973050,9.641758,84.207825,75.406380"
"0.0621927,2.262000,9.328951,0.712050,9.625642,85.757713,76.370476"
"0.0645847,2.058000,9.468000,0.667050,9.712021,86.061661,77.736732"
"0.0669768,1.915050,9.610950,0.673950,9.823034,86.065895,78.731003"
"0.0693688,1.771050,9.690001,0.751050,9.879109,85.639938,79.642326"
"0.0717608,1.696950,9.702001,0.781950,9.880279,85.460724,80.078911"
"0.0741528,1.663050,9.705001,0.736050,9.873933,85.724937,80.276230"
"0.0765448,1.624950,9.714001,0.673950,9.872005,86.085442,80.503532"
"0.0789370,1.558050,9.709050,0.685950,9.857165,86.009621,80.883247"
"0.0813290,1.515000,9.742950,0.715050,9.885930,85.852173,81.161461"
"0.0837208,1.462050,9.765000,0.781950,9.904759,85.471962,81.484726"
"0.0861130,1.411950,9.745050,0.801000,9.879333,85.349449,81.755844"
"0.0885050,1.371000,9.733050,0.859050,9.866604,85.005135,81.982056"
"0.0908970,1.290000,9.705001,0.885000,9.830278,84.834785,82.428558"
"0.0932890,1.279950,9.673950,0.913950,9.800963,84.649338,82.463036"
"0.0956810,1.275000,9.637951,0.934950,9.766773,84.506798,82.464127"
"0.0980730,1.266000,9.645000,0.964050,9.775386,84.340279,82.522125"
"0.1004651,1.239000,9.609000,1.002000,9.740227,84.095406,82.652725"
"0.1028571,1.194000,9.621000,1.024050,9.748741,83.970276,82.925560"
"0.1052491,1.203000,9.610950,1.042950,9.741937,83.854263,82.865410"
"0.1076411,1.231950,9.597000,1.072050,9.734958,83.677551,82.685043"
"0.1100331,1.219950,9.618000,1.102950,9.757598,83.509697,82.771187"
"0.1124251,1.255950,9.613951,1.110000,9.758973,83.468956,82.557129"
"0.1148171,1.297050,9.571051,1.096050,9.720529,83.525780,82.282402"
"0.1172094,1.357050,9.547050,1.108050,9.706469,83.445061,81.909981"
"0.1196014,1.407000,9.505951,1.117050,9.674221,83.369461,81.580635"
"0.1219934,1.428000,9.460051,1.108050,9.631174,83.393593,81.415977"
"0.1243854,1.455000,9.409950,1.131000,9.588710,83.226120,81.210327"
"0.1267774,1.474050,9.372001,1.146000,9.556178,83.112373,81.061615"
"0.1291694,1.468950,9.307051,1.155000,9.492788,83.011429,81.030884"
"0.1315614,1.462050,9.252001,1.174950,9.440212,82.850296,81.020073"
"0.1339534,1.462050,9.175950,1.213050,9.370546,82.561989,80.946877"
"0.1363454,1.488000,9.160951,1.258050,9.365888,82.280548,80.774101"
"0.1387374,1.483950,9.103951,1.282050,9.312770,82.087204,80.742165"
"0.1411294,1.459950,9.100950,1.303950,9.309083,81.947937,80.886414"
"0.1435214,1.447950,9.106050,1.372950,9.322108,81.530731,80.965057"
"0.1459137,1.462050,9.132000,1.597950,9.385332,80.197044,80.904030"
"0.1483054,1.528950,9.156000,1.471050,9.398618,80.995171,80.519714"
"0.1506976,1.540950,9.202050,1.285050,9.418260,82.157967,80.493607"
"0.1530896,1.563000,9.243000,1.150950,9.444613,83.000359,80.402023"
"0.1554816,1.558050,9.276000,1.110000,9.471209,83.269623,80.465271"
"0.1578736,1.560000,9.357000,1.075950,9.546975,83.528984,80.534698"
"0.1602656,1.528950,9.408000,1.108050,9.595621,83.369003,80.769226"
"0.1626576,1.507050,9.415051,1.339950,9.628594,82.000549,80.905914"
"0.1650497,1.500000,9.373950,1.231950,9.572807,82.605949,80.908722"
"0.1674417,1.476000,9.393001,0.981000,9.558734,84.109436,81.069664"
"0.1698337,1.504950,9.493951,0.769950,9.643277,85.420448,80.992607"
"0.1722257,1.492950,9.537001,0.733950,9.681010,85.652039,81.102959"
"0.1746178,1.480950,9.561001,0.732000,9.702668,85.673317,81.195152"
"0.1770098,1.452000,9.601951,0.768000,9.741436,85.478195,81.400925"
"0.1794018,1.464000,9.616051,0.825000,9.761780,85.151962,81.343452"
"0.1817940,1.479000,9.613951,0.892050,9.767868,84.760162,81.254242"
