"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.6055062,0.327163,9.724547,0.211073,9.732338,88.757286,88.073128"
"0.6104703,0.249447,9.709475,0.231318,9.715432,88.635696,88.528336"
"0.6154328,0.256620,9.736040,0.173130,9.740960,88.981606,88.490158"
"0.6203953,0.234067,9.783407,0.277737,9.790148,88.374359,88.629471"
"0.6253594,0.294046,9.682928,0.202971,9.689518,88.799713,88.260605"
"0.6303219,0.345244,9.673772,0.252473,9.683223,88.505943,87.956055"
"0.6352859,0.358642,9.748863,0.290560,9.759784,88.293983,87.893150"
"0.6402484,0.356746,9.739478,0.165420,9.747414,89.027603,87.902260"
"0.6452109,0.424080,9.706390,0.232745,9.718437,88.627701,87.498291"
"0.6501750,0.410088,9.732057,0.250625,9.743917,88.526123,87.587105"
"0.6551375,0.344459,9.680285,0.202760,9.688533,88.800835,87.962074"
"0.6601015,0.361371,9.699198,0.163409,9.707303,89.035461,87.866272"
"0.6650640,0.392869,9.735504,0.111081,9.744061,89.346817,87.689125"
"0.6700281,0.423678,9.683971,0.132553,9.694141,89.216545,87.494881"
"0.6749907,0.342419,9.721818,0.135014,9.728784,89.204834,87.982780"
"0.6799546,0.399075,9.694592,0.116109,9.703497,89.314400,87.642769"
"0.6849172,0.416735,9.696604,0.120151,9.706298,89.290741,87.539093"
"0.6898813,0.413651,9.692916,0.201994,9.703841,88.807251,87.556351"
"0.6948438,0.469149,9.697895,0.185254,9.711003,88.906921,87.230400"
"0.6998063,0.428227,9.698279,0.113255,9.708389,89.331589,87.471748"
"0.7047703,0.377125,9.719224,0.217959,9.728980,88.716293,87.777924"
"0.7097312,0.376407,9.700855,0.183482,9.709889,88.917252,87.777962"
"0.7146953,0.436444,9.645003,0.104004,9.655434,89.382820,87.409088"
"0.7196594,0.353758,9.715948,0.191153,9.724265,88.873642,87.914780"
"0.7246219,0.379653,9.686403,0.293510,9.698283,88.265732,87.755470"
"0.7295859,0.372308,9.668945,0.262970,9.679683,88.443245,87.794884"
"0.7345484,0.341892,9.731358,0.195309,9.739320,88.850929,87.987854"
"0.7395125,0.401603,9.693577,0.152195,9.703086,89.101273,87.627602"
"0.7444750,0.395647,9.703757,0.136776,9.712783,89.193130,87.665199"
"0.7494390,0.338655,9.676742,0.203967,9.684813,88.793236,87.995651"
"0.7544015,0.302139,9.689200,0.158218,9.695201,89.064934,88.213921"
"0.7593640,0.349592,9.762385,0.180963,9.770319,88.938721,87.949112"
"0.7643281,0.348893,9.720488,0.220678,9.729250,88.700310,87.944397"
"0.7692906,0.313315,9.682879,0.132514,9.688853,89.216339,88.146690"
"0.7742546,0.328168,9.722671,0.145673,9.729298,89.142105,88.066833"
"0.7792172,0.244419,9.740676,0.243806,9.746792,88.566650,88.562599"
"0.7841812,0.196794,9.726713,0.218677,9.731161,88.712349,88.840935"
"0.7891437,0.242236,9.714167,0.185062,9.718948,88.908943,88.571548"
"0.7941062,0.279212,9.672900,0.296105,9.681458,88.247345,88.346596"
"0.7990703,0.242025,9.711285,0.258832,9.717748,88.473747,88.572365"
