Keuwl Accelerometer Data File
2024-04-18 16:54:56
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.0000000,1.032744,9.621359,0.109233,9.677243,89.353256,83.873405"
"0.0049641,1.057538,9.719396,0.140358,9.777767,89.177505,83.790245"
"0.0099266,0.995816,9.641239,-0.142953,9.693584,90.844978,84.102997"
"0.0148906,0.973588,9.580771,-0.360816,9.636869,92.145721,84.197578"
"0.0198531,0.829371,9.661657,-0.538111,9.712109,93.176170,85.093674"
"0.0248156,0.796771,9.692398,-0.436702,9.734893,92.571121,85.300522"
"0.0297797,0.760446,9.734412,-0.377269,9.771356,92.212723,85.533157"
"0.0347422,0.746129,9.797428,-0.380879,9.833178,92.219856,85.645012"
"0.0397062,0.714755,9.791040,-0.422692,9.826190,92.465446,85.824760"
"0.0446687,0.847442,9.685513,-0.288291,9.726789,91.698425,84.999588"
"0.0496328,0.933595,9.656888,-0.201343,9.704000,91.188881,84.477997"
"0.0545953,1.062221,9.749199,-0.134947,9.807824,90.788361,83.781883"
"0.0595578,1.172766,9.749841,-0.192829,9.822014,91.124924,83.141090"
"0.0645219,1.144371,9.700481,-0.262644,9.771280,91.540245,83.271881"
"0.0694844,1.100538,9.700520,-0.318956,9.767958,91.871223,83.527390"
"0.0744484,1.051687,9.600634,-0.154187,9.659295,90.914627,83.748550"
"0.0794109,0.989734,9.671751,-0.124786,9.723062,90.735352,84.157120"
"0.0843750,0.891199,9.669703,-0.217690,9.713123,91.284218,84.734268"
"0.0893375,0.914518,9.681912,-0.258219,9.728436,91.520966,84.604057"
"0.0943000,0.904932,9.753164,-0.437105,9.804804,92.555130,84.699081"
"0.0992641,0.901752,9.717020,-0.527797,9.773035,93.095787,84.698059"
"0.1042266,0.993450,9.706821,-0.457446,9.768244,92.684135,84.156380"
"0.1091906,0.994551,9.682860,-0.407915,9.742347,92.399689,84.135567"
"0.1141531,1.061675,9.695070,-0.301880,9.757698,91.772881,83.750626"
"0.1191172,1.077582,9.643116,-0.360758,9.709842,92.129250,83.623863"
"0.1240797,1.020629,9.657922,-0.485037,9.723805,92.859177,83.967491"
"0.1290422,0.988326,9.744152,-0.471495,9.805489,92.756119,84.208427"
"0.1340062,1.013379,9.749496,-0.456507,9.812646,92.666496,84.065887"
"0.1389688,1.000326,9.734738,-0.415011,9.794795,92.428383,84.132973"
"0.1439328,1.023196,9.690953,-0.283617,9.748945,91.667091,83.972893"
"0.1488953,0.982082,9.654800,-0.013771,9.704630,90.081306,84.191872"
"0.1538594,1.007605,9.725333,-0.172105,9.778906,91.008438,84.084908"
"0.1588219,1.013312,9.706745,-0.265977,9.763117,91.561104,84.040329"
"0.1637844,0.964270,9.617059,-0.278139,9.669281,91.648354,84.274284"
"0.1687484,0.974680,9.608018,-0.279327,9.661368,91.656754,84.207481"
"0.1737109,0.975101,9.700013,-0.148814,9.750037,90.874535,84.259583"
"0.1786750,1.040635,9.770996,-0.169318,9.827714,90.987175,83.920776"
"0.1836375,0.911204,9.792418,-0.780117,9.865614,94.535362,84.683823"
"0.1886000,0.699308,9.667451,-1.054138,9.749864,96.206856,85.862640"
"0.1935641,0.734072,9.602922,-0.699251,9.656290,94.152649,85.628670"
"0.1985266,0.792088,9.644486,-0.475287,9.688623,92.811844,85.304916"
"0.2034906,0.802326,9.701478,-0.232621,9.737377,91.368896,85.272316"
"0.2084531,0.913350,9.750741,-0.219022,9.795873,91.281158,84.648735"
"0.2134156,0.914336,9.667912,-0.535487,9.725804,93.156212,84.597359"
"0.2183797,0.550293,9.385874,-1.205653,9.478979,97.307373,86.644592"
"0.2233422,0.344047,9.560028,-1.507983,9.684343,98.958183,87.938927"
"0.2283062,0.408422,9.779730,-0.733861,9.815725,94.287651,87.608597"
"0.2332688,0.706893,9.747408,-0.004444,9.773007,90.026054,85.852104"
"0.2382328,1.023483,9.749104,0.118063,9.803391,89.309967,84.006912"
"0.2431953,1.079593,9.677670,-0.049186,9.737824,90.289406,83.634682"
"0.2481594,1.189037,9.669348,-0.386817,9.749858,92.273758,82.989548"
"0.2531219,1.102013,9.618446,-0.494565,9.693995,92.924370,83.463959"
"0.2580844,0.948573,9.751401,-0.555445,9.813161,93.244797,84.444000"
"0.2630484,0.861520,9.739622,-0.512465,9.791071,93.000229,84.945045"
"0.2680109,0.788832,9.729643,-0.420460,9.770618,92.466377,85.364876"
"0.2729750,0.809097,9.682152,-0.281520,9.719977,91.659691,85.223129"
"0.2779375,0.893229,9.625515,-0.187476,9.668689,91.111031,84.698250"
"0.2829016,1.031911,9.709809,-0.351775,9.770823,92.063248,83.933655"
"0.2878641,1.121904,9.706037,-0.417654,9.779583,92.447662,83.406540"
"0.2928266,1.075475,9.721714,-0.521630,9.794921,93.052734,83.687256"
"0.2977906,1.015898,9.698921,-0.525958,9.766153,93.087173,84.020447"
"0.3027531,0.934648,9.697484,-0.492861,9.754880,92.896072,84.494804"
"0.3077172,0.819219,9.690101,-0.493043,9.737159,92.902420,85.167603"
"0.3126797,0.779159,9.644841,-0.382431,9.683817,92.263298,85.381386"
"0.3176437,0.765618,9.607720,-0.298279,9.642792,91.772606,85.443855"
"0.3226062,0.818606,9.638635,-0.255203,9.676701,91.511230,85.145538"
"0.3275687,0.902844,9.680505,-0.318362,9.727726,91.875465,84.671768"
"0.3325328,0.969221,9.684144,-0.367098,9.739446,92.160095,84.284683"
"0.3374953,1.034573,9.683444,-0.427011,9.747910,92.510666,83.901688"
"0.3424594,1.060363,9.683990,-0.418775,9.750867,92.461464,83.751205"
"0.3474219,1.036115,9.706946,-0.435783,9.771809,92.556007,83.907349"
"0.3523859,0.950824,9.678513,-0.356736,9.731646,92.100784,84.389229"
"0.3573484,0.940500,9.730313,-0.367069,9.782550,92.150406,84.479126"
"0.3623109,0.899655,9.696507,-0.359054,9.744770,92.111588,84.699196"
"0.3672750,0.969575,9.669615,-0.422634,9.727289,92.490189,84.274071"
"0.3722375,1.002443,9.656486,-0.573019,9.725274,93.377853,84.073334"
"0.3772016,0.966329,9.636921,-0.534960,9.700011,93.161491,84.273888"
"0.3821641,1.009213,9.681836,-0.437009,9.744098,92.570496,84.049103"
"0.3871281,0.973818,9.714991,-0.389776,9.771453,92.286095,84.275871"
"0.3920906,0.922668,9.670153,-0.362683,9.720840,92.138191,84.549683"
"0.3970531,0.864623,9.681558,-0.268984,9.723810,91.585136,84.896675"
"0.4020172,0.873529,9.672709,-0.294927,9.716549,91.739372,84.839691"
"0.4069797,0.868750,9.662577,-0.368276,9.708540,92.173935,84.862419"
"0.4119437,0.934064,9.683186,-0.392103,9.736032,92.308121,84.490150"
"0.4169062,0.955631,9.709694,-0.433102,9.766215,92.541725,84.379036"
"0.4218703,0.962278,9.699754,-0.473535,9.758864,92.781288,84.334435"
"0.4268328,0.993230,9.681960,-0.442171,9.742811,92.601219,84.142769"
"0.4317953,0.943727,9.710633,-0.434624,9.766060,92.550705,84.449142"
"0.4367594,0.907766,9.703269,-0.383120,9.753166,92.251251,84.655388"
"0.4417219,0.859183,9.728102,-0.406085,9.774408,92.381081,84.952751"
"0.4466859,0.865006,9.753451,-0.502993,9.804645,92.940651,84.931862"
"0.4516484,0.873232,9.708296,-0.510674,9.760857,92.999001,84.860245"
"0.4566125,0.862602,9.719952,-0.419742,9.767176,92.463028,84.928543"
"0.4615750,0.847471,9.734288,-0.311821,9.776083,91.827835,85.024353"
"0.4665375,0.825214,9.738042,-0.316925,9.778082,91.857384,85.156250"
"0.4715016,0.827608,9.741499,-0.329959,9.782158,91.932999,85.143982"
"0.4764641,0.827877,9.732439,-0.351718,9.773917,92.062256,85.137917"
"0.4814265,0.870168,9.705472,-0.407072,9.752902,92.392136,84.876709"
"0.4863906,0.860735,9.690282,-0.332267,9.734107,91.956131,84.924049"
"0.4913531,0.857421,9.708441,-0.379673,9.753622,92.230881,84.952896"
"0.4963172,0.893985,9.721972,-0.398137,9.771103,92.335236,84.746132"
