Keuwl Accelerometer Data File
2024-04-24 17:14:38
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.0273750,-0.773749,9.685379,-0.641177,9.737370,93.775490,94.567566"
"1.0323374,-0.749088,9.690991,-0.635057,9.740623,93.738152,94.420021"
"1.0373015,-0.717226,9.684518,-0.814009,9.745097,94.791512,94.235542"
"1.0422640,-0.720693,9.689535,-0.717686,9.742770,94.224434,94.253738"
"1.0472281,-0.737127,9.636776,-0.686178,9.689255,94.060997,94.374092"
"1.0521907,-0.805113,9.713822,-0.680873,9.770883,93.995827,94.738029"
"1.0571531,-0.754499,9.698672,-0.801828,9.760965,94.711952,94.448311"
"1.0621171,-0.717274,9.640310,-0.899205,9.708689,95.314270,94.255173"
"1.0670797,-0.584693,9.672833,-0.770569,9.721077,94.546486,93.459145"
"1.0720438,-0.526073,9.736835,-0.802374,9.783993,94.704041,93.092636"
"1.0770062,-0.503558,9.750923,-0.873299,9.802894,95.111023,92.956245"
"1.0819688,-0.444546,9.776110,-0.933001,9.830586,95.446022,92.603600"
"1.0869328,-0.443579,9.724710,-0.912191,9.777466,95.353210,92.611656"
"1.0918952,-0.425201,9.724222,-0.819985,9.767992,94.815430,92.503716"
"1.0968593,-0.439461,9.771340,-0.980732,9.830262,95.725731,92.575111"
"1.1018218,-0.426283,9.781530,-1.015371,9.843324,95.920784,92.495392"
"1.1067843,-0.445006,9.805491,-0.914145,9.858060,95.320717,92.598488"
"1.1117485,-0.373112,9.729538,-0.956551,9.783564,95.610840,92.196129"
"1.1167125,-0.456498,9.779950,-0.906665,9.832490,95.290825,92.672447"
"1.1216750,-0.515041,9.791835,-0.879505,9.844736,95.125504,93.010925"
"1.1266375,-0.556729,9.708258,-0.819832,9.758706,94.819115,93.282082"
"1.1316015,-0.624235,9.722096,-0.787520,9.773894,94.621552,93.673798"
"1.1365640,-0.661097,9.662510,-0.808340,9.718774,94.770973,93.914001"
"1.1415280,-0.774850,9.721483,-0.764564,9.782238,94.482719,94.557121"
"1.1464906,-0.786467,9.720353,-0.739042,9.780081,94.333748,94.625679"
"1.1514531,-0.745583,9.691489,-0.792835,9.752407,94.663086,94.399200"
"1.1564171,-0.700812,9.726626,-0.833958,9.787435,94.887932,94.121086"
"1.1613797,-0.567713,9.695119,-0.859413,9.749678,95.057060,93.351219"
"1.1663438,-0.534999,9.755663,-0.748312,9.798937,94.379753,93.138947"
"1.1713063,-0.483887,9.744813,-0.764392,9.786716,94.479652,92.842735"
"1.1762702,-0.487412,9.719242,-0.902758,9.773239,95.299988,92.870926"
"1.1812327,-0.491060,9.753949,-1.014241,9.818827,95.928978,92.882111"
"1.1861953,-0.454238,9.812004,-1.053104,9.878805,96.119492,92.650558"
"1.1911594,-0.406315,9.811582,-1.003841,9.871166,95.836739,92.371368"
"1.1961218,-0.324520,9.788549,-0.799874,9.826536,94.669006,91.898834"
"1.2010859,-0.336989,9.755434,-0.924104,9.804898,95.408112,91.978424"
"1.2060484,-0.208363,9.713133,-1.076299,9.774803,96.321632,91.228897"
"1.2110125,-0.244400,9.669463,-1.017727,9.725945,96.006454,91.447868"
"1.2159750,-0.337525,9.707588,-0.910199,9.756006,95.353264,91.991325"
"1.2209375,-0.424616,9.680140,-0.836390,9.725480,94.933525,92.511650"
"1.2259015,-0.548263,9.688683,-0.936133,9.749230,95.510101,93.238800"
"1.2308639,-0.579818,9.718170,-0.920379,9.778861,95.400627,93.414406"
"1.2358280,-0.648819,9.705921,-0.926221,9.771579,95.439072,93.824402"
"1.2407906,-0.654776,9.685676,-0.887703,9.748285,95.224731,93.867455"
"1.2457530,-0.552438,9.658890,-0.771000,9.705348,94.556419,93.273453"
"1.2507172,-0.555349,9.683924,-0.774409,9.730699,94.564659,93.282181"
"1.2556797,-0.606193,9.689995,-0.786629,9.740752,94.632050,93.579681"
"1.2606437,-0.630480,9.787257,-0.843018,9.843708,94.912842,93.685806"
"1.2656063,-0.575528,9.767050,-0.873635,9.822919,95.102539,93.372276"
"1.2705703,-0.582040,9.761486,-0.962479,9.826075,95.621223,93.412285"
"1.2755327,-0.494134,9.746690,-0.916931,9.802189,95.367500,92.902275"
"1.2804953,-0.528333,9.768784,-0.843918,9.819392,94.930313,93.095757"
"1.2854593,-0.563413,9.707032,-0.832579,9.758949,94.894104,93.321823"
"1.2904218,-0.487335,9.669951,-0.896609,9.723650,95.290710,92.885086"
"1.2953860,-0.514485,9.698709,-0.842682,9.748835,94.958794,93.036507"
"1.3003484,-0.552907,9.769875,-0.788909,9.817257,94.609222,93.239090"
"1.3053125,-0.599585,9.791155,-0.813626,9.843181,94.741417,93.504265"
"1.3102750,-0.703598,9.742792,-0.800832,9.800938,94.686844,94.130577"
"1.3152375,-0.778001,9.697446,-0.821384,9.763217,94.826019,94.586868"
"1.3202015,-0.752153,9.711370,-0.697096,9.765367,94.093513,94.428757"
"1.3251640,-0.765828,9.702694,-0.823241,9.767625,94.834778,94.512970"
"1.3301281,-0.708483,9.683932,-0.835864,9.745725,94.920143,94.184341"
"1.3350906,-0.561766,9.736730,-0.964164,9.800464,95.645859,93.302048"
"1.3400546,-0.456756,9.738262,-0.981489,9.798249,95.748947,92.685394"
"1.3450172,-0.421370,9.751938,-0.978663,9.809976,95.725471,92.474144"
"1.3499796,-0.389336,9.717959,-0.953237,9.772358,95.597771,92.294243"
"1.3549438,-0.397188,9.727335,-0.945346,9.781231,95.546234,92.338211"
"1.3599063,-0.425076,9.711562,-0.981211,9.770256,95.763840,92.506241"
"1.3648702,-0.486291,9.694056,-0.953390,9.752955,95.609848,92.871773"
"1.3698328,-0.540793,9.622660,-0.998334,9.689412,95.913879,93.216637"
"1.3747969,-0.615358,9.682277,-0.952854,9.748491,95.609261,93.636543"
"1.3797593,-0.551145,9.716763,-0.990261,9.782630,95.809799,93.246399"
"1.3847219,-0.505359,9.647532,-0.967621,9.709096,95.719666,92.998535"
"1.3896859,-0.451642,9.701228,-0.991554,9.762222,95.829613,92.665489"
"1.3946484,-0.467817,9.725438,-1.021845,9.790156,95.991142,92.753944"
"1.3996125,-0.463766,9.785266,-0.926125,9.839930,95.400620,92.713463"
"1.4045750,-0.460529,9.794085,-0.762438,9.834505,94.446426,92.692131"
"1.4095390,-0.575643,9.740503,-0.798054,9.790080,94.675751,93.382126"
"1.4145014,-0.573459,9.750204,-0.802287,9.799949,94.695862,93.365982"
"1.4194640,-0.634636,9.717194,-0.718270,9.764350,94.218513,93.736717"
"1.4244281,-0.693409,9.698184,-0.715464,9.749229,94.208534,94.089622"
"1.4293905,-0.690306,9.732047,-0.656030,9.778529,93.846802,94.057266"
"1.4343547,-0.686331,9.703651,-0.674514,9.751250,93.966431,94.045746"
"1.4393172,-0.736160,9.757540,-0.736658,9.812960,94.305237,94.314522"
"1.4442812,-0.767619,9.711505,-0.828662,9.776976,94.862022,94.519394"
"1.4492438,-0.588121,9.647369,-0.833776,9.701176,94.930420,93.488541"
"1.4542061,-0.453299,9.652502,-0.704470,9.688786,94.169647,92.688736"
"1.4591702,-0.494154,9.646392,-0.785653,9.690940,94.650116,92.932518"
"1.4641328,-0.536818,9.674490,-0.988240,9.739638,95.823586,93.175972"
"1.4690968,-0.584453,9.710058,-1.032926,9.782318,96.061226,93.444504"
"1.4740593,-0.513508,9.790819,-0.996141,9.854751,95.801498,93.002296"
"1.4790235,-0.500561,9.811027,-0.969431,9.871505,95.635818,92.920708"
"1.4839859,-0.476619,9.735868,-1.077247,9.806873,96.306442,92.802673"
"1.4889485,-0.446327,9.679451,-1.048862,9.746338,96.177902,92.640083"
"1.4939125,-0.423084,9.678598,-0.962527,9.735539,95.673950,92.502998"
"1.4988750,-0.368879,9.698375,-0.861654,9.743562,95.073471,92.178207"
"1.5038373,-0.368439,9.744651,-0.840058,9.787730,94.923622,92.165283"
"1.5088015,-0.411266,9.742744,-0.873807,9.790493,95.120491,92.417168"
"1.5137656,-0.460893,9.795206,-0.807267,9.839215,94.706177,92.693947"
"1.5187280,-0.411784,9.718399,-0.637940,9.748015,93.752289,92.426262"
"1.5236906,-0.430755,9.743979,-0.590832,9.771375,93.466537,92.531242"
"1.5286547,-0.551998,9.815489,-0.663481,9.853361,93.860962,93.218773"
"1.5336171,-0.742633,9.785523,-0.692097,9.838037,94.034035,94.339920"
"1.5385797,-0.796589,9.815145,-0.684770,9.871197,93.977837,94.639908"
"1.5435438,-0.809968,9.790034,-0.758445,9.852718,94.414894,94.729530"
"1.5485061,-0.907929,9.650185,-0.930741,9.737386,95.484947,95.374802"
"1.5534703,-0.887186,9.595079,-0.860821,9.674382,95.104897,95.282692"
"1.5584327,-0.760944,9.618695,-0.927801,9.693253,95.492538,94.523300"
"1.5633968,-0.618796,9.657741,-1.043680,9.733660,96.155304,93.666077"
"1.5683594,-0.552725,9.686940,-0.994159,9.753495,95.850227,93.265686"
"1.5733234,-0.478630,9.723772,-0.932724,9.780123,95.472580,92.817978"
"1.5782859,-0.434136,9.731310,-0.910276,9.783428,95.338669,92.554398"
"1.5832484,-0.489902,9.719090,-0.904319,9.773356,95.309113,92.885612"
"1.5882125,-0.501873,9.694582,-0.930186,9.752028,95.473412,92.963463"
"1.5931751,-0.494709,9.705097,-0.922869,9.761420,95.424988,92.918076"
"1.5981389,-0.515136,9.684201,-0.960401,9.745332,95.655670,93.044891"
"1.6031015,-0.505665,9.689794,-1.018388,9.756275,95.991615,92.987289"
"1.6080656,-0.489653,9.759809,-0.935175,9.816730,95.466484,92.872139"
"1.6130280,-0.425593,9.722489,-0.940241,9.777116,95.518524,92.506470"
"1.6179922,-0.388177,9.781176,-0.868329,9.827312,95.069191,92.272652"
"1.6229546,-0.410826,9.827001,-0.807258,9.868656,94.692047,92.393906"
"1.6279187,-0.363516,9.842439,-0.850382,9.885793,94.934715,92.115173"
"1.6328813,-0.417214,9.881455,-0.814814,9.923767,94.709702,92.417702"
"1.6378436,-0.437172,9.808709,-0.848773,9.855065,94.940750,92.551971"
"1.6428062,-0.491788,9.792907,-0.830932,9.840392,94.843872,92.874908"
"1.6477703,-0.617254,9.786041,-0.749174,9.834066,94.369118,93.609146"
"1.6527327,-0.653780,9.695761,-0.744606,9.746263,94.381622,93.857582"
"1.6576968,-0.725290,9.617077,-0.858618,9.682533,95.087502,94.312904"
"1.6626593,-0.699557,9.612260,-0.867908,9.676682,95.145813,94.162506"
"1.6676234,-0.706778,9.632994,-0.918071,9.702420,95.429611,94.196304"
"1.6725860,-0.614074,9.689142,-0.976882,9.757606,95.745789,93.626419"
