X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
0.121050,9.313951,1.510050,9.436343,80.791656,89.255386,0.844666,9.327223,1.166202,9.437720,82.901924,84.825455,-1.147000,10.958000,2.415000,11.279432,77.636887,95.975525,-2.619000,9.591001,0.478050,9.953642,87.247162,105.273315,-0.207798,9.592274,-0.467205,9.605893,92.787811,91.241005,-1.552344,8.109874,0.378664,8.265785,87.374298,100.836143
0.169050,9.372001,1.621950,9.512817,80.183022,88.966621,0.710668,9.161819,1.269093,9.276560,82.136909,85.564537,-1.151000,10.954000,2.411000,11.275099,77.652870,95.998390,-2.683050,9.571951,0.471000,9.952027,87.287346,105.658363,-0.408422,9.710096,-0.415212,9.727548,92.446365,92.408531,-1.671985,8.176873,0.460020,8.358732,86.845154,101.556381
0.163950,9.441000,1.749000,9.603039,79.506157,89.005119,0.784846,8.999106,1.357927,9.134761,81.451019,85.015633,-1.150000,10.955000,2.412000,11.276181,77.648872,95.992668,-2.602050,9.565050,0.445050,9.922647,87.429314,105.218315,-0.584204,9.756793,-0.415174,9.783081,92.432243,93.426590,-1.695913,8.559725,0.493520,8.740056,86.762993,101.206711
0.190950,9.465000,1.846950,9.645409,78.960548,88.844254,0.827917,8.919845,1.365105,9.061600,81.335564,84.697151,-1.149000,10.956000,2.413000,11.277266,77.644875,95.986954,-2.548950,9.651000,0.378000,9.989085,87.831337,104.794708,-0.673039,9.716331,-0.481062,9.751487,92.827675,93.962479,-1.686342,8.976076,0.407378,9.142191,87.446045,100.640175
0.159000,9.465000,1.912050,9.657507,78.580795,89.037598,0.928714,8.953344,1.249951,9.087753,82.094345,84.077988,-1.148000,10.957000,2.414000,11.278348,77.640877,95.981239,-2.548950,9.652950,0.346950,9.989843,88.009705,104.791847,-0.616871,9.809332,-0.417204,9.837560,92.430603,93.598373,-1.705484,9.411570,0.306879,9.569770,88.162346,100.271194
0.151950,9.463051,2.013000,9.675980,77.992432,89.080070,1.024427,9.039784,1.175773,9.173309,82.635956,83.534576,-1.147000,10.958000,2.415000,11.279432,77.636887,95.975525,-2.578050,9.655951,0.298950,9.998654,88.286659,104.948753,-0.596712,9.769061,-0.420010,9.796276,92.457275,93.495384,-1.758126,9.794421,0.182453,9.952637,88.949593,100.176384
0.195000,9.513000,2.187000,9.763103,77.055527,88.825699,1.060320,9.183354,1.130310,9.313210,83.029037,83.413734,-1.151000,10.954000,2.411000,11.275099,77.652870,95.998390,-2.596950,9.616950,0.292050,9.965700,88.320679,105.111649,-0.523133,9.747178,-0.432709,9.770792,92.538231,93.072128,-1.839482,10.091131,0.129811,10.258240,89.274940,100.330849
0.301050,9.685950,2.668950,10.051445,74.601608,88.219757,1.055534,9.346365,1.068096,9.466230,83.521393,83.556587,-1.150000,10.955000,2.412000,11.276181,77.648872,95.992668,-2.587950,9.615001,0.262950,9.960667,88.487282,105.064575,-0.476101,9.662165,-0.439844,9.683882,92.603279,92.820961,-1.901696,10.306485,0.110668,10.481047,89.395012,100.454315
0.423000,9.889050,3.138000,10.383607,72.409782,87.550690,1.110569,9.475577,1.000798,9.592785,84.011536,83.315247,-1.149000,10.956000,2.413000,11.277266,77.644875,95.986954,-2.584950,9.646050,0.250950,9.989556,88.560509,105.001656,-0.535947,9.691998,-0.512915,9.720346,93.024734,93.165108,-1.954338,10.402198,0.115454,10.584824,89.375038,100.640541
0.490050,9.979951,3.016050,10.437247,73.203705,87.188835,1.050748,9.585947,0.933799,9.688469,84.469101,83.744591,-1.148000,10.957000,2.414000,11.278348,77.640877,95.981239,-2.595000,9.708000,0.283950,10.052856,88.381424,104.965576,-0.678603,9.724097,-0.396758,9.755818,92.330795,93.991951,-1.963909,10.373485,0.134596,10.558610,89.269600,100.720367
0.508950,9.991950,2.737950,10.372775,74.695107,87.084099,1.060320,9.684052,0.948156,9.787959,84.441063,83.751503,-1.147000,10.958000,2.415000,11.279432,77.636887,95.975525,-2.584950,9.759001,0.241050,10.098424,88.632217,104.835724,-0.644433,9.811793,-0.446499,9.843065,92.599930,93.757759,-1.887339,10.253843,0.172881,10.427523,89.050034,100.429222
0.471000,9.915001,2.448000,10.223590,76.146141,87.280281,1.002892,9.811171,0.929013,9.905954,84.618706,84.163536,-1.151000,10.954000,2.411000,11.275099,77.652870,95.998390,-2.563950,9.811050,0.232050,10.143195,88.689110,104.645729,-0.651817,9.818132,-0.478017,9.851350,92.781250,93.798241,-1.748555,10.071989,0.196810,10.224536,88.897057,99.848717
0.472950,9.808050,2.254050,10.074833,77.071747,87.239304,0.988535,9.870992,0.988834,9.969527,84.307724,84.281158,-1.150000,10.955000,2.412000,11.276181,77.648872,95.992668,-2.607000,9.886050,0.249000,10.227044,88.604866,104.772873,-0.762927,9.785601,-0.411084,9.823901,92.398262,94.458000,-1.585843,9.856635,0.244666,9.986391,88.596115,99.140045
0.346050,9.702001,2.143950,9.942086,77.546692,87.957245,0.955035,9.942777,0.988834,10.037365,84.346321,84.513390,-1.149000,10.956000,2.413000,11.277266,77.644875,95.986954,-2.647950,9.886050,0.256050,10.237734,88.566856,104.994545,-0.661872,9.808709,-0.513987,9.844441,92.992828,93.860352,-1.351347,9.636495,0.302094,9.735473,88.221817,97.982658
0.079950,9.463051,2.167950,9.708539,77.096863,89.515938,0.890429,10.021739,0.972084,10.108068,84.481384,84.922615,-1.148000,10.957000,2.414000,11.278348,77.640877,95.981239,-2.668950,9.856951,0.277050,10.215652,88.445938,105.150597,-0.580929,9.767414,-0.504267,9.797660,92.950211,93.403725,-1.202992,9.473783,0.335593,9.555752,87.987389,97.236755
