X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
1.058824,9.762118,1.222134,9.895134,82.905365,83.809753,0.722632,8.687442,4.412066,9.770371,63.155151,85.245010,0.000000,9.002000,3.102000,9.521471,70.986557,90.000000,-3.366000,9.382951,-1.501050,10.080817,98.563278,109.734726,0.757363,9.658430,-0.474435,9.699689,92.803589,85.516342,-2.646761,9.632607,-0.386142,9.997078,92.213623,105.364052
1.070788,9.731011,1.229313,9.866630,82.842751,83.720512,0.717847,8.677871,4.416852,9.763674,63.103775,85.271172,0.000000,9.003000,3.103000,9.522742,70.982826,90.000000,-3.463950,9.382951,-1.477050,10.110410,98.400520,110.262878,0.888747,9.731012,-0.507331,9.784675,92.972092,84.781578,-2.653939,9.656535,-0.448355,10.024624,92.563431,105.367386
1.087538,9.692726,1.229313,9.830711,82.816460,83.598106,0.715454,8.689835,4.443172,9.786056,62.997395,85.293320,0.001000,9.004000,3.104000,9.524014,70.979103,89.993637,-3.475950,9.379951,-1.455000,10.108547,98.275764,110.333313,0.946169,9.766064,-0.520059,9.825563,93.034035,84.466263,-2.649154,9.675677,-0.481855,10.043352,92.749962,105.312050
1.094716,9.683155,1.207777,9.819400,82.934776,83.549889,0.698704,8.699705,4.419244,9.782780,63.144814,85.408226,-0.001000,9.000000,3.100000,9.518929,70.994019,90.006363,-3.447000,9.378000,-1.435950,10.094090,98.178444,110.181526,0.997233,9.777115,-0.461324,9.838662,92.687523,84.176163,-2.625226,9.728319,-0.517747,10.089602,92.941422,105.101776
1.121037,9.680762,1.229313,9.822682,82.810562,83.394539,0.710668,8.711669,4.409673,9.789967,63.228867,85.336334,0.000000,9.001000,3.101000,9.520200,70.990288,90.000000,-3.411000,9.322950,-1.434000,10.030388,98.219490,110.096123,1.004358,9.836520,-0.430401,9.897025,92.492462,84.170021,-2.579762,9.738190,-0.549153,10.089057,93.120178,104.837509
1.123430,9.671191,1.250848,9.816244,82.679108,83.374069,0.691526,8.615657,4.440780,9.717422,62.806850,85.411057,0.000000,9.002000,3.102000,9.521471,70.986557,90.000000,-3.354000,9.298950,-1.434000,9.988801,98.253944,109.833656,1.000958,9.739459,-0.369406,9.797726,92.160751,84.132118,-2.496013,9.766904,-0.589831,10.098039,93.348579,104.335579
1.118645,9.659226,1.277169,9.807302,82.517326,83.393951,0.638884,8.589336,4.452744,9.695969,62.662140,85.746117,0.000000,9.003000,3.103000,9.522742,70.982826,90.000000,-3.322950,9.289050,-1.458000,9.972673,98.406746,109.683533,0.950479,9.727652,-0.429462,9.783407,92.515923,84.419403,-2.417050,9.740582,-0.594616,10.053589,93.390717,103.936020
1.099502,9.659226,1.279562,9.805449,82.501808,83.506020,0.610170,8.601300,4.421637,9.690488,62.852272,85.942276,0.001000,9.004000,3.104000,9.524014,70.979103,89.993637,-3.331950,9.307950,-1.446000,9.991533,98.321213,109.695755,0.879160,9.641211,-0.368008,9.688204,92.176910,84.789734,-2.359622,9.711570,-0.556331,10.009591,93.186134,103.656540
1.070788,9.671191,1.274776,9.813438,82.536125,83.681984,0.540479,8.694620,4.409673,9.763901,63.151672,86.442932,-0.001000,9.000000,3.100000,9.518929,70.994019,90.006363,-3.307950,9.328051,-1.459950,10.004325,98.391251,109.525726,0.783641,9.604158,-0.324328,9.641532,91.927719,85.335342,-2.364408,9.713963,-0.503390,10.010240,92.882477,103.679947
1.085145,9.692726,1.267598,9.835308,82.594986,83.612076,0.296112,9.061320,4.301996,10.035058,64.615120,88.128319,0.000000,9.001000,3.101000,9.520200,70.990288,90.000000,-3.334950,9.355950,-1.453050,10.038280,98.322853,109.618729,0.781247,9.635024,-0.366706,9.673598,92.172478,85.364365,-2.364408,9.706784,-0.532403,10.004776,93.050430,103.689682
