"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.1861953,0.688084,9.695349,-0.382948,9.727276,92.256226,85.940498"
"1.1911577,0.700294,9.742744,-0.387095,9.775547,92.269409,85.888733"
"1.1961218,0.695075,9.688979,-0.390255,9.721715,92.300621,85.896706"
"1.2010844,0.658760,9.652081,-0.347447,9.680772,92.056808,86.095589"
"1.2060484,0.693294,9.735945,-0.297791,9.765140,91.747520,85.926857"
"1.2110109,0.734493,9.702761,-0.327805,9.736041,91.929466,85.670998"
"1.2159734,0.755658,9.728504,-0.383130,9.765326,92.248505,85.558487"
"1.2209375,0.762611,9.759522,-0.314723,9.794330,91.841408,85.531975"
"1.2259001,0.765704,9.735456,-0.318927,9.770728,91.870529,85.502884"
"1.2308639,0.820665,9.726502,-0.213697,9.763402,91.254166,85.177139"
"1.2358265,0.835394,9.659091,-0.214597,9.697524,91.268005,85.056908"
"1.2407891,0.789972,9.696507,-0.237256,9.731525,91.397018,85.342415"
"1.2457530,0.791217,9.731214,-0.226041,9.765943,91.326279,85.351669"
"1.2507156,0.819995,9.729795,-0.258114,9.767698,91.514236,85.182686"
"1.2556813,0.825291,9.769137,-0.273600,9.807753,91.598549,85.171150"
"1.2606437,0.823309,9.721627,-0.312577,9.761433,91.835022,85.159264"
"1.2656063,0.788727,9.722364,-0.261102,9.757799,91.533318,85.362038"
"1.2705703,0.790058,9.740915,-0.262788,9.776435,91.540276,85.363052"
"1.2755327,0.786897,9.728647,-0.289105,9.764700,91.696609,85.375725"
"1.2804968,0.821221,9.750903,-0.334556,9.791141,91.958138,85.185913"
"1.2854593,0.790345,9.686901,-0.318419,9.724304,91.876465,85.335625"
"1.2904218,0.803676,9.687688,-0.343683,9.727040,92.024841,85.257690"
"1.2953843,0.808206,9.744439,-0.400560,9.786099,92.345856,85.258728"
"1.3003484,0.783440,9.753517,-0.362808,9.791655,92.123451,85.407639"
"1.3053110,0.823902,9.733732,-0.330486,9.774128,91.937675,85.161789"
"1.3102750,0.807392,9.727842,-0.349190,9.767534,92.048759,85.255440"
"1.3152375,0.788334,9.740915,-0.332555,9.778419,91.948952,85.373123"
"1.3201998,0.807363,9.724395,-0.351823,9.764193,92.064926,85.253929"
