Keuwl Accelerometer Data File,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2019-03-20 14-57-57,,,,,,
,,,,,,
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0,-3.335506,9.403447,0.05047,9.977624,89.710182,109.530159
0.0040016,-3.290045,9.33166,0.069614,9.894904,89.596901,109.421021
0.008,-3.287651,9.228766,0.117469,9.79758,89.313026,109.607903
0.012,-3.256545,9.154593,0.143786,9.71763,89.152199,109.581894
0.016,-3.230218,9.075634,0.105508,9.633928,89.372505,109.591766
0.02,-3.108191,9.08999,0.203612,9.608862,88.785805,108.87738
0.024,-2.986154,9.128267,0.210786,9.606603,88.742729,108.114609
0.028,-2.952654,9.259882,0.17968,9.720899,88.940887,107.685669
0.032,-2.842588,9.307737,0.131825,9.733019,89.223961,106.982697
0.036,-2.835405,9.341236,0.131825,9.76297,89.226341,106.884956
0.04,-2.811482,9.408237,0.107892,9.819928,89.370476,106.637833
0.044,-2.837799,9.44412,0.057652,9.861432,89.665031,106.72464
0.048,-2.794732,9.554196,0.083969,9.954911,89.516708,106.304916
0.052,-2.794732,9.513514,0.079181,9.915833,89.542473,106.370918
0.056,-2.847376,9.554196,0.074393,9.969742,89.572464,106.595299
0.06,-2.873693,9.568552,0.091142,9.991177,89.477325,106.716423
0.064,-2.93351,9.59487,0.083969,10.033647,89.5205,107.000351
0.068,-2.952654,9.54462,0.076787,9.991188,89.559654,107.189598
0.072,-2.957442,9.503946,0.012182,9.953472,89.929878,107.285118
0.076,-2.974192,9.496763,-0.014135,9.95161,90.081383,107.389488
0.08,-3.081864,9.465658,-0.023712,9.954755,90.136475,108.034409
0.084,-3.002903,9.472841,0.105508,9.937972,89.391701,107.588684
0.0880016,-3.026836,9.432159,0.088758,9.906323,89.486641,107.79174
0.092,-3.055547,9.441735,0.174892,9.925387,88.990356,107.932693
0.096,-3.053153,9.484803,0.210786,9.966327,88.788116,107.843338
0.1,-2.962231,9.451303,0.119863,9.905367,89.306656,107.402054
0.104,-2.885655,9.432159,0.105508,9.864267,89.387154,107.010857
0.108,-2.849761,9.44412,0.172507,9.86622,88.998154,106.791176
0.112,-2.816261,9.463264,0.028932,9.873477,89.832108,106.572968
0.116,-2.797127,9.403447,0.131825,9.81153,89.230171,106.565506
0.12,-2.794732,9.403447,0.136613,9.810913,89.202156,106.552101
0.124,-2.868905,9.362765,0.081575,9.792786,89.522713,107.035927
0.128,-2.878482,9.381909,0.083969,9.813915,89.509766,107.056641
0.132,-2.928731,9.470448,0.031326,9.913013,89.818939,107.184196
0.136,-3.036403,9.41062,0.012182,9.88836,89.929413,107.882668
0.14,-3.273295,9.489591,-0.006962,10.038269,90.039742,109.03112
0.144,-3.455149,9.381909,0.258641,10.001259,88.51812,110.217636
0.148,-3.373794,9.269449,0.005009,9.86434,89.970909,109.999947
0.152,-3.366611,9.317304,-0.052423,9.907017,90.303185,109.866257
0.156,-3.302006,9.298161,0.014576,9.867079,89.915359,109.551208
0.16,-3.244584,9.353198,-0.023712,9.90001,90.13723,109.131439
0.164,-3.184757,9.372342,0.009787,9.898665,89.943344,108.76796
