X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
0.137587,9.953544,1.162314,10.022122,83.340149,89.208054,1.244866,9.703195,2.565106,10.113429,75.307365,82.689209,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.54505,9.603001,0.50895,9.947559,87.067276,104.843651,-0.299132,9.86187,-0.412291,9.875016,92.392845,91.737373,-2.5669,9.363713,-0.425324,9.718488,92.508316,105.330048
0.089731,9.989436,1.147957,10.05558,83.444756,89.485352,1.208974,9.722338,2.57707,10.130486,75.262703,82.911652,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.784,9.672001,0.411,10.073092,87.661583,106.057999,-0.343932,9.826024,-0.462062,9.842893,92.690666,92.004654,-2.691327,9.134003,-0.372682,9.52954,92.241302,106.417572
0.020339,10.015758,1.102493,10.076274,83.718422,89.883652,1.175474,9.719945,2.605784,10.131593,75.096375,83.104462,0.0,9.808,4.291,10.705585,66.370621,90.0,-3.04005,9.667951,0.30405,10.139212,88.281586,107.455551,-0.593858,9.290853,-0.45532,9.32094,92.799965,93.657288,-2.825325,9.08136,-0.425324,9.520213,92.560593,107.281578
-0.041874,10.013365,1.121636,10.076076,83.60878,90.239601,1.216152,9.657731,2.574677,10.068751,75.184357,82.822792,0.001,9.809,4.292,10.706902,66.367867,89.994156,-3.47595,9.354,0.33195,9.984475,88.094757,110.385086,-0.285284,9.714464,-0.541281,9.733714,93.187798,91.682114,-2.906681,9.172287,-0.449252,9.632315,92.673256,107.583313
-0.077767,10.008579,1.092922,10.068376,83.768265,90.445183,1.237687,9.688838,2.615355,10.111653,75.01017,82.720253,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-3.57705,9.378,0.36795,10.043782,87.90052,110.878349,0.131796,10.129436,-0.247283,10.133311,91.398323,89.254555,-2.968895,9.201001,-0.449252,9.678563,92.660469,107.883377
-0.113659,10.006186,1.107279,10.067907,83.685776,90.650787,1.283151,9.811171,2.699403,10.25633,74.740341,82.548882,0.0,9.806,4.289,10.70295,66.376137,90.0,-3.567,9.42105,0.33,10.079116,88.123749,110.737679,0.292648,9.869158,-0.199159,9.875504,91.155563,88.301521,-2.983252,9.201001,-0.482752,9.684588,92.857231,107.96431
-0.130409,10.010972,1.135993,10.076063,83.526611,90.74633,1.244866,9.643374,2.694618,10.089862,74.51049,82.644348,0.0,9.807,4.29,10.704268,66.373383,90.0,-3.56205,9.438001,0.31305,10.092673,88.222542,110.677299,0.373955,9.833112,-0.374578,9.847346,92.17997,87.822083,-2.916253,9.248857,-0.501895,9.710706,92.962631,107.500557
-0.159123,10.0014,1.138385,10.067236,83.50721,90.911499,1.216152,9.367901,2.723331,9.831232,73.918282,82.603165,0.0,9.808,4.291,10.705585,66.370621,90.0,-3.60105,9.517051,0.30795,10.180209,88.266548,110.725578,0.338502,9.686873,-0.348969,9.699066,92.061928,87.99865,-2.940181,9.244072,-0.521037,9.714371,93.074577,107.643852
-0.17348,9.984651,1.179063,10.055523,83.266273,90.995392,1.223331,9.12114,2.728117,9.598664,73.487869,82.361053,0.001,9.809,4.292,10.706902,66.367867,89.994156,-3.624,9.60795,0.27,10.272243,88.493843,110.665855,0.234287,9.679212,-0.364589,9.688909,92.156525,88.613419,-2.925824,9.253643,-0.521037,9.719148,93.073059,107.545952
-0.12323,9.97508,1.169492,10.044158,83.313599,90.707787,1.151546,8.999106,2.718546,9.471033,73.319298,82.707932,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-3.57405,9.655951,0.237,10.298902,88.681381,110.311508,0.08781,9.693644,-0.231385,9.696802,91.367325,89.481003,-2.882753,9.296714,-0.497109,9.74609,92.923698,107.227776
-0.104088,9.965508,1.174278,10.034995,83.279953,90.598419,1.134497,8.879167,2.685046,9.345382,73.302864,82.718735,0.0,9.806,4.289,10.70295,66.376137,90.0,-3.48795,9.639001,0.19605,10.25254,88.90432,109.893066,0.037848,9.754677,-0.192369,9.756647,91.129761,89.777695,-2.782254,9.306286,-0.50668,9.726491,92.986046,106.644829
-0.087338,9.922438,1.212563,9.996634,83.033028,90.504311,1.081855,8.804989,2.685046,9.268641,73.160515,82.99527,0.0,9.807,4.29,10.704268,66.373383,90.0,-3.39705,9.60105,0.198,10.186232,88.886215,109.484833,0.046859,9.741336,-0.192886,9.743359,91.134338,89.724388,-2.763112,9.330214,-0.482752,9.742726,92.840172,106.496483
-0.072981,9.934402,1.248455,10.012807,82.837387,90.420906,1.031606,8.759525,2.723331,9.230927,72.841118,83.283241,0.0,9.808,4.291,10.705585,66.370621,90.0,-3.33,9.567,0.22005,10.132365,88.755577,109.191551,0.0611,9.758067,-0.23285,9.761036,91.366928,89.641251,-2.696113,9.34457,-0.492323,9.738194,92.897873,106.094009
-0.017946,9.888938,1.255634,9.968351,82.763687,90.103981,1.012463,8.728418,2.663511,9.181757,73.136818,83.383476,0.001,9.809,4.292,10.706902,66.367867,89.994156,-3.23895,9.517051,0.23205,10.05579,88.677711,108.795044,0.052174,9.700472,-0.257089,9.704019,91.51812,89.691833,-2.609971,9.37807,-0.454038,9.745066,92.670471,105.552193
-0.010768,9.865009,1.277169,9.947346,82.62326,90.062538,0.988535,8.747561,2.646761,9.192517,73.266197,83.552536,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-3.162,9.474,0.26505,9.991255,88.479866,108.456718,0.114337,9.774884,-0.261658,9.779055,91.533241,89.329842,-2.562115,9.387642,-0.454038,9.741581,92.671425,105.265625
0.044267,9.838689,1.253241,9.918284,82.740898,89.74221,0.976571,8.773883,2.658725,9.219735,73.23941,83.648872,0.0,9.806,4.289,10.70295,66.376137,90.0,-3.04695,9.48105,0.25605,9.961917,88.527168,107.815987,0.129852,9.793645,-0.277229,9.798429,91.6213,89.240372,-2.495116,9.392427,-0.439681,9.728135,92.590469,104.877121
0.06341,9.829117,1.265205,9.910414,82.665367,89.630379,0.962214,8.809774,2.632404,9.244865,73.456558,83.766792,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.95605,9.483001,0.29595,9.937461,88.293411,107.313354,0.122066,9.78334,-0.339507,9.789989,91.987358,89.285164,-2.495116,9.406784,-0.444467,9.742214,92.614899,104.855415
0.096909,9.81476,1.322633,9.903953,82.325455,89.434288,0.943071,8.922237,2.579463,9.335381,73.959877,83.966301,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.889,9.523951,0.294,9.956826,88.307953,106.87468,0.185464,9.765843,-0.308201,9.772465,91.807274,88.912018,-2.437688,9.416355,-0.434896,9.736488,92.560059,104.513992
0.154337,9.824331,1.298705,9.911001,82.470497,89.099976,0.95025,8.975179,2.565106,9.382781,74.134239,83.956306,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.853,9.567,0.28905,9.987525,88.341568,106.605247,0.174537,9.779414,-0.315489,9.786058,91.847458,88.977524,-2.394617,9.406784,-0.434896,9.716528,92.565323,104.282028
0.374477,10.161719,1.293919,10.250609,82.748299,87.889511,0.986142,9.075677,2.591427,9.489778,74.152634,83.798698,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-2.81805,9.59595,0.27195,10.00488,88.442406,106.365974,0.155403,9.764637,-0.273724,9.769709,91.605507,89.088226,-2.41376,9.382855,-0.439681,9.698327,92.598442,104.426651
0.539581,10.063614,1.241277,10.154222,82.978462,86.930908,1.041177,9.113962,2.572284,9.527067,74.335884,83.482796,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.79795,9.667951,0.26805,10.06825,88.474419,106.140694,0.157491,9.756985,-0.274251,9.762109,91.609848,89.075249,-2.41376,9.392427,-0.420539,9.706738,92.483086,104.41256
0.575474,9.876974,1.241277,9.971287,82.848976,86.665482,1.024427,9.145069,2.541178,9.546692,74.562675,83.608391,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.763,9.682051,0.29595,10.072927,88.316368,105.927338,0.083634,9.722557,-0.390686,9.730762,92.301018,89.507149,-2.38026,9.382855,-0.425324,9.689403,92.515854,104.234619
0.573081,9.685548,1.293919,9.788385,82.403885,86.613831,1.045963,9.207282,2.505285,9.599195,74.871239,83.51889,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.724,9.711,0.29205,10.090045,88.341377,105.669159,0.130302,9.728015,-0.370479,9.735939,92.180786,89.232597,-2.408974,9.382855,-0.434896,9.69692,92.570511,104.399231
0.549153,9.565907,1.315454,9.671534,82.1828,86.714409,1.050748,9.284152,2.531606,9.68032,74.839668,83.542938,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.688,9.72,0.33495,10.090388,88.097717,105.45842,0.094102,9.706783,-0.339412,9.713172,92.002518,89.444565,-2.404189,9.406784,-0.425324,9.718468,92.508324,104.336769
0.465404,9.513265,1.308276,9.614073,82.17897,87.199234,1.091426,9.355937,2.507678,9.747472,75.092194,83.346176,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-2.63805,9.703951,0.30795,10.060855,88.245972,105.208496,0.098813,9.78061,-0.323141,9.786446,91.892204,89.421158,-2.41376,9.37807,-0.477966,9.695509,92.825699,104.433701
0.47019,9.486943,1.289133,9.585668,82.271133,87.162643,1.108176,9.413364,2.517249,9.806937,75.126816,83.285835,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.583,9.694051,0.31095,10.037091,88.224686,104.919937,0.097281,9.782833,-0.297523,9.78784,91.741898,89.430267,-2.452045,9.363713,-0.468395,9.690771,92.770424,104.674355
0.427119,9.494123,1.308276,9.59335,82.161964,87.424133,1.124926,9.430114,2.517249,9.82492,75.154663,83.197289,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.53695,9.708,0.33495,10.0396,88.088089,104.64534,0.060229,9.764111,-0.313142,9.769316,91.836853,89.646584,-2.461616,9.387642,-0.454038,9.715633,92.678566,104.69323
0.43669,9.489336,1.28674,9.58613,82.285942,87.365166,1.151546,9.480363,2.512464,9.87501,75.260399,83.074409,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.502,9.712951,0.33,10.035453,88.115578,104.44503,0.057106,9.765882,-0.366887,9.772938,92.151459,89.664963,-2.499902,9.397213,-0.43011,9.733556,92.532631,104.897133
0.422333,9.486943,1.291526,9.583762,82.25515,87.451027,1.199402,9.518948,2.522035,9.920161,75.271843,82.818489,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.47305,9.71805,0.31605,10.032764,88.194778,104.27758,0.036162,9.785754,-0.282717,9.789904,91.654839,89.788269,-2.485544,9.37807,-0.444467,9.712038,92.623032,104.844261
0.443869,9.498908,1.313061,9.599501,82.138191,87.324608,1.194617,9.547662,2.548356,9.953847,75.16613,82.868134,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-2.45595,9.687,0.33195,9.998993,88.097527,104.226471,0.107643,9.780965,-0.282142,9.785625,91.652199,89.369461,-2.499902,9.397213,-0.420539,9.733137,92.476341,104.897133
0.45344,9.508479,1.305883,9.608439,82.188759,87.269753,1.237687,9.550055,2.519642,9.954095,75.337418,82.615623,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.463,9.679951,0.31995,9.993507,88.165314,104.275604,0.05432,9.740072,-0.333579,9.745934,91.961479,89.680466,-2.533401,9.368499,-0.425324,9.714309,92.509399,105.131844
0.460618,9.553943,1.334597,9.657699,82.056877,87.239769,1.247259,9.547662,2.541178,9.958467,75.215889,82.557312,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.48205,9.660001,0.32805,9.979169,88.11615,104.409927,0.061684,9.735667,-0.266063,9.739498,91.565399,89.636986,-2.557329,9.358928,-0.43011,9.711563,92.538368,105.283005
0.45344,9.580264,1.344168,9.684723,82.022011,87.290176,1.252044,9.552447,2.562713,9.969171,75.104088,82.532776,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.52495,9.64605,0.33495,9.976665,88.076027,104.668633,0.079344,9.717835,-0.199466,9.720206,91.175835,89.532204,-2.528615,9.354142,-0.391825,9.697803,92.315575,105.126686
0.472582,9.601799,1.313061,9.702681,82.222313,87.182281,1.309472,9.516555,2.584249,9.947757,74.942871,82.165337,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.56095,9.648001,0.339,9.987858,88.054939,104.8657,0.05928,9.786912,-0.217135,9.7895,91.27095,89.652954,-2.528615,9.354142,-0.391825,9.697803,92.315575,105.126686
0.465404,9.618548,1.32024,9.719882,82.193451,87.229843,1.304687,9.514162,2.567499,9.9405,75.031578,82.191673,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-2.64495,9.670051,0.33705,10.030914,88.074432,105.297371,0.091842,9.735456,-0.156686,9.737151,90.92202,89.459503,-2.571686,9.320642,-0.406182,9.677444,92.405525,105.424873
0.491725,9.64487,1.315454,9.746575,82.243355,87.081413,1.340579,9.514162,2.591427,9.951478,74.90583,81.979622,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.69505,9.691951,0.28005,10.06358,88.405365,105.539703,0.089945,9.77749,-0.231194,9.780636,91.354477,89.472939,-2.619543,9.334999,-0.458824,9.706428,92.709389,105.674927
0.482154,9.680762,1.301097,9.779697,82.354668,87.14872,1.340579,9.526126,2.600998,9.965411,74.870438,81.989563,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.73105,9.694051,0.27,10.075026,88.464348,105.733818,0.136029,9.71727,-0.260499,9.721712,91.535454,89.19799,-2.614757,9.349357,-0.473181,9.719636,92.790428,105.62484
0.501296,9.680762,1.308276,9.781617,82.313744,87.035713,1.369293,9.499506,2.656332,9.958498,74.529617,81.797676,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.78205,9.696,0.25305,10.090405,88.562973,106.009644,0.10454,9.712999,-0.216522,9.715975,91.276955,89.383354,-2.624328,9.315857,-0.482752,9.690476,92.855492,105.732819
0.510868,9.70469,1.258026,9.799215,82.623993,86.986656,1.419841,9.545269,2.634797,10.003512,74.728859,81.539398,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.82495,9.670051,0.29205,10.078468,88.33947,106.284874,0.090731,9.758795,-0.274002,9.763062,91.608231,89.467316,-2.629114,9.358928,-0.463609,9.732251,92.7304,105.691139
0.539581,9.726226,1.236491,9.819345,82.765884,86.824661,1.402792,9.523733,2.603391,9.97231,74.866913,81.620903,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-2.84895,9.639001,0.27705,10.055029,88.421104,106.465828,0.11631,9.723274,-0.229412,9.726675,91.351501,89.314659,-2.624328,9.354142,-0.468395,9.726585,92.760216,105.6716
0.575474,9.728619,1.217349,9.821361,82.879929,86.614746,1.393221,9.487542,2.603391,9.936406,74.810921,81.645973,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.88495,9.61995,0.282,10.047184,88.391632,106.693588,0.053975,9.784824,-0.244889,9.788037,91.43364,89.683952,-2.643471,9.330214,-0.454038,9.708088,92.680649,105.818687
0.556331,9.735797,1.174278,9.822126,83.133621,86.729515,1.424627,9.473185,2.591427,9.924026,74.863083,81.447647,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.913,9.579,0.28905,10.016305,88.346329,106.914658,0.083203,9.741327,-0.309369,9.746593,91.818947,89.510635,-2.643471,9.320642,-0.43011,9.6978,92.541977,105.834114
0.599402,9.742975,1.162314,9.830352,83.209618,86.479515,1.422234,9.458828,2.625226,9.91887,74.652664,81.449036,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.94705,9.627001,0.27705,10.071793,88.423737,107.020576,0.111512,9.753815,-0.221109,9.756958,91.298531,89.344986,-2.633899,9.325428,-0.406182,9.698764,92.40023,105.77195
0.613759,9.735797,1.162314,9.824124,83.205299,86.392761,1.415056,9.473185,2.591427,9.922656,74.860939,81.504265,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.98995,9.688951,0.27195,10.143448,88.463692,107.149902,0.07468,9.748375,-0.191843,9.750548,91.127373,89.561081,-2.657828,9.330214,-0.401396,9.709688,92.36927,105.900269
0.608973,9.728619,1.157528,9.816147,83.227882,86.418182,1.436591,9.410972,2.56032,9.858267,74.946968,81.320763,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-3.009,9.736951,0.23895,10.194086,88.65686,107.172668,0.116004,9.754725,-0.210288,9.75768,91.234879,89.318665,-2.629114,9.339785,-0.387039,9.710489,92.284294,105.72171
0.628116,9.711869,1.164706,9.801606,83.175522,86.299545,1.42702,9.439685,2.589034,9.89177,74.826897,81.403549,0.0,9.806,4.289,10.70295,66.376137,90.0,-2.973,9.771001,0.23205,10.21592,88.698441,106.923309,0.181672,9.766791,-0.217221,9.770896,91.273872,88.934364,-2.586043,9.349357,-0.382253,9.707946,92.256622,105.46151
0.618545,9.711869,1.176671,9.802426,83.105667,86.355782,1.429412,9.480363,2.586641,9.930318,74.901505,81.425751,0.0,9.807,4.29,10.704268,66.373383,90.0,-2.901,9.756001,0.21705,10.180494,88.778351,106.560135,0.17109,9.729815,-0.252215,9.734588,91.48465,88.992615,-2.6004,9.320642,-0.382253,9.68414,92.262177,105.588768
0.628116,9.726226,1.200599,9.820155,82.977524,86.304993,1.390828,9.511769,2.586641,9.954842,74.939583,81.681061,0.0,9.808,4.291,10.705585,66.370621,90.0,-2.80995,9.67695,0.22905,10.079268,88.697845,106.192009,0.149561,9.722383,-0.267557,9.727214,91.57618,89.118683,-2.614757,9.382855,-0.391825,9.748254,92.303589,105.57177
0.625723,9.714262,1.222134,9.810812,82.84407,86.314507,1.402792,9.485149,2.550749,9.921804,75.102821,81.587303,0.001,9.809,4.292,10.706902,66.367867,89.994156,-2.79105,9.60105,0.21495,10.000816,88.768433,106.209282,0.155642,9.709024,-0.21317,9.712611,91.257614,89.081589,-2.609971,9.373284,-0.391825,9.737759,92.306068,105.559746
0.582652,9.699904,1.238884,9.796043,82.734474,86.5625,1.395614,9.485149,2.581856,9.928835,74.927795,81.629745,-0.001,9.805,4.288,10.701634,66.378899,90.005844,-2.72895,9.57705,0.186,9.960003,88.929955,105.904732,0.212528,9.740628,-0.172507,9.744473,91.014366,88.750076,-2.605186,9.392427,-0.439681,9.756947,92.582817,105.502464
