X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
-1.06361,9.580264,-0.759123,9.668971,94.502998,96.335091,-0.925424,10.055538,0.181555,10.099664,88.969971,95.258194,1.357,8.023,2.602,8.542855,72.266983,80.399925,-0.81405,9.865951,-2.06805,10.113184,101.799675,94.71685,0.684541,9.767625,0.242791,9.794592,88.57959,85.991119,-3.539882,9.316754,-0.063111,9.966778,90.362808,110.804184
-1.101895,9.613763,-0.735195,9.704593,94.344742,96.538506,-0.899103,10.043574,0.183948,10.085416,88.954926,95.115494,1.358,8.024,2.603,8.544258,72.262947,80.394157,-0.792,9.84,-2.03505,10.079399,101.648201,94.601692,0.662677,9.744037,0.236461,9.769406,88.613068,86.109398,-3.559025,9.326325,-0.010469,9.98234,90.060089,110.887383
-1.149751,9.666406,-0.737588,9.762446,94.333031,96.783066,-0.91346,10.026525,0.207876,10.070195,88.817177,95.205521,1.359,8.025,2.604,8.54566,72.258919,80.38839,-0.76995,9.852,-2.02305,10.086994,101.569725,94.468674,0.522434,9.702847,0.281731,9.720984,88.339241,86.917976,-3.559025,9.326325,-0.022433,9.98236,90.128754,110.887383
-1.147358,9.64487,-0.720838,9.739587,94.244408,96.78405,-0.93021,10.007382,0.234497,10.053257,88.663429,95.310516,1.36,8.026,2.605,8.547064,72.25489,80.382622,-0.756,9.880951,-2.02005,10.113621,101.5215,94.375229,0.448511,9.668945,0.354955,9.685848,87.899826,87.344139,-3.561417,9.28804,-0.032004,9.947482,90.184341,110.978882
-1.180858,9.642477,-0.708874,9.740343,94.173508,96.981918,-0.899103,9.957133,0.236889,10.00045,88.642654,95.159668,1.361,8.027,2.606,8.548468,72.250862,80.376862,-0.73905,9.868951,-1.99605,10.095871,101.403053,94.282677,0.433619,9.633636,0.274797,9.647304,88.367744,87.422806,-3.561417,9.311969,-0.034397,9.969836,90.197678,110.929649
-1.200001,9.664013,-0.708874,9.763997,94.163383,97.078308,-0.918246,9.91167,0.284746,9.958185,88.36145,95.292938,1.357,8.023,2.602,8.542855,72.266983,80.399925,-0.73905,9.850051,-1.97505,10.073258,101.307159,94.290863,0.330457,9.452826,0.332727,9.464451,87.985329,87.997833,-3.54706,9.307182,-0.029611,9.960229,90.170334,110.862343
-1.262214,9.680762,-0.665803,9.785378,93.901451,97.428535,-0.927817,9.933205,0.232104,9.979142,88.667244,95.336266,1.358,8.024,2.603,8.544258,72.262947,80.394157,-0.73005,9.804001,-1.94595,10.021882,101.196251,94.258644,0.397734,9.593078,0.396135,9.609488,87.637405,87.625847,-3.54706,9.266505,0.011067,9.922191,89.936096,110.945999
-1.283749,9.668798,-0.634696,9.774279,93.723145,97.563065,-0.867996,10.002597,0.263211,10.043637,88.498299,94.959541,1.359,8.025,2.604,8.54566,72.258919,80.38839,-0.77805,9.74205,-1.95105,9.965917,101.289841,94.566246,0.33493,9.819952,0.429807,9.835058,87.495293,88.04657,-3.544668,9.261719,0.059222,9.917036,89.657837,110.94297
-1.288535,9.668798,-0.653839,9.77617,93.834854,97.590927,-0.810569,9.894919,0.323031,9.933317,88.136414,94.683083,1.36,8.026,2.605,8.547064,72.25489,80.382622,-0.82305,9.71805,-1.95105,9.94608,101.312653,94.840996,0.220065,9.775679,0.297465,9.78268,88.257523,88.710403,-3.532704,9.235398,0.1334,9.888901,89.227066,110.932739
-1.333999,9.807582,-0.605982,9.916423,93.503471,97.745674,-0.822533,9.72473,0.346959,9.765619,87.963928,94.834656,1.361,8.027,2.606,8.548468,72.250862,80.376862,-0.91695,9.712951,-1.944,9.947931,101.269112,95.393021,0.219931,9.759034,0.204666,9.763658,88.798874,88.708992,-3.568596,9.182756,0.171685,9.853292,89.001617,111.237083
