X (m/s2)_LK,Y (m/s2)_LK,Z (m/s2)_LK,R (m/s2)_LK,Theta (deg)_LK,Phi (deg)_LK,X (m/s2)_LH,Y (m/s2)_LH,Z (m/s2)_LH,R (m/s2)_LH,Theta (deg)_LH,Phi (deg)_LH,X (m/s2)_RH,Y (m/s2)_RH,Z (m/s2)_RH,R (m/s2)_RH,Theta (deg)_RH,Phi (deg)_RH,X (m/s2)_RK,Y (m/s2)_RK,Z (m/s2)_RK,R (m/s2)_RK,Theta (deg)_RK,Phi (deg)_RK,X (m/s2)_RA,Y (m/s2)_RA,Z (m/s2)_RA,R (m/s2)_RA,Theta (deg)_RA,Phi (deg)_RA,X (m/s2)_LA,Y (m/s2)_LA,Z (m/s2)_LA,R (m/s2)_LA,Theta (deg)_LA,Phi (deg)_LA
-0.046660,9.879367,1.432703,9.982821,81.748596,90.270607,-0.487238,9.253045,3.176173,9.795117,71.079201,93.014244,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452,-3.483000,9.322950,0.000000,9.952321,90.000000,110.485397,-0.758933,9.671866,-1.050576,9.758314,96.180420,94.486702,-1.345215,10.541580,-0.790678,10.656439,94.255096,97.272232
-0.106481,9.876974,1.475773,9.987185,81.502472,90.617661,-0.492024,9.224032,3.238386,9.788361,70.680199,93.053352,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500,-3.529050,9.328051,0.025950,9.973334,89.850922,110.722969,-0.711700,9.667480,-1.131155,9.759417,96.655769,94.210403,-1.380060,10.570294,-0.842124,10.693215,94.516899,97.438477
-0.168694,9.876974,1.518844,9.994496,81.259003,90.978493,-0.482453,9.183354,3.219244,9.743217,70.706413,93.007301,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549,-3.568950,9.294001,0.037950,9.955767,89.781593,111.007080,-0.623000,9.670880,-1.034659,9.746003,96.094139,93.685913,-1.395614,10.510473,-0.856481,10.637262,94.618286,97.563667
-0.214158,9.862617,1.557129,9.987078,81.030167,91.243927,-0.501595,9.164211,3.209672,9.722980,70.724426,93.132912,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355,-3.628950,9.313050,0.025950,9.995142,89.851242,111.289017,-0.545217,9.710729,-0.907690,9.768286,95.331734,93.213547,-1.409971,10.461271,-0.824178,10.587987,94.464470,97.676071
-0.252443,9.824331,1.569093,9.952048,80.928589,91.471931,-0.475274,9.152247,3.202494,9.708012,70.738411,92.972687,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403,-3.691050,9.310950,0.016050,10.015882,89.908188,111.624382,-0.448348,9.769042,-0.831976,9.814651,94.862724,92.627731,-1.377668,10.512866,-0.783500,10.631660,94.226242,97.465836
-0.250050,9.802796,1.569093,9.930730,80.908951,91.461182,-0.465404,9.145069,3.252743,9.717470,70.443787,92.913338,1.340000,9.807000,2.758000,10.275185,74.430107,82.219452,-3.759000,9.328051,0.022950,10.056994,89.869255,111.948357,-0.449133,9.832163,-0.873711,9.881120,95.072845,92.615456,-1.399203,10.485199,-0.812214,10.609282,94.390686,97.600960
-0.259621,9.778868,1.609771,9.913880,80.655190,91.520798,-0.441476,9.125926,3.212065,9.684771,70.630348,92.769585,1.341000,9.808000,2.759000,10.276537,74.426422,82.214500,-3.811050,9.319950,0.001950,10.069040,89.988907,112.240295,-0.435773,9.736462,-0.800966,9.779066,94.698143,92.562668,-1.392025,10.484003,-0.827767,10.608357,94.475319,97.563271
-0.252443,9.752547,1.638485,9.892448,80.466171,91.482758,-0.443869,9.133105,3.262315,9.708415,70.364845,92.782387,1.342000,9.809000,2.760000,10.277891,74.422737,82.209549,-3.841950,9.322950,-0.033000,10.083605,90.187508,112.396362,-0.492870,9.740589,-0.666191,9.775776,93.907570,92.896675,-1.366900,10.488789,-0.813410,10.608710,94.397400,97.424950
-0.226122,9.714262,1.657628,9.857269,80.318970,91.333450,-0.417548,9.123533,3.286243,9.706318,70.210388,92.620369,1.338000,9.805000,2.756000,10.272478,74.437485,82.229355,-3.859050,9.340051,-0.081000,10.106205,90.459221,112.449059,-0.639779,9.743769,-0.577414,9.781807,93.384102,93.756668,-1.377668,10.485199,-0.763161,10.602819,94.127556,97.485306
-0.209372,9.685548,1.674378,9.831440,80.194244,91.238365,-0.374477,9.168997,3.255136,9.736871,70.469398,92.338753,1.339000,9.806000,2.757000,10.273831,74.433792,82.224403,-3.888000,9.358951,-0.100050,10.134915,90.565620,112.559525,-0.719151,9.669069,-0.614410,9.715224,93.625916,94.253624,-1.347608,10.464860,-0.832553,10.584067,94.511604,97.337860
