Keuwl Accelerometer Data File,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2019-03-20 14-57-56,,,,,,
,,,,,,
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0,-1.964371,8.019089,0.437698,8.267776,86.965324,103.764236
0.0050049,-1.94162,8.04422,0.411362,8.285444,87.154167,103.569839
0.0099792,-2.031403,8.054993,0.399384,8.316791,87.24752,104.154373
0.0149536,-2.015839,8.078934,0.36348,8.33456,87.500473,104.010246
0.019928,-2.00148,8.160339,0.362274,8.410012,87.531136,103.780853
0.0249023,-1.976334,8.217804,0.347916,8.45927,87.642853,103.522499
0.0298767,-2.008652,8.198654,0.38382,8.449848,87.396545,103.766182
0.0348511,-1.995483,8.196259,0.386215,8.444511,87.378624,103.683182
0.0398254,-2.013443,8.193863,0.370651,8.445752,87.484703,103.805519
0.0447998,-1.993088,8.136398,0.417343,8.387345,87.147858,103.764107
0.0497742,-1.984711,8.099289,0.412552,8.349117,87.167709,103.768867
0.0547485,-1.965561,8.060989,0.442474,8.308957,86.947403,103.703377
0.0597229,-1.993088,8.022675,0.431702,8.277805,87.010574,103.951645
0.0646973,-2.006256,7.949646,0.432907,8.21032,86.977554,104.164001
0.0696716,-2.008652,7.967606,0.447266,8.229062,86.884331,104.149551
0.074646,-1.999084,7.993942,0.455643,8.252701,86.835014,104.040283
0.0796204,-2.011047,8.017883,0.460434,8.279056,86.81189,104.080467
0.0845947,-1.993088,8.041824,0.454453,8.297582,86.860382,103.919716
0.0895996,-1.995483,8.074142,0.473602,8.330548,86.740906,103.882179
0.094574,-1.997879,8.107666,0.454453,8.362554,86.884796,103.842949
0.0995483,-2.00267,8.114853,0.432907,8.369524,87.035095,103.863052
0.1045227,-2.005066,8.117249,0.492752,8.375728,86.627289,103.875053
0.1094971,-2.017044,8.092102,0.437698,8.351177,86.995659,103.996376
0.1144714,-2.042175,8.10408,0.438889,8.368944,86.993889,104.143692
0.1194458,-2.007462,8.098099,0.393402,8.352476,87.300369,103.922562
