Keuwl Accelerometer Data File,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2019-03-20 14-57-49,,,,,,
,,,,,,
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0,-2.370743,9.87558,-0.136353,10.157071,90.769188,103.499046
0.0049133,-2.332428,9.885147,-0.131561,10.157444,90.742126,103.276276
0.0098267,-2.20314,9.842056,-0.102844,10.086153,90.584229,102.61763
0.0147705,-2.054703,9.827698,-0.131561,10.041054,90.750732,101.808876
0.0196838,-1.858383,9.861206,-0.2034,10.03685,91.161194,100.672447
0.0245972,-1.671631,9.904312,-0.260849,10.047775,91.487617,99.579987
0.0295105,-1.484894,9.93782,-0.270432,10.051782,91.541664,98.498177
0.0344543,-1.336441,9.909088,-0.356628,10.005162,92.042709,97.681145
0.0393677,-1.207153,9.899521,-0.370987,9.979748,92.130402,96.952354
0.044281,-1.140121,9.89473,-0.303955,9.964835,91.747948,96.572929
0.0491943,-1.192795,9.870789,-0.270432,9.946274,91.558022,96.890266
0.0541077,-1.240677,9.851639,-0.193817,9.931346,91.11824,97.177818
0.059021,-1.29335,9.899521,-0.165085,9.985015,90.947327,97.443405
0.0639343,-1.331665,9.904312,-0.131561,9.9943,90.754242,97.657669
0.0688477,-1.360382,9.966553,-0.10762,10.059543,90.612984,97.772537
0.0737305,-1.417847,9.980927,-0.150726,10.082257,90.856583,98.085091
0.0786743,-1.480103,9.985703,-0.165085,10.096148,90.936897,98.431122
0.0835876,-1.484894,9.976135,-0.217758,10.088389,91.236824,98.466011
0.088501,-1.504044,9.995285,-0.222549,10.110262,91.261307,98.557396
0.0934448,-1.504044,9.990494,-0.169876,10.104503,90.963295,98.56144
0.0983887,-1.527985,10.019226,-0.2034,10.13711,91.149712,98.671097
0.1033325,-1.475311,10.0336,-0.165085,10.142826,90.932587,98.36467
0.1082458,-1.47052,10.067108,-0.121994,10.174673,90.686989,98.310516
0.1131592,-1.446579,10.067108,-0.126785,10.171299,90.714211,98.177063
0.1180725,-1.446579,10.038376,-0.141144,10.143052,90.797318,98.20015
0.1229858,-1.441788,10.086258,-0.184235,10.190451,91.035912,98.135078
0.1278992,-1.427429,10.024017,-0.251282,10.128259,91.421654,98.104485
0.1328125,-1.523193,9.976135,-0.289581,10.095902,91.643646,98.681091
0.1377258,-1.580658,9.909088,-0.289581,10.038544,91.653038,99.063232
0.1426697,-1.618958,9.89473,-0.270432,10.029947,91.545021,99.29229
0.147644,-1.642899,9.861206,-0.294373,10.001458,91.68663,99.458725
0.1525574,-1.695572,9.775024,-0.289581,9.925217,91.671921,99.840591
0.1574402,-1.776978,9.73671,-0.24649,9.900602,91.426613,100.342819
0.1623535,-1.791351,9.770233,-0.227341,9.935698,91.311111,100.389664
0.1672668,-1.78656,9.832474,-0.193817,9.995344,91.111076,100.298286
0.1721802,-1.791351,9.870789,-0.160294,10.033299,90.915405,100.286095
0.1770935,-1.844009,9.942612,-0.169876,10.113592,90.962433,100.506996
0.1820068,-1.858383,9.990494,-0.189026,10.163626,91.065666,100.537445
0.1869202,-1.896683,9.995285,-0.193817,10.175495,91.091408,100.744568
0.1918335,-1.867966,9.923462,-0.260849,10.10111,91.479759,100.660461
0.1967468,-1.743454,9.889938,-0.270432,10.046077,91.542542,99.997704
0.2017212,-1.820068,10.014435,-0.332687,10.18392,91.872063,100.300758
0.2066345,-1.733887,9.904312,-0.318314,10.059975,91.813232,99.929794
0.2115784,-1.537552,9.880371,-0.24649,10.002328,91.412102,98.845245
0.2164917,-1.417847,9.885147,-0.141144,9.987309,90.809746,98.162376
0.221405,-1.288559,10.062317,-0.011856,10.144493,90.066963,97.297462
0.2263184,-1.456161,9.933029,-0.040588,10.039279,90.231644,98.340034
0.2312317,-1.585449,9.899521,-0.174667,10.027197,90.998108,99.098885
0.236145,-1.64769,9.933029,-0.193817,10.070626,91.102768,99.418457
0.2410583,-1.791351,9.885147,-0.232132,10.048829,91.323669,100.271469
0.2459717,-1.887115,9.851639,-0.289581,10.034931,91.653633,100.843849
0.2509155,-1.934998,9.851639,-0.280014,10.043775,91.59758,101.112221
0.2558289,-1.925415,9.870789,-0.241699,10.059727,91.376747,101.037628
0.2607422,-1.858383,9.865997,-0.236908,10.042292,91.351791,100.667381
0.265686,-1.724304,9.904312,-0.2034,10.055346,91.159058,99.875999
0.2705994,-1.618958,9.899521,-0.193817,10.032901,91.106918,99.287872
0.2755127,-1.561508,9.899521,-0.150726,10.02305,90.861641,98.963737
0.280426,-1.527985,9.966553,-0.145935,10.084057,90.829208,98.716217
0.2853394,-1.556717,9.947403,-0.179459,10.070075,91.021118,98.894348
0.2902527,-1.561508,9.976135,-0.131561,10.09846,90.74646,98.896004
0.295166,-1.556717,9.93782,-0.174667,10.060525,90.994797,98.902786
0.3000793,-1.556717,9.909088,-0.150726,10.031755,90.860893,98.928192
0.3050232,-1.566284,9.913879,-0.150726,10.037976,90.860367,98.977898
0.3099365,-1.547134,9.909088,-0.145935,10.030202,90.833656,98.874107
0.3148499,-1.537552,9.851639,-0.165085,9.972267,90.94854,98.870628
0.3197937,-1.547134,9.89473,-0.2034,10.017019,91.163498,98.88678
0.324707,-1.566284,9.880371,-0.165085,10.005111,90.945427,99.007851
0.3296509,-1.542343,9.899521,-0.198608,10.020917,91.135643,98.855476
0.3345337,-1.561508,9.885147,-0.251282,10.010873,91.438324,98.976563
0.339447,-1.60939,9.87558,-0.208176,10.008024,91.191887,99.255936
