Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.2880581,0.052050,9.499050,1.897950,9.686944,78.701019,89.686050
0.2904384,0.052050,9.508051,1.894950,9.695183,78.728828,89.686348
0.2928200,0.082950,9.513000,1.917000,9.704584,78.607117,89.500412
0.2952003,0.109050,9.538951,1.921950,9.731257,78.609039,89.345016
0.2975809,0.163950,9.511050,1.936050,9.707484,78.495850,89.012444
0.2999616,0.186000,9.480000,1.957950,9.681869,78.332695,88.875984
0.3023416,0.222000,9.472051,1.986000,9.680559,78.161514,88.657387
0.3047227,0.267000,9.424951,2.014950,9.641629,77.937157,88.377296
0.3071031,0.289050,9.453000,2.049000,9.676836,77.775497,88.248581
0.3094833,0.340950,9.456000,2.050950,9.681869,77.770142,87.935013
0.3118631,0.361050,9.429001,2.062950,9.658788,77.667610,87.807137
0.3142436,0.379950,9.457951,2.095950,9.694854,77.514526,87.699516
0.3166236,0.394050,9.453000,2.125050,9.696923,77.341072,87.612999
0.3190037,0.403950,9.484051,2.113050,9.724987,77.450645,87.561104
0.3213843,0.406050,9.496051,2.119950,9.738277,77.426460,87.551529
0.3237649,0.397050,9.513000,2.106000,9.751413,77.527634,87.610001
0.3261461,0.418050,9.508051,2.095950,9.745296,77.580193,87.482437
0.3285268,0.447000,9.484051,2.098950,9.723817,77.534210,87.301544
0.3309077,0.454050,9.481951,2.082000,9.718451,77.629547,87.258446
0.3332882,0.468000,9.463051,2.062950,9.696604,77.716454,87.168716
0.3356691,0.471000,9.456000,2.074950,9.692430,77.638474,87.148476
0.3380499,0.487950,9.436951,2.049000,9.669154,77.765633,87.040085
0.3404295,0.475950,9.439051,2.065050,9.674019,77.674599,87.113388
0.3428101,0.492000,9.427051,2.071950,9.664592,77.620514,87.012428
0.3451911,0.487950,9.415051,2.050950,9.648195,77.726791,87.033211
0.3475717,0.460950,9.424951,2.049000,9.656116,77.748863,87.200043
0.3499522,0.436950,9.441000,2.020050,9.664576,77.935310,87.350121
0.3523325,0.442050,9.429001,2.005050,9.649959,78.007828,87.315826
0.3547129,0.444000,9.433950,2.008050,9.655507,77.996620,87.305420
0.3570934,0.406050,9.448050,1.989000,9.663677,78.122360,87.539108
0.3594737,0.379950,9.441000,1.962000,9.650196,78.269302,87.695396
0.3618540,0.387000,9.439051,1.969050,9.650005,78.226311,87.652191
0.3642347,0.387000,9.457951,1.960050,9.666664,78.301369,87.656883
0.3666156,0.367950,9.451051,1.960050,9.659168,78.292168,87.770477
0.3689959,0.373050,9.439051,1.938000,9.643168,78.406235,87.736732
0.3713769,0.376950,9.445951,1.972050,9.656969,78.216743,87.714767
0.3737574,0.379950,9.432000,1.945950,9.638138,78.351852,87.693199
0.3761375,0.367950,9.421950,1.957950,9.630270,78.269295,87.763596
0.3785183,0.352950,9.408000,1.953000,9.615053,78.280594,87.851501
0.3808990,0.367950,9.415051,1.945950,9.621085,78.330917,87.761963
0.3832790,0.343950,9.420000,1.969050,9.629739,78.201180,87.908905
0.3856593,0.315000,9.439051,1.977000,9.649013,78.176857,88.088631
0.3880399,0.319950,9.448050,1.972050,9.656967,78.216736,88.060471
0.3904208,0.291000,9.441000,1.977000,9.650166,78.178291,88.234528
0.3928015,0.295950,9.439051,1.998000,9.652734,78.054100,88.204147
0.3951824,0.246000,9.457951,1.998000,9.669816,78.075516,88.510078
0.3975639,0.279000,9.439051,1.978950,9.648304,78.164146,88.306938
0.3999449,0.267000,9.439051,2.017050,9.655851,77.942451,88.379723
0.4023258,0.219000,9.465000,2.026950,9.682082,77.915695,88.674530
0.4047064,0.241050,9.468000,2.026950,9.685539,77.920074,88.541595
0.4070870,0.198000,9.465000,2.022000,9.680595,77.943779,88.801598
0.4094676,0.214950,9.463051,2.013000,9.677175,77.993935,88.698769
0.4118479,0.226950,9.477000,2.013000,9.691089,78.011429,88.628174
0.4142283,0.217050,9.453000,2.014950,9.667799,77.970299,88.684662
0.4166085,0.226950,9.465000,2.013000,9.679355,77.996674,88.626434
0.4189886,0.265050,9.481951,2.037000,9.701907,77.880066,88.398819
0.4213688,0.247950,9.484051,2.034000,9.702879,77.899414,88.502403
0.4237489,0.262050,9.468000,2.014950,9.683580,77.990196,88.414604
0.4261295,0.267000,9.463051,2.008050,9.677443,78.024231,88.383827
0.4285104,0.262050,9.480000,2.017050,9.695750,77.992813,88.416611
0.4308907,0.282000,9.480000,2.013000,9.695468,78.016922,88.296135
0.4332710,0.313050,9.457951,2.005050,9.673213,78.037079,88.104248
0.4356510,0.351000,9.453000,1.996050,9.667813,78.084816,87.873520
0.4380319,0.319950,9.451051,1.998000,9.665234,78.069778,88.061081
0.4404123,0.339000,9.445951,2.001000,9.661517,78.046936,87.944626
0.4427935,0.364950,9.445951,2.029050,9.668309,77.885498,87.787445
0.4451732,0.346050,9.441000,1.996050,9.655902,78.069901,87.900826
0.4475538,0.382050,9.448050,2.001000,9.665175,78.051529,87.684395
0.4499347,0.397050,9.415051,2.020050,9.637501,77.900909,87.585159
0.4523156,0.415950,9.429001,2.020050,9.651926,77.919266,87.474098
0.4546957,0.394050,9.429001,2.001000,9.647038,78.028732,87.606926
0.4570769,0.400950,9.451051,2.022000,9.673242,77.934471,87.570747
0.4594581,0.436950,9.432000,2.002950,9.652221,78.023422,87.347595
0.4618390,0.439950,9.433950,1.998000,9.653237,78.054733,87.329956
0.4642200,0.427950,9.465000,2.001000,9.683665,78.074677,87.411194
0.4666012,0.454050,9.439051,1.978950,9.654951,78.172409,87.246002
0.4689825,0.442050,9.444000,1.972050,9.657823,78.217796,87.320084
0.4713639,0.456000,9.445951,1.966950,9.659338,78.250572,87.236214
0.4737448,0.472950,9.427051,1.942950,9.636806,78.368431,87.127907
0.4761258,0.472950,9.457951,1.930950,9.664630,78.474998,87.137276
0.4785064,0.475950,9.463051,1.926000,9.668781,78.509949,87.120697
0.4808871,0.480000,9.436951,1.921950,9.642631,78.502922,87.088226
0.4832676,0.468000,9.441000,1.933950,9.648403,78.437164,87.162109
0.4856482,0.459000,9.460051,1.930950,9.666013,78.476669,87.222198
0.4880285,0.459000,9.465000,1.924050,9.669481,78.522583,87.223648
0.4904089,0.466050,9.432000,1.921950,9.637101,78.496231,87.171227
0.4927898,0.463950,9.469951,1.912050,9.672184,78.598358,87.195221
0.4951698,0.471000,9.456000,1.912050,9.658867,78.582428,87.148476
0.4975507,0.448950,9.451051,1.905000,9.651577,78.616379,87.280342
0.4999314,0.463950,9.453000,1.926000,9.658360,78.497383,87.190201
0.5023122,0.448950,9.451051,1.921950,9.654937,78.517769,87.280342
0.5046929,0.436950,9.448050,1.924050,9.651868,78.501350,87.352089
0.5070738,0.435000,9.453000,1.914000,9.654628,78.565536,87.365273
0.5094547,0.418050,9.469951,1.906950,9.669085,78.625481,87.472328
0.5118347,0.435000,9.456000,1.906950,9.656170,78.610062,87.366104
0.5142150,0.420000,9.472051,1.930950,9.675986,78.488708,87.461113
0.5165954,0.420000,9.456000,1.926000,9.659286,78.498497,87.456810
0.5189757,0.411000,9.441000,1.909950,9.641023,78.573738,87.507286
0.5213568,0.406050,9.453000,1.950000,9.660568,78.354752,87.540390
0.5237373,0.412950,9.441000,1.962000,9.651551,78.270973,87.495476
0.5261178,0.397050,9.457951,1.977000,9.670523,78.203529,87.596100
0.5284984,0.406050,9.475051,1.954950,9.683146,78.352379,87.546112
0.5308794,0.403950,9.448050,1.974000,9.660513,78.209312,87.551819
0.5332600,0.427950,9.456000,1.978950,9.670332,78.191490,87.408737
0.5356409,0.408000,9.427051,1.993050,9.644066,78.073265,87.521805
0.5380212,0.400950,9.441000,2.010000,9.660918,77.991623,87.568169
0.5404012,0.427950,9.429001,1.998000,9.647861,78.047974,87.401321
0.5427814,0.423000,9.420000,2.025000,9.644478,77.879715,87.428894
0.5451618,0.430050,9.427051,2.020050,9.650640,77.917625,87.388054
0.5475424,0.420000,9.405001,2.017050,9.628028,77.907082,87.443039
0.5499230,0.427950,9.441000,2.026950,9.665617,77.894806,87.404625
0.5523036,0.427950,9.424951,2.013000,9.647020,77.955841,87.400208
0.5546839,0.436950,9.393001,2.029050,9.619586,77.823196,87.336594
0.5570649,0.432000,9.421950,2.032050,9.648264,77.841721,87.374802
0.5594453,0.439950,9.445951,2.001000,9.665586,78.052040,87.333344
0.5618258,0.454050,9.400950,1.984050,9.618757,78.096214,87.234856
0.5642064,0.436950,9.429001,2.001000,9.648885,78.031052,87.346748
0.5665870,0.451950,9.439051,2.005050,9.660236,78.020775,87.258720
0.5689679,0.460950,9.441000,1.996050,9.660703,78.075920,87.204796
0.5713486,0.463950,9.429001,2.005050,9.650986,78.009117,87.183060
0.5737294,0.472950,9.432000,2.001000,9.653513,78.036880,87.129417
0.5761101,0.463950,9.436951,1.990950,9.655836,78.100754,87.185425
0.5784907,0.468000,9.439051,1.996050,9.659137,78.073959,87.161530
0.5808707,0.463950,9.444000,1.972050,9.658850,78.219070,87.187523
0.5832506,0.460950,9.436951,1.969050,9.651200,78.227791,87.203598
0.5856310,0.472950,9.429001,1.960050,9.642175,78.271240,87.128502
0.5880120,0.475950,9.424951,1.953000,9.636930,78.307571,87.109077
0.5903925,0.468000,9.441000,1.965000,9.654675,78.256638,87.162109
0.5927735,0.444000,9.457951,1.933950,9.663857,78.455910,87.312241
0.5951543,0.448950,9.445951,1.930950,9.651741,78.459396,87.278877
0.5975350,0.436950,9.457951,1.936050,9.663956,78.443321,87.354858
0.5999162,0.454050,9.445951,1.933950,9.652580,78.442238,87.248009
0.6022964,0.420000,9.468000,1.929000,9.671632,78.495239,87.460030
0.6046768,0.444000,9.465000,1.905000,9.665009,78.632408,87.314240
0.6070577,0.423000,9.480000,1.918950,9.681514,78.567833,87.445145
0.6094383,0.439950,9.448050,1.902000,9.647633,78.629837,87.333939
0.6118193,0.435000,9.463051,1.894950,9.660714,78.688080,87.368065
0.6141999,0.436950,9.456000,1.926000,9.660039,78.499405,87.354317
0.6165808,0.436950,9.445951,1.909950,9.647011,78.580925,87.351501
0.6189620,0.424950,9.465000,1.912050,9.665545,78.590416,87.429321
0.6213433,0.411000,9.460051,1.902000,9.658110,78.642334,87.512299
0.6237242,0.418050,9.460051,1.885950,9.655264,78.736076,87.469681
0.6261048,0.394050,9.492001,1.897950,9.687908,78.702164,87.622795
0.6284848,0.415950,9.469951,1.894950,9.666634,78.695099,87.485008
0.6308652,0.388950,9.465000,1.900050,9.661661,78.658363,87.646843
0.6332457,0.387000,9.487050,1.917000,9.686525,78.585594,87.664063
0.6356260,0.406050,9.481951,1.933950,9.685681,78.482277,87.547897
0.6380060,0.408000,9.453000,1.938000,9.658236,78.424576,87.528595
0.6403863,0.376950,9.453000,1.950000,9.659389,78.353310,87.716469
0.6427670,0.403950,9.469951,1.942950,9.675650,78.415771,87.557472
0.6451476,0.397050,9.436951,1.933950,9.641257,78.428474,87.590759
0.6475281,0.394050,9.472051,1.972050,9.683182,78.249092,87.617790
0.6499081,0.379950,9.481951,1.953000,9.688445,78.370613,87.705338
0.6522882,0.364950,9.484051,1.965000,9.692349,78.302925,87.796326
0.6546682,0.351000,9.460051,1.965000,9.668349,78.273483,87.875107
0.6570482,0.376950,9.463051,1.996050,9.678617,78.098312,87.718895
0.6594291,0.363000,9.484051,1.986000,9.696555,78.181328,87.808083
0.6618094,0.352950,9.472051,1.974000,9.681993,78.235840,87.866020
0.6641903,0.331950,9.456000,1.974000,9.665547,78.215538,87.989471
0.6665704,0.343950,9.456000,1.990950,9.669443,78.117737,87.916855
0.6689512,0.376950,9.457951,1.993050,9.673013,78.109474,87.717667
0.6713315,0.363000,9.439051,1.993050,9.653999,78.085716,87.797646
0.6737116,0.361050,9.451051,1.998000,9.666680,78.071587,87.812248
0.6760928,0.351000,9.439051,1.990950,9.653122,78.097359,87.870384
0.6784737,0.370050,9.456000,1.990950,9.670406,78.118942,87.758934
0.6808537,0.355950,9.469951,1.990950,9.683519,78.135262,87.847420
0.6832343,0.364950,9.456000,1.998000,9.671666,78.077827,87.789795
0.6856146,0.349050,9.451051,1.974000,9.661307,78.210297,87.884888
0.6879962,0.337050,9.451051,1.993050,9.664792,78.099213,87.957542
0.6903771,0.351000,9.468000,1.981050,9.679400,78.190018,87.876892
0.6927580,0.319950,9.457951,1.984050,9.669108,78.159103,88.062500
0.6951380,0.351000,9.481951,1.986000,9.694059,78.178246,87.880013
0.6975182,0.343950,9.469951,1.996050,9.684135,78.105194,87.919922
0.6998988,0.328950,9.472051,2.005050,9.687527,78.055016,88.011002
0.7022796,0.337050,9.480000,1.978950,9.690214,78.216072,87.963776
0.7046598,0.322050,9.456000,1.962000,9.662768,78.284782,88.049393
0.7070404,0.349050,9.457951,1.969050,9.667048,78.247368,87.886429
0.7094202,0.373050,9.463051,1.953000,9.669680,78.347725,87.742470
0.7118011,0.349050,9.472051,1.950000,9.676987,78.374786,87.889572
0.7141823,0.351000,9.463051,1.965000,9.671286,78.277092,87.875778
0.7165629,0.343950,9.487050,1.912050,9.683923,78.612366,87.923668
0.7189432,0.337050,9.481951,1.918950,9.680050,78.566078,87.964195
0.7213239,0.315000,9.475051,1.938000,9.676346,78.446533,88.095894
0.7237041,0.328950,9.444000,1.938000,9.646408,78.410187,88.005104
0.7260848,0.358050,9.451051,1.930950,9.652933,78.460838,87.830406
0.7284654,0.346050,9.448050,1.941000,9.651574,78.398293,87.902390
0.7308457,0.349050,9.469951,1.942950,9.673512,78.413177,87.889107
0.7332260,0.367950,9.469951,1.957950,9.677237,78.327026,87.774925
0.7356060,0.376950,9.465000,1.966950,9.674565,78.269325,87.719360
0.7379863,0.373050,9.456000,1.957950,9.663781,78.310547,87.740791
0.7403666,0.367950,9.460051,1.954950,9.666942,78.332581,87.772598
0.7427470,0.394050,9.433950,1.938000,9.639011,78.401169,87.608185
0.7451278,0.400950,9.465000,1.933950,9.668876,78.461983,87.574326
0.7475085,0.424950,9.472051,1.941000,9.678213,78.430672,87.431229
0.7498891,0.403950,9.457951,1.945950,9.664509,78.384079,87.554375
0.7522690,0.435000,9.451051,1.942950,9.658501,78.394920,87.364731
0.7546501,0.418050,9.457951,1.929000,9.661710,78.483269,87.469124
0.7570313,0.412950,9.453000,1.957950,9.662469,78.308937,87.498650
0.7594125,0.418050,9.460051,1.972050,9.672451,78.235870,87.469681
0.7617931,0.424950,9.453000,1.957950,9.662989,78.309570,87.426056
0.7641735,0.411000,9.472051,1.965000,9.682453,78.290802,87.515450
0.7665541,0.439950,9.453000,1.957950,9.663661,78.310402,87.335335
0.7689343,0.403950,9.433950,1.965000,9.644886,78.244545,87.548164
0.7713147,0.400950,9.445951,1.966950,9.656896,78.247559,87.569435
0.7736952,0.400950,9.445951,1.950000,9.653458,78.346054,87.569435
0.7760760,0.376950,9.436951,1.933950,9.640450,78.427490,87.712593
0.7784574,0.418050,9.441000,1.950000,9.649340,78.341011,87.464584
0.7808383,0.387000,9.456000,1.945950,9.661906,78.380905,87.656395
0.7832180,0.408000,9.432000,1.965000,9.643148,78.242401,87.523102
0.7855986,0.408000,9.451051,1.942950,9.657323,78.393486,87.528084
0.7879787,0.370050,9.441000,1.941000,9.645564,78.390961,87.755379
0.7903593,0.418050,9.424951,1.942950,9.632213,78.362808,87.460274
0.7927396,0.399000,9.456000,1.930950,9.659385,78.468651,87.583817
0.7951202,0.400950,9.439051,1.926000,9.641883,78.477455,87.567665
0.7975008,0.388950,9.433950,1.936050,9.638412,78.412270,87.639107
0.7998812,0.411000,9.439051,1.942950,9.645707,78.379311,87.506775
0.8022621,0.391950,9.469951,1.966950,9.680004,78.276016,87.629951
0.8046429,0.397050,9.451051,1.950000,9.658287,78.351959,87.594353
0.8070236,0.424950,9.433950,1.960050,9.644781,78.274452,87.420868
0.8094049,0.411000,9.432000,1.954950,9.641233,78.301025,87.504913
0.8117852,0.387000,9.420000,1.962000,9.629933,78.244263,87.647453
0.8141657,0.403950,9.439051,1.966950,9.650271,78.239380,87.549484
0.8165463,0.379950,9.420000,1.978950,9.633121,78.145218,87.690262
0.8189264,0.385050,9.412951,1.972050,9.625013,78.177055,87.657539
0.8213066,0.361050,9.436951,1.972050,9.647558,78.205078,87.808975
0.8236870,0.363000,9.456000,1.984050,9.668721,78.158623,87.801590
0.8260670,0.385050,9.448050,1.969050,9.658731,78.237099,87.666237
0.8284467,0.382050,9.456000,2.013000,9.675437,77.991745,87.686340
0.8308266,0.376950,9.453000,1.990950,9.667739,78.115616,87.716469
0.8332070,0.387000,9.465000,1.993050,9.680303,78.118561,87.658623
0.8355870,0.370050,9.453000,1.998000,9.668927,78.074402,87.758224
0.8379675,0.370050,9.444000,1.989000,9.658271,78.115616,87.756096
0.8403473,0.370050,9.469951,2.005050,9.686956,78.054306,87.762238
0.8427283,0.385050,9.433950,2.002950,9.651917,78.023033,87.662750
0.8451086,0.363000,9.444000,1.998000,9.659861,78.063042,87.798798
0.8474882,0.367950,9.472051,1.989000,9.685620,78.149658,87.775414
0.8498688,0.373050,9.475051,1.986000,9.688135,78.170906,87.745323
0.8522494,0.355950,9.448050,2.001000,9.664180,78.050278,87.842430
0.8546295,0.370050,9.456000,1.996050,9.671457,78.089371,87.758934
0.8570100,0.351000,9.456000,1.989000,9.669294,78.129364,87.874199
0.8593904,0.331950,9.420000,1.977000,9.630946,78.154358,87.981796
0.8617704,0.339000,9.445951,1.974000,9.655961,78.203674,87.944626
0.8641504,0.351000,9.445951,1.965000,9.654554,78.256485,87.871941
0.8665309,0.319950,9.460051,1.972050,9.668708,78.231255,88.062927
0.8689106,0.337050,9.456000,1.986000,9.668181,78.146141,87.958611
0.8712910,0.337050,9.472051,1.974000,9.681426,78.235146,87.962067
0.8736710,0.318000,9.456000,1.978950,9.666091,78.186241,88.073898
0.8760515,0.319950,9.439051,1.986000,9.651023,78.124763,88.058624
0.8784319,0.334050,9.421950,1.984050,9.634376,78.115791,87.969460
0.8808131,0.322050,9.436951,2.005050,9.652978,78.011627,88.045456
0.8831940,0.291000,9.480000,1.990950,9.691180,78.144775,88.241791
0.8855740,0.313050,9.448050,1.998000,9.662073,78.065819,88.102264
0.8879549,0.307950,9.444000,1.981050,9.654457,78.159065,88.132362
0.8903350,0.331950,9.472051,1.972050,9.680853,78.246223,87.992882
0.8927150,0.289050,9.481951,1.965000,9.687733,78.297279,88.253922
0.8950952,0.301050,9.484051,1.989000,9.695049,78.161354,88.181885
0.8974761,0.295950,9.477000,1.978950,9.685936,78.210793,88.211334
0.8998565,0.310050,9.469951,1.962000,9.676029,78.301064,88.124786
0.9022363,0.340950,9.465000,1.965000,9.672833,78.278992,87.936974
0.9046165,0.331950,9.469951,1.978950,9.680206,78.203712,87.992432
0.9069963,0.346050,9.472051,1.986000,9.684198,78.166031,87.907700
0.9093762,0.358050,9.465000,1.981050,9.676723,78.186699,87.833603
0.9117563,0.370050,9.460051,1.989000,9.673966,78.135178,87.759895
0.9141365,0.400950,9.445951,1.977000,9.658948,78.189194,87.569435
