Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.0778962,-1.653740,9.583553,1.609472,9.857472,80.602997,99.790550
0.0804105,-1.644168,9.569197,1.623829,9.844269,80.505569,99.749298
0.0829312,-1.672882,9.573982,1.657329,9.859331,80.322777,99.911354
0.0854456,-1.648954,9.593125,1.681257,9.877941,80.200371,99.753212
0.0879600,-1.668097,9.621839,1.628615,9.900238,80.531662,99.835365
0.0904743,-1.672882,9.643374,1.628615,9.921975,80.552589,99.841431
0.0929886,-1.692025,9.633803,1.626222,9.915529,80.560410,99.961494
0.0955030,-1.689632,9.664909,1.635793,9.946917,80.534584,99.916313
0.0980174,-1.696810,9.664909,1.662114,9.952500,80.386292,99.957596
0.1005317,-1.744667,9.660124,1.664507,9.956528,80.376251,100.237549
0.1030808,-1.699203,9.672089,1.647758,9.957495,80.474930,99.964104
0.1055960,-1.735096,9.633803,1.686043,9.932948,80.227158,100.209801
0.1081113,-1.739881,9.624231,1.712364,9.929008,80.069077,100.247330
0.1106265,-1.718346,9.607482,1.796113,9.923832,79.572578,100.140411
0.1131417,-1.703989,9.593125,1.827518,9.913196,79.376640,100.072166
0.1156570,-1.644168,9.590733,1.901696,9.914731,78.941856,99.727829
0.1181722,-1.706382,9.358330,1.841875,9.689302,79.041748,100.333687
0.1206874,-1.763809,9.231211,1.810469,9.571002,79.096123,100.817139
0.1231917,-1.754238,9.265009,1.827518,9.605081,79.031700,100.721474
0.1257067,-1.739881,9.300901,1.817947,9.635294,79.124481,100.595627
0.1282216,-1.727917,9.377472,1.803291,9.704356,79.290894,100.440361
0.1307366,-1.711167,9.456435,1.741078,9.766453,79.730919,100.256836
0.1332516,-1.730310,9.468399,1.726721,9.778861,79.829567,100.356285
0.1357665,-1.715953,9.485149,1.750649,9.796802,79.706184,100.254440
0.1382814,-1.703989,9.564411,1.741078,9.869797,79.839592,100.101784
0.1407965,-1.718346,9.571589,1.702792,9.872565,80.068123,100.177643
0.1433360,-1.744667,9.605089,1.666900,9.903543,80.310219,100.294952
0.1458516,-1.739881,9.645767,1.664507,9.941760,80.361816,100.224930
0.1483671,-1.775774,9.672089,1.700400,9.979681,80.189728,100.403511
0.1508826,-1.742274,9.674481,1.714756,9.978552,80.104935,100.208946
0.1533982,-1.833500,9.719945,1.714756,10.038897,80.165009,100.682343
0.1559138,-1.874178,9.808778,1.683650,10.127158,80.430084,100.817215
0.1584294,-1.828715,9.806385,1.748256,10.127477,80.059517,100.563301
0.1609449,-1.938785,10.000204,1.721935,10.330926,80.405289,100.972069
0.1634390,-2.027319,10.141680,1.635793,10.470889,81.012268,101.304405
0.1659540,-1.763809,9.731909,1.678864,10.031932,80.366104,100.272766
0.1684691,-1.625026,9.585947,1.676471,9.866187,80.216782,99.621407
0.1709841,-1.658525,9.523733,1.729113,9.820491,79.858955,99.878792
0.1734991,-1.694417,9.506984,1.755435,9.815057,79.697151,100.105644
0.1760142,-1.701596,9.461221,1.733899,9.768139,79.775497,100.195625
0.1785292,-1.672882,9.387043,1.786541,9.700868,79.387657,100.104706
0.1810442,-1.675275,9.322437,1.805684,9.642348,79.206726,100.187523
0.1835676,-1.656132,9.248260,1.849054,9.575598,78.866211,100.152634
0.1860829,-1.608276,9.274581,1.875375,9.597991,78.732353,99.837654
0.1885982,-1.632204,9.284152,1.887339,9.613617,78.678192,99.971016
0.1911134,-1.658525,9.298509,1.904089,9.635276,78.602394,100.113190
0.1936286,-1.601097,9.324830,1.913660,9.652879,78.565498,99.742828
0.1961439,-1.634597,9.339187,1.916053,9.672826,78.574936,99.927666
0.1986591,-1.625026,9.334401,1.939981,9.671364,78.428528,99.875648
0.2011744,-1.625026,9.341579,1.939981,9.678292,78.436920,99.868210
0.2037194,-1.574776,9.365508,1.894517,9.684103,78.718376,99.544792
0.2062412,-1.596312,9.384650,1.894517,9.706136,78.744316,99.653511
0.2087573,-1.603490,9.348758,1.906481,9.674974,78.635330,99.732613
0.2112735,-1.596312,9.375079,1.877768,9.693624,78.830528,99.663177
0.2137896,-1.579562,9.396614,1.851447,9.706659,79.004036,99.542152
0.2163057,-1.644168,9.415757,1.868196,9.739093,78.940720,99.905052
0.2188219,-1.641775,9.437292,1.853839,9.756774,79.046906,99.868797
0.2213380,-1.680061,9.446864,1.858625,9.773450,79.037247,100.084229
0.2238653,-1.711167,9.408579,1.880160,9.745996,78.876984,100.307892
0.2263817,-1.775774,9.372686,1.858625,9.718801,78.974831,100.728249
0.2288981,-1.761417,9.408579,1.856232,9.750360,79.025284,100.603821
0.2314145,-1.775774,9.410972,1.851447,9.754364,79.058479,100.685608
0.2339310,-1.792523,9.415757,1.889732,9.769376,78.846733,100.778694
0.2364474,-1.778166,9.401401,1.856232,9.746476,79.020859,100.710320
0.2389638,-1.802095,9.372686,1.887339,9.729175,78.814415,100.883492
0.2414802,-1.787738,9.399008,1.880160,9.750505,78.882195,100.769302
0.2439895,-1.802095,9.375079,1.877768,9.729629,78.872391,100.880783
0.2465057,-1.782952,9.387043,1.892125,9.740412,78.798790,100.754517
0.2490220,-1.802095,9.410972,1.882553,9.765139,78.884758,100.840271
0.2515382,-1.802095,9.406186,1.865803,9.757310,78.975945,100.845650
0.2540544,-1.761417,9.439685,1.868196,9.782658,78.990593,100.569664
0.2565707,-1.790130,9.470792,1.846661,9.813798,79.153999,100.703537
0.2590869,-1.763809,9.475577,1.849054,9.814101,79.140114,100.544510
0.2616032,-1.747060,9.504591,1.865803,9.842291,79.072304,100.415398
0.2641218,-1.785345,9.463614,1.841875,9.805098,79.172737,100.683495
0.2666381,-1.770988,9.494720,1.812862,9.827135,79.369469,100.565590
0.2691544,-1.759024,9.492328,1.892125,9.837610,78.910873,100.498390
0.2716707,-1.739881,9.516555,1.853839,9.850316,79.152184,100.360779
0.2741870,-1.766202,9.521340,1.812862,9.851997,79.396606,100.508881
0.2767033,-1.761417,9.550055,1.846661,9.885155,79.233231,100.450218
0.2792196,-1.730310,9.562018,1.812862,9.884971,79.432381,100.257050
0.2817359,-1.727917,9.583553,1.825125,9.907638,79.384689,100.220634
0.2842588,-1.699203,9.585947,1.822733,9.904546,79.395424,100.051826
0.2867752,-1.775774,9.597911,1.810469,9.927289,79.491989,100.482140
0.2892917,-1.732703,9.593125,1.805684,9.914172,79.506058,100.238335
0.2918081,-1.701596,9.612267,1.793720,9.925147,79.588020,100.038696
0.2943246,-1.735096,9.619446,1.760220,9.931902,79.791603,100.224716
0.2968411,-1.737488,9.643374,1.788934,9.960613,79.653496,100.213646
0.2993575,-1.737488,9.636196,1.839482,9.962873,79.360222,100.221092
0.3018740,-1.732703,9.590733,1.827518,9.915857,79.379524,100.240837
0.3043826,-1.684846,9.590733,1.793720,9.901429,79.562805,99.963737
0.3068988,-1.699203,9.569197,1.803291,9.884770,79.488594,100.069061
0.3094150,-1.675275,9.581161,1.765006,9.885365,79.714844,99.917961
0.3119313,-1.675275,9.540483,1.776970,9.848095,79.604729,99.959404
0.3144476,-1.665704,9.562018,1.817947,9.874801,79.391357,99.881767
0.3169639,-1.648954,9.523733,1.832304,9.837575,79.265656,99.822899
0.3194801,-1.665704,9.523733,1.820340,9.838176,79.337227,99.920700
0.3219964,-1.648954,9.509377,1.793720,9.816553,79.471535,99.837433
0.3245145,-1.639383,9.516555,1.805684,9.824098,79.408737,99.774208
0.3270308,-1.639383,9.518948,1.841875,9.833130,79.203972,99.771797
0.3295471,-1.615454,9.480363,1.796113,9.783302,79.421089,99.670319
0.3320634,-1.641775,9.487542,1.803291,9.795956,79.392197,99.817543
0.3345797,-1.615454,9.489935,1.784148,9.790390,79.500053,99.660751
0.3370961,-1.589133,9.458828,1.762613,9.752004,79.586922,99.536934
0.3396124,-1.598705,9.470792,1.776970,9.767773,79.518288,99.581413
0.3421287,-1.608276,9.425328,1.810469,9.731452,79.278046,99.683311
0.3446385,-1.603490,9.427721,1.812862,9.733426,79.265915,99.652641
0.3471546,-1.579562,9.449257,1.808077,9.749493,79.312431,99.489967
0.3496708,-1.584348,9.434899,1.772184,9.729754,79.505524,99.532410
0.3521869,-1.577169,9.437292,1.767399,9.730039,79.534492,99.487648
0.3547031,-1.596312,9.396614,1.762613,9.692851,79.522659,99.641449
0.3572192,-1.574776,9.372686,1.750649,9.663951,79.563103,99.537621
0.3597353,-1.598705,9.384650,1.755435,9.680345,79.552177,99.667709
0.3622515,-1.591526,9.403793,1.757827,9.698156,79.557205,99.605888
0.3647706,-1.593919,9.408579,1.719542,9.696327,79.785164,99.615257
0.3672868,-1.567598,9.420543,1.705185,9.701116,79.876411,99.447571
0.3698031,-1.615454,9.389436,1.690828,9.676265,79.936485,99.762177
0.3723193,-1.610669,9.430114,1.738685,9.723391,79.699272,99.692619
0.3748354,-1.591526,9.444471,1.743470,9.735023,79.683090,99.565277
0.3773517,-1.591526,9.420543,1.719542,9.707544,79.797096,99.589127
0.3798679,-1.565205,9.456435,1.686043,9.732254,80.023582,99.398247
0.3823842,-1.550848,9.439685,1.741078,9.723380,79.684937,99.329796
0.3849022,-1.536192,9.425328,1.767399,9.711869,79.514694,99.256989
0.3874185,-1.533799,9.487542,1.724328,9.764185,79.828384,99.183243
0.3899347,-1.558027,9.506984,1.714756,9.785222,79.907410,99.307030
0.3924510,-1.531407,9.461221,1.721935,9.737811,79.814842,99.194237
0.3949673,-1.562812,9.463614,1.707578,9.742597,79.905670,99.377144
0.3974835,-1.579562,9.504591,1.719542,9.787190,79.881004,99.435715
0.3999998,-1.519442,9.518948,1.750649,9.797134,79.706543,99.069214
0.4025161,-1.521835,9.521340,1.719542,9.794321,79.888451,99.081009
0.4050310,-1.521835,9.466006,1.683650,9.734266,80.039970,99.133202
0.4075472,-1.521835,9.477970,1.714756,9.751323,79.871956,99.121864
0.4100634,-1.483550,9.535697,1.745863,9.807062,79.745491,98.843102
0.4125797,-1.483550,9.540483,1.681257,9.800426,80.122086,98.838737
0.4150959,-1.483550,9.499506,1.698007,9.763440,79.984489,98.876259
0.4176121,-1.495514,9.526126,1.726721,9.796184,79.847740,98.922089
0.4201284,-1.493121,9.554840,1.702792,9.819567,80.013969,98.881699
0.4226446,-1.505085,9.528519,1.719542,9.798713,79.893028,98.976044
0.4251628,-1.521835,9.571589,1.707578,9.841094,80.007744,99.034126
0.4276791,-1.553241,9.617053,1.686043,9.886506,80.180794,99.174561
0.4301954,-1.562812,9.573982,1.717149,9.851503,79.961884,99.270927
0.4327117,-1.553241,9.571589,1.702792,9.845171,80.040199,99.217392
0.4352279,-1.596312,9.576375,1.678864,9.852601,80.189034,99.463776
0.4377442,-1.620240,9.576375,1.683650,9.857323,80.165550,99.603012
0.4402605,-1.629811,9.562018,1.678864,9.844139,80.180519,99.672897
0.4427768,-1.632204,9.542876,1.678864,9.825944,80.162155,99.705894
0.4453060,-1.627419,9.569197,1.705185,9.855236,80.036354,99.651855
0.4478226,-1.627419,9.573982,1.638186,9.848516,80.425011,99.647125
0.4503392,-1.644168,9.530911,1.664507,9.813875,80.235001,99.787704
0.4528558,-1.692025,9.540483,1.683650,9.834553,80.142555,100.056953
0.4553724,-1.687239,9.511769,1.714756,9.811265,79.934479,100.058746
0.4578891,-1.694417,9.518948,1.676471,9.812847,80.163071,100.093201
0.4604056,-1.668097,9.545269,1.683650,9.835110,80.143120,99.912697
0.4629222,-1.699203,9.473185,1.664507,9.767246,80.187920,100.168999
0.4654391,-1.727917,9.494720,1.647758,9.790328,80.310738,100.314217
0.4679557,-1.723131,9.485149,1.683650,9.786313,80.093475,100.296417
0.4704723,-1.735096,9.458828,1.714756,9.768335,79.889778,100.394585
0.4729889,-1.711167,9.466006,1.686043,9.766069,80.058479,100.246689
0.4755055,-1.732703,9.463614,1.695614,9.769204,80.004707,100.375427
0.4780221,-1.708774,9.461221,1.717149,9.766433,79.873528,100.237724
0.4805387,-1.744667,9.494720,1.693221,9.801050,80.051720,100.412025
0.4830554,-1.732703,9.494720,1.712364,9.802253,79.939331,100.342171
0.4855670,-1.727917,9.494720,1.724328,9.803506,79.869606,100.314217
0.4880835,-1.744667,9.463614,1.705185,9.772999,79.951645,100.445496
0.4905999,-1.742274,9.449257,1.714756,9.760346,79.881416,100.446983
0.4931164,-1.742274,9.499506,1.755435,9.816195,79.698357,100.392929
0.4956329,-1.723131,9.480363,1.726721,9.789180,79.840401,100.301506
0.4981494,-1.725524,9.497113,1.736292,9.807512,79.802780,100.297699
0.5006659,-1.694417,9.489935,1.753042,9.798116,79.693359,100.123421
0.5031824,-1.653740,9.485149,1.736292,9.783538,79.777527,99.890129
0.5057030,-1.680061,9.497113,1.762613,9.804314,79.643089,100.031960
0.5082195,-1.672882,9.444471,1.760220,9.751663,79.600845,100.044518
0.5107362,-1.689632,9.487542,1.686043,9.783203,80.076065,100.097908
0.5132527,-1.703989,9.492328,1.724328,9.796998,79.862808,100.176903
0.5157693,-1.648954,9.494720,1.717149,9.788634,79.896736,99.852325
0.5182859,-1.687239,9.477970,1.714756,9.778502,79.900398,100.093880
0.5208025,-1.672882,9.463614,1.726721,9.764225,79.814156,100.024612
0.5233191,-1.648954,9.454042,1.705185,9.747083,79.924652,99.893883
0.5258314,-1.636990,9.489935,1.707578,9.780308,79.945000,99.787064
0.5283479,-1.608276,9.494720,1.686043,9.776452,80.069145,99.613869
0.5308644,-1.627419,9.466006,1.733899,9.760132,79.767021,99.755066
0.5333809,-1.648954,9.444471,1.743470,9.744576,79.693314,99.903709
0.5358973,-1.641775,9.454042,1.736292,9.751362,79.743431,99.851654
0.5384138,-1.641775,9.480363,1.741078,9.777733,79.742897,99.824837
0.5409303,-1.639383,9.444471,1.750649,9.744249,79.650063,99.847351
0.5434468,-1.641775,9.463614,1.714756,9.756833,79.877731,99.841888
0.5459266,-1.625026,9.458828,1.719542,9.750229,79.842239,99.748245
0.5484421,-1.641775,9.449257,1.733899,9.746296,79.752335,99.856544
0.5509577,-1.639383,9.480363,1.745863,9.778185,79.714874,99.810799
0.5534732,-1.625026,9.489935,1.733899,9.782944,79.791138,99.716904
0.5559888,-1.613062,9.499506,1.717149,9.787297,79.895340,99.637177
0.5585043,-1.610669,9.521340,1.753042,9.814445,79.710693,99.601486
0.5610200,-1.639383,9.475577,1.760220,9.776120,79.627151,99.815651
0.5635355,-1.660918,9.487542,1.724328,9.784959,79.850204,99.929749
0.5660805,-1.656132,9.514162,1.724328,9.809962,79.876350,99.874550
0.5686169,-1.644168,9.530911,1.753042,9.829279,79.726395,99.787704
0.5711338,-1.644168,9.511769,1.745863,9.809439,79.748001,99.807022
0.5736505,-1.658525,9.516555,1.714756,9.811010,79.934212,99.886093
0.5761674,-1.675275,9.550055,1.719542,9.847178,79.943291,99.949615
0.5786842,-1.682453,9.545269,1.717149,9.843344,79.953476,99.996300
0.5812010,-1.646561,9.516555,1.700400,9.806495,80.014717,99.816170
0.5837178,-1.639383,9.559626,1.698007,9.846687,80.070023,99.731010
0.5861996,-1.641775,9.564411,1.693221,9.850907,80.102577,99.740158
0.5887156,-1.639383,9.530911,1.719542,9.822559,79.917824,99.759766
0.5912315,-1.651347,9.521340,1.745863,9.819923,79.759064,99.839294
0.5937474,-1.672882,9.523733,1.736292,9.824191,79.820282,99.962601
0.5962633,-1.651347,9.535697,1.717149,9.828788,79.938446,99.824768
0.5987793,-1.615454,9.497113,1.731506,9.787899,79.810593,99.653587
0.6012952,-1.651347,9.514162,1.705185,9.805808,79.985611,99.846573
0.6038110,-1.656132,9.518948,1.700400,9.810428,80.018761,99.869682
0.6063538,-1.646561,9.523733,1.724328,9.817636,79.884346,99.808922
0.6088704,-1.632204,9.502198,1.709971,9.791826,79.942726,99.746651
0.6113871,-1.646561,9.540483,1.688435,9.827654,80.107246,99.792030
0.6139036,-1.632204,9.554840,1.702792,9.841675,80.036629,99.693970
0.6164203,-1.634597,9.499506,1.714756,9.790450,79.912857,99.763374
0.6189369,-1.663311,9.526126,1.743470,9.826158,79.779808,99.904297
0.6214534,-1.653740,9.518948,1.731506,9.815464,79.839516,99.855698
0.6239700,-1.658525,9.554840,1.757827,9.855742,79.726006,99.847260
0.6264888,-1.665704,9.545269,1.765006,9.848958,79.676407,99.898766
0.6290054,-1.680061,9.511769,1.760220,9.818082,79.671974,100.016823
0.6315221,-1.670489,9.526126,1.743470,9.827375,79.781090,99.946190
0.6340387,-1.694417,9.502198,1.757827,9.810850,79.678482,100.110626
0.6365554,-1.668097,9.504591,1.772184,9.811240,79.593658,99.954277
0.6390721,-1.682453,9.506984,1.753042,9.812572,79.708710,100.035744
0.6415887,-1.689632,9.492328,1.769791,9.802617,79.598625,100.092926
0.6441053,-1.639383,9.485149,1.788934,9.790604,79.471794,99.805939
0.6466162,-1.648954,9.466006,1.721935,9.761628,79.839958,99.881622
0.6491327,-1.682453,9.458828,1.741078,9.763782,79.728081,100.085785
0.6516492,-1.639383,9.487542,1.748256,9.785573,79.708488,99.803513
0.6541657,-1.625026,9.499506,1.700400,9.786352,79.993950,99.707298
0.6566822,-1.651347,9.458828,1.724328,9.755495,79.819221,99.903038
0.6591987,-1.687239,9.485149,1.736292,9.789256,79.783562,100.086395
0.6617153,-1.648954,9.475577,1.748256,9.775582,79.697853,99.871834
0.6642317,-1.648954,9.451650,1.753042,9.753250,79.645432,99.896332
0.6667488,-1.663311,9.468399,1.750649,9.771487,79.679230,99.963470
0.6692653,-1.668097,9.468399,1.731506,9.768891,79.790558,99.991562
0.6717820,-1.648954,9.480363,1.741078,9.778940,79.744171,99.866951
0.6742984,-1.665704,9.487542,1.767399,9.793453,79.603020,99.957787
0.6768150,-1.660918,9.492328,1.700400,9.785413,79.992981,99.924843
0.6793314,-1.651347,9.463614,1.738685,9.762682,79.741180,99.898132
0.6818479,-1.663311,9.499506,1.772184,9.805501,79.587502,99.931496
0.6843645,-1.639383,9.535697,1.750649,9.832694,79.744171,99.754959
0.6868732,-1.608276,9.518948,1.750649,9.811304,79.721565,99.589859
0.6893895,-1.608276,9.504591,1.731506,9.793973,79.816978,99.604073
0.6919059,-1.605883,9.506984,1.721935,9.794215,79.874115,99.587677
0.6944222,-1.593919,9.492328,1.745863,9.782275,79.719223,99.531990
0.6969385,-1.605883,9.492328,1.755435,9.785944,79.666161,99.602203
0.6994548,-1.593919,9.492328,1.712364,9.776352,79.912399,99.531990
0.7019712,-1.608276,9.502198,1.741078,9.793348,79.759430,99.606445
0.7044874,-1.581955,9.533304,1.738685,9.818833,79.800476,99.421799
0.7070032,-1.569991,9.535697,1.700400,9.812531,80.020920,99.349503
0.7095195,-1.581955,9.506984,1.733899,9.792433,79.801140,99.447411
0.7120359,-1.574776,9.504591,1.750649,9.791932,79.701012,99.407639
0.7145522,-1.562812,9.521340,1.695614,9.796602,80.032944,99.321289
0.7170686,-1.584348,9.521340,1.709971,9.802555,79.953850,99.447433
0.7195848,-1.574776,9.516555,1.693221,9.793454,80.043922,99.396019
0.7221011,-1.591526,9.528519,1.686043,9.806547,80.099930,99.482445
0.7246175,-1.598705,9.521340,1.700400,9.803221,80.011345,99.531479
0.7271121,-1.601097,9.509377,1.659722,9.785011,80.234344,99.557274
0.7296279,-1.591526,9.506984,1.688435,9.786036,80.064751,99.503532
0.7321436,-1.627419,9.516555,1.678864,9.799586,80.135429,99.704239
0.7346594,-1.589133,9.530911,1.693221,9.809720,80.060600,99.466110
0.7371752,-1.596312,9.542876,1.688435,9.821686,80.101173,99.496391
0.7396910,-1.584348,9.521340,1.664507,9.794726,80.215721,99.447433
0.7422068,-1.577169,9.538090,1.666900,9.810259,80.217186,99.389175
0.7447225,-1.579562,9.514162,1.683650,9.790249,80.097496,99.426392
0.7472336,-1.596312,9.554840,1.714756,9.837864,79.961975,99.484718
0.7497493,-1.593919,9.550055,1.688435,9.828273,80.107872,99.475418
0.7522649,-1.591526,9.523733,1.690828,9.802722,80.067635,99.487122
0.7547805,-1.584348,9.509377,1.674079,9.784730,80.148743,99.459106
0.7572963,-1.605883,9.521340,1.674079,9.799863,80.164108,99.573486
0.7598119,-1.569991,9.533304,1.709971,9.811869,79.963486,99.351807
0.7623276,-1.560419,9.530911,1.681257,9.803051,80.124756,99.298088
0.7648432,-1.581955,9.538090,1.662114,9.810217,80.245499,99.417152
0.7673866,-1.601097,9.494720,1.721935,9.781528,79.860847,99.571754
0.7699029,-1.601097,9.494720,1.726721,9.782372,79.833252,99.571754
0.7724192,-1.615454,9.516555,1.707578,9.802568,79.968071,99.634239
0.7749356,-1.574776,9.528519,1.705185,9.807153,79.987000,99.384430
0.7774519,-1.601097,9.494720,1.712364,9.779848,79.916046,99.571754
0.7799683,-1.603490,9.458828,1.683650,9.740395,80.046303,99.621490
0.7824846,-1.577169,9.499506,1.721935,9.782287,79.861641,99.426628
0.7850009,-1.577169,9.492328,1.733899,9.777431,79.785324,99.433632
0.7875001,-1.613062,9.518948,1.736292,9.809539,79.804909,99.617859
0.7900161,-1.589133,9.523733,1.712364,9.806071,79.943291,99.473122
0.7925319,-1.591526,9.506984,1.712364,9.790194,79.926811,99.503532
0.7950479,-1.603490,9.487542,1.714756,9.773691,79.895378,99.592911
0.7975637,-1.613062,9.466006,1.724328,9.756052,79.819809,99.670639
0.8000796,-1.550848,9.489935,1.698007,9.764590,79.985680,99.281250
0.8025956,-1.572384,9.458828,1.681257,9.734908,80.054932,99.438232
0.8051115,-1.565205,9.430114,1.714756,9.711710,79.830208,99.424011
0.8076501,-1.560419,9.473185,1.690828,9.748591,80.011917,99.353745
0.8101667,-1.605883,9.506984,1.709971,9.792120,79.943031,99.587677
0.8126831,-1.589133,9.477970,1.707578,9.760794,79.924683,99.518021
0.8151996,-1.569991,9.494720,1.709971,9.774384,79.924599,99.389130
0.8177161,-1.581955,9.528519,1.724328,9.811654,79.878113,99.426445
0.8202326,-1.560419,9.542876,1.705185,9.818811,79.999016,99.286629
0.8227491,-1.577169,9.511769,1.669293,9.785078,80.177544,99.414696
0.8252656,-1.581955,9.530911,1.686043,9.807323,80.100723,99.424118
0.8277819,-1.574776,9.540483,1.700400,9.817947,80.026482,99.372871
0.8302984,-1.593919,9.535697,1.676471,9.812270,80.162491,99.489426
0.8328148,-1.639383,9.533304,1.645365,9.812170,80.346687,99.757362
0.8353313,-1.558027,9.502198,1.674079,9.773523,80.137337,99.311638
0.8378478,-1.572384,9.489935,1.657329,9.761045,80.224388,99.407845
0.8403643,-1.601097,9.492328,1.650150,9.766822,80.272949,99.574120
0.8428807,-1.565205,9.499506,1.714756,9.779104,79.901031,99.356392
0.8453972,-1.572384,9.516555,1.642972,9.784507,80.333344,99.381996
0.8479055,-1.555634,9.552447,1.662114,9.819973,80.255287,99.249527
0.8504217,-1.519442,9.521340,1.671686,9.785661,80.163910,99.066971
0.8529380,-1.555634,9.521340,1.676471,9.792164,80.142090,99.279221
0.8554543,-1.598705,9.511769,1.690828,9.792268,80.056923,99.540894
0.8579706,-1.562812,9.502198,1.645365,9.769410,80.304031,99.339737
0.8604868,-1.543670,9.485149,1.631008,9.747367,80.367500,99.243614
0.8630032,-1.562812,9.518948,1.659722,9.788127,80.237488,99.323593
0.8655194,-1.560419,9.523733,1.619044,9.785586,80.476517,99.304970
0.8680382,-1.569991,9.470792,1.647758,9.740425,80.260612,99.412430
0.8705546,-1.555634,9.504591,1.676471,9.775879,80.125504,99.295288
0.8730709,-1.558027,9.538090,1.669293,9.807607,80.200325,99.277206
0.8755872,-1.562812,9.526126,1.669293,9.796734,80.189339,99.316689
0.8781036,-1.574776,9.526126,1.671686,9.799058,80.177490,99.386749
0.8806200,-1.603490,9.518948,1.705185,9.802510,79.982208,99.561844
0.8831363,-1.572384,9.523733,1.657329,9.793907,80.257507,99.375053
0.8856527,-1.584348,9.506984,1.626222,9.774328,80.422768,99.461449
0.8881377,-1.574776,9.470792,1.645365,9.740792,80.275269,99.440605
0.8906533,-1.579562,9.485149,1.678864,9.761232,80.096283,99.454704
0.8931688,-1.615454,9.499506,1.678864,9.781048,80.116547,99.651199
0.8956843,-1.615454,9.518948,1.652543,9.795456,80.287460,99.631859
0.8981999,-1.598705,9.516555,1.635793,9.787568,80.379028,99.536186
0.9007154,-1.596312,9.538090,1.678864,9.815393,80.151474,99.501068
0.9032310,-1.627419,9.499506,1.683650,9.783854,80.090958,99.721321
0.9057466,-1.634597,9.559626,1.650150,9.837751,80.343758,99.703148
0.9082916,-1.620240,9.542876,1.688435,9.825603,80.105164,99.636086
0.9108132,-1.586740,9.528519,1.678864,9.804540,80.140465,99.454445
0.9133297,-1.581955,9.562018,1.669293,9.834700,80.227585,99.394012
0.9158460,-1.608276,9.554840,1.733899,9.843166,79.854263,99.554497
0.9183625,-1.605883,9.550055,1.690828,9.830631,80.096115,99.545235
0.9208789,-1.605883,9.533304,1.659722,9.809048,80.258507,99.561699
0.9233953,-1.577169,9.552447,1.662114,9.823408,80.258728,99.375313
0.9259117,-1.620240,9.489935,1.650150,9.767653,80.273788,99.688828
0.9284284,-1.641775,9.511769,1.676471,9.796925,80.146927,99.793022
0.9309447,-1.648954,9.542876,1.688435,9.830379,80.110016,99.803574
0.9334612,-1.629811,9.526126,1.714756,9.815486,79.938850,99.708656
0.9359776,-1.636990,9.535697,1.707578,9.824718,79.990913,99.740997
0.9384941,-1.636990,9.554840,1.717149,9.844963,79.955147,99.721855
0.9410105,-1.641775,9.516555,1.712364,9.807775,79.945053,99.788193
