Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.1877711,-0.604786,9.684352,0.024526,9.703249,89.855179,93.573471
0.1901182,-0.609572,9.655638,0.024526,9.674891,89.854752,93.612358
0.1924647,-0.638285,9.660423,0.029312,9.681531,89.826530,93.780167
0.1948120,-0.681356,9.669994,0.005384,9.693971,89.968178,94.030449
0.1971597,-0.743570,9.669994,-0.013759,9.698550,90.081284,94.397079
0.1995072,-0.772283,9.674780,-0.023330,9.705583,90.137726,94.563927
0.2018544,-0.786640,9.631709,-0.042473,9.663872,90.251816,94.669098
0.2042016,-0.753141,9.622138,-0.008973,9.651572,90.053268,94.475510
0.2065490,-0.738784,9.650852,-0.008973,9.679092,90.053116,94.377518
0.2088960,-0.772283,9.650852,-0.004187,9.681704,90.024780,94.575188
0.2112434,-0.733998,9.655638,0.014955,9.683508,89.911514,94.347130
0.2135906,-0.753141,9.684352,0.010169,9.713599,89.940018,94.446877
0.2159371,-0.748355,9.679565,0.034098,9.708510,89.798767,94.420906
0.2182841,-0.710070,9.674780,0.034098,9.700862,89.798607,94.197639
0.2206312,-0.690928,9.679565,0.038883,9.704271,89.770424,94.082848
0.2229784,-0.681356,9.636495,-0.013759,9.660563,90.081604,94.044411
0.2253253,-0.690928,9.631709,-0.018544,9.656477,90.110031,94.103065
0.2276724,-0.681356,9.636495,-0.071186,9.660815,90.422195,94.044411
0.2300193,-0.695713,9.650852,-0.047258,9.676011,90.279839,94.123222
0.2323668,-0.652642,9.684352,-0.032901,9.706374,90.194214,93.855415
0.2347139,-0.647857,9.679565,-0.052044,9.701362,90.307373,93.829117
0.2370618,-0.652642,9.669994,-0.042473,9.692086,90.251083,93.861122
0.2394095,-0.647857,9.669994,-0.071186,9.691934,90.420837,93.832893
0.2417569,-0.666999,9.679565,-0.066401,9.702746,90.392105,93.941902
0.2441046,-0.676571,9.693923,-0.056830,9.717670,90.335068,93.992386
0.2464521,-0.676571,9.655638,-0.066401,9.679540,90.393044,94.008163
0.2487994,-0.676571,9.626924,-0.071186,9.650931,90.422623,94.020081
0.2511465,-0.700499,9.607781,-0.066401,9.633513,90.394928,94.170029
0.2534934,-0.690928,9.660423,-0.061615,9.685296,90.364502,94.090912
0.2558404,-0.695713,9.626924,-0.056830,9.652197,90.337341,94.133430
0.2581872,-0.686142,9.641280,-0.042473,9.665758,90.251762,94.070709
0.2605347,-0.690928,9.665209,-0.056830,9.690040,90.336029,94.088890
0.2628824,-0.686142,9.684352,-0.066401,9.708856,90.391861,94.052666
0.2652297,-0.681356,9.669994,-0.066401,9.694197,90.392456,94.030449
0.2675770,-0.681356,9.689137,-0.028116,9.713106,90.165848,94.022514
0.2699243,-0.705284,9.665209,-0.013759,9.690917,90.081345,94.173561
0.2722715,-0.733998,9.689137,-0.037687,9.716973,90.222221,94.332153
0.2746185,-0.714856,9.693923,-0.028116,9.720285,90.165726,94.217506
0.2769658,-0.705284,9.655638,-0.042473,9.681455,90.251358,94.177681
0.2793128,-0.671785,9.641280,-0.075972,9.664955,90.450386,93.985809
0.2816591,-0.681356,9.646067,-0.080758,9.670438,90.478485,94.040413
0.2840061,-0.690928,9.646067,-0.071186,9.671041,90.421745,94.096977
0.2863535,-0.652642,9.669994,-0.080758,9.692329,90.477402,93.861122
0.2887002,-0.652642,9.679565,-0.061615,9.701738,90.363884,93.857315
0.2910477,-0.671785,9.679565,-0.061615,9.703045,90.363838,93.970100
0.2933948,-0.643071,9.708280,-0.047258,9.729670,90.278297,93.789703
0.2957423,-0.647857,9.684352,-0.042473,9.706090,90.250717,93.827232
0.2980894,-0.638285,9.655638,-0.037687,9.676785,90.223145,93.782028
0.3004363,-0.647857,9.660423,-0.037687,9.682196,90.223015,93.836678
0.3027837,-0.666999,9.679565,-0.042473,9.702612,90.250809,93.941902
0.3051307,-0.686142,9.650852,-0.066401,9.675440,90.393211,94.066689
0.3074781,-0.700499,9.636495,-0.080758,9.662259,90.478889,94.157646
0.3098254,-0.695713,9.636495,-0.075972,9.661875,90.450523,94.129341
0.3121725,-0.733998,9.636495,-0.071186,9.664670,90.422028,94.355728
0.3145193,-0.733998,9.602996,-0.071186,9.631269,90.423485,94.370865
0.3168661,-0.733998,9.631709,-0.047258,9.659752,90.280312,94.357887
0.3192134,-0.762712,9.602996,0.000598,9.633238,89.996445,94.541153
0.3215602,-0.724427,9.588638,0.010169,9.615971,89.939407,94.320518
0.3239073,-0.724427,9.626924,0.062812,9.654346,89.627228,94.303406
0.3262546,-0.700499,9.636495,0.053240,9.662068,89.684288,94.157646
0.3286017,-0.719641,9.617352,0.034098,9.644300,89.797432,94.279320
0.3309486,-0.686142,9.612567,0.010169,9.637030,89.939537,94.082832
0.3332954,-0.714856,9.650852,-0.028116,9.677332,90.166466,94.236267
0.3356421,-0.738784,9.660423,-0.056830,9.688798,90.336067,94.373199
0.3379886,-0.710070,9.665209,-0.071186,9.691518,90.420853,94.201775
0.3403356,-0.686142,9.617352,-0.066401,9.642026,90.394577,94.080803
0.3426832,-0.662214,9.665209,-0.075972,9.688167,90.449303,93.919502
0.3450302,-0.690928,9.665209,-0.056830,9.690040,90.336029,94.088890
0.3473775,-0.700499,9.684352,-0.013759,9.709663,90.081192,94.137177
0.3497246,-0.662214,9.655638,-0.018544,9.678337,90.109779,93.923378
0.3520714,-0.686142,9.641280,0.005384,9.665667,89.968086,94.070709
0.3544188,-0.666999,9.679565,0.019741,9.702538,89.883423,93.941902
0.3567665,-0.719641,9.626924,0.005384,9.653786,89.968048,94.275078
0.3591135,-0.705284,9.617352,0.014955,9.643190,89.911140,94.194252
0.3614610,-0.710070,9.622138,-0.008973,9.648307,90.053284,94.220520
0.3638081,-0.686142,9.646067,-0.004187,9.670440,90.024811,94.068695
0.3661550,-0.705284,9.631709,-0.042473,9.657590,90.251976,94.188026
0.3685023,-0.724427,9.655638,-0.052044,9.682915,90.307953,94.290657
0.3708495,-0.738784,9.684352,-0.042473,9.712584,90.250549,94.362434
0.3731973,-0.729213,9.650852,-0.028116,9.678404,90.166443,94.321022
0.3755445,-0.733998,9.622138,-0.056830,9.650260,90.337410,94.362206
0.3778918,-0.724427,9.650852,-0.085543,9.678381,90.506424,94.292770
0.3802389,-0.767498,9.655638,-0.080758,9.686429,90.477692,94.544716
0.3825864,-0.767498,9.679565,-0.095115,9.710411,90.561226,94.533531
0.3849335,-0.767498,9.669994,-0.085543,9.700781,90.505249,94.537994
0.3872807,-0.714856,9.655638,-0.080758,9.682401,90.477890,94.234169
0.3896276,-0.743570,9.636495,-0.095115,9.665607,90.563828,94.412308
0.3919746,-0.714856,9.631709,-0.071186,9.658463,90.422295,94.244652
0.3943217,-0.705284,9.655638,-0.071186,9.681623,90.421288,94.177681
0.3966688,-0.772283,9.655638,-0.066401,9.686701,90.392754,94.572937
0.3990166,-0.791426,9.646067,-0.042473,9.678572,90.251434,94.690414
0.4013644,-0.757927,9.660423,-0.032901,9.690166,90.194542,94.486061
0.4037115,-0.743570,9.669994,-0.056830,9.698707,90.335724,94.397079
0.4060590,-0.690928,9.684352,-0.047258,9.709083,90.278885,94.080841
0.4084060,-0.710070,9.669994,-0.066401,9.696257,90.392372,94.199707
0.4107533,-0.695713,9.693923,-0.123829,9.719645,90.729973,94.104965
0.4131003,-0.690928,9.693923,-0.138186,9.719497,90.814621,94.076820
0.4154477,-0.666999,9.698709,-0.152542,9.722814,90.898956,93.934151
0.4177952,-0.666999,9.717851,-0.138186,9.741694,90.812767,93.926422
0.4201422,-0.700499,9.698709,-0.114257,9.724644,90.673195,94.131073
0.4224895,-0.738784,9.713065,-0.123829,9.741908,90.728302,94.349594
0.4248369,-0.719641,9.693923,-0.085543,9.720975,90.504204,94.245644
0.4271843,-0.714856,9.703494,-0.061615,9.729985,90.362831,94.213364
0.4295316,-0.695713,9.617352,-0.013759,9.642493,90.081757,94.137535
0.4318787,-0.705284,9.655638,-0.008973,9.681366,90.053101,94.177681
0.4342256,-0.743570,9.636495,0.000598,9.665139,89.996452,94.412308
0.4365727,-0.724427,9.626924,0.005384,9.654143,89.968048,94.303406
0.4389201,-0.729213,9.612567,-0.004187,9.640187,90.024887,94.338165
0.4412669,-0.714856,9.636495,-0.004187,9.662973,90.024826,94.242554
0.4436143,-0.690928,9.602996,-0.008973,9.627824,90.053398,94.115295
0.4459616,-0.700499,9.636495,-0.037687,9.661995,90.223488,94.157646
0.4483087,-0.686142,9.660423,-0.018544,9.684777,90.109711,94.062668
0.4506561,-0.714856,9.665209,-0.023330,9.691636,90.137924,94.229996
0.4530032,-0.686142,9.713065,-0.028116,9.737310,90.165436,94.040726
0.4553506,-0.686142,9.674780,-0.061615,9.699276,90.363976,94.056664
0.4576973,-0.652642,9.679565,-0.042473,9.701635,90.250832,93.857315
0.4600444,-0.652642,9.684352,-0.037687,9.706391,90.222466,93.855415
0.4623918,-0.662214,9.684352,-0.023330,9.706995,90.137703,93.911781
0.4647389,-0.643071,9.698709,-0.061615,9.720201,90.363190,93.793434
0.4670865,-0.628714,9.717851,-0.037687,9.738240,90.221733,93.701698
0.4694340,-0.647857,9.669994,-0.071186,9.691934,90.420837,93.832893
0.4717814,-0.633500,9.708280,-0.085543,9.729302,90.503769,93.733459
0.4741286,-0.590429,9.689137,-0.085543,9.707487,90.504906,93.487137
0.4764759,-0.614357,9.655638,-0.104686,9.675729,90.619919,93.640640
0.4788230,-0.628714,9.660423,-0.090329,9.681281,90.534592,93.723640
0.4811696,-0.643071,9.674780,-0.090329,9.696549,90.533752,93.802788
0.4835168,-0.638285,9.655638,-0.071186,9.676973,90.421486,93.782028
0.4858636,-0.681356,9.650852,-0.080758,9.675212,90.478249,94.038414
0.4882110,-0.695713,9.655638,-0.061615,9.680865,90.364670,94.121185
0.4905585,-0.719641,9.646067,-0.090329,9.673295,90.535034,94.266624
0.4929058,-0.700499,9.679565,-0.075972,9.705177,90.448517,94.139214
0.4952528,-0.777069,9.679565,-0.042473,9.710799,90.250595,94.589821
0.4976000,-0.767498,9.669994,-0.080758,9.700740,90.476990,94.537994
0.4999472,-0.772283,9.698709,-0.090329,9.729827,90.531929,94.552711
0.5022941,-0.710070,9.703494,-0.095115,9.729904,90.560104,94.185257
0.5046413,-0.714856,9.679565,-0.114257,9.706598,90.674446,94.223740
0.5069885,-0.724427,9.669994,-0.128614,9.697945,90.759880,94.284309
0.5093353,-0.700499,9.655638,-0.095115,9.681481,90.562904,94.149437
0.5116828,-0.690928,9.713065,-0.066401,9.737835,90.390694,94.068817
0.5140300,-0.695713,9.708280,-0.095115,9.733641,90.559891,94.098915
0.5163771,-0.690928,9.708280,-0.090329,9.733253,90.531738,94.070816
0.5187244,-0.690928,9.679565,-0.090329,9.704614,90.533310,94.082848
0.5210716,-0.705284,9.713065,-0.047258,9.738752,90.278038,94.153069
0.5234189,-0.671785,9.684352,-0.047258,9.707740,90.278923,93.968140
0.5257658,-0.700499,9.693923,-0.071186,9.719460,90.419647,94.133102
0.5281129,-0.686142,9.669994,-0.061615,9.694502,90.364159,94.058662
0.5304602,-0.700499,9.665209,-0.032901,9.690617,90.194527,94.145340
0.5328069,-0.671785,9.631709,-0.052044,9.655249,90.308838,93.989761
0.5351540,-0.681356,9.646067,-0.061615,9.670298,90.365067,94.040413
0.5375009,-0.695713,9.669994,-0.075972,9.695287,90.448975,94.115089
0.5398481,-0.657428,9.655638,-0.037687,9.678066,90.223114,93.895111
0.5421947,-0.666999,9.674780,0.000598,9.697744,89.996468,93.943848
0.5445417,-0.643071,9.708280,0.034098,9.729614,89.799202,93.789703
0.5468884,-0.652642,9.717851,0.058026,9.739914,89.658653,93.842163
0.5492349,-0.633500,9.732208,0.062812,9.753007,89.630997,93.724304
0.5515819,-0.628714,9.746565,0.014955,9.766833,89.912270,93.690819
0.5539287,-0.609572,9.756136,0.014955,9.775172,89.912346,93.575241
0.5562758,-0.609572,9.765707,-0.032901,9.784768,90.192657,93.571747
0.5586228,-0.623928,9.789636,-0.080758,9.809831,90.471680,93.646736
0.5609700,-0.590429,9.818350,-0.128614,9.836927,90.749146,93.441353
0.5633171,-0.576072,9.803992,-0.142971,9.821942,90.834045,93.362770
0.5656639,-0.590429,9.775279,-0.133400,9.794003,90.780426,93.456482
0.5680107,-0.576072,9.765707,-0.147757,9.783799,90.865326,93.375923
0.5703575,-0.547358,9.722636,-0.109472,9.738647,90.644073,93.222198
0.5727042,-0.542573,9.732208,-0.085543,9.747696,90.502823,93.190948
0.5750509,-0.561715,9.713065,-0.075972,9.729590,90.447388,93.309776
0.5773979,-0.566501,9.684352,-0.037687,9.700980,90.222588,93.347786
0.5797450,-0.595215,9.660423,-0.061615,9.678939,90.364738,93.525749
0.5820920,-0.609572,9.641280,-0.085543,9.660910,90.507339,93.617722
0.5844393,-0.623928,9.669994,-0.085543,9.690479,90.505791,93.691727
0.5867862,-0.614357,9.674780,-0.104686,9.694831,90.618698,93.633453
0.5891336,-0.657428,9.674780,-0.166899,9.698527,90.986038,93.887428
0.5914806,-0.671785,9.693923,-0.219541,9.719652,91.294273,93.964233
0.5938272,-0.690928,9.717851,-0.267398,9.746051,91.572197,94.066818
0.5961742,-0.733998,9.703494,-0.320040,9.736477,91.883667,94.325768
0.5985211,-0.733998,9.741779,-0.324826,9.774791,91.904343,94.308830
0.6008676,-0.767498,9.765707,-0.329611,9.801364,91.927170,94.493706
0.6032143,-0.791426,9.784850,-0.324826,9.822177,91.895157,94.624176
0.6055618,-0.810569,9.818350,-0.348754,9.857923,92.027435,94.719437
0.6079088,-0.839283,9.803992,-0.348754,9.846028,92.029884,94.892944
0.6102557,-0.853639,9.832706,-0.353540,9.876021,92.051498,94.961769
0.6126022,-0.906282,9.861421,-0.324826,9.908304,91.878677,95.250832
0.6149490,-0.925424,9.890134,-0.300897,9.937892,91.735054,95.345627
0.6172956,-0.954138,9.914063,-0.300897,9.964415,91.730438,95.497269
0.6196425,-0.968495,9.928419,-0.300897,9.980082,91.727715,95.571449
0.6219893,-1.045065,9.928419,-0.272184,9.986979,91.561722,96.008827
0.6243361,-1.097707,9.976275,-0.262612,10.039920,91.498848,96.279099
0.6266831,-1.236491,9.957133,-0.238684,10.036452,91.362717,97.078835
0.6290296,-1.327418,9.947562,-0.214756,10.038035,91.225891,97.600739
0.6313767,-1.475773,9.856635,-0.176471,9.968064,91.014397,98.515289
0.6337235,-1.552344,9.861421,-0.171685,9.984331,90.985275,98.945854
0.6360704,-1.614557,9.823135,-0.114257,9.955593,90.657578,99.333832
0.6384167,-1.676770,9.780065,-0.071186,9.923018,90.411034,99.728645
0.6407632,-1.710270,9.722636,0.010169,9.871920,89.940979,99.976601
0.6431099,-1.743770,9.655638,0.115454,9.812512,89.325844,100.237045
0.6454571,-1.738984,9.626924,0.182453,9.784427,88.931526,100.239349
0.6478041,-1.628914,9.593424,0.244666,9.733808,88.559677,99.636620
0.6501510,-1.537987,9.583853,0.326022,9.711947,88.076263,99.116913
0.6524978,-1.432703,9.516854,0.364307,9.630985,87.832176,98.561234
0.6548445,-1.289133,9.526425,0.373879,9.620522,87.772774,97.706558
0.6571912,-1.088136,9.516854,0.354736,9.585426,87.879120,96.522751
0.6595380,-0.925424,9.516854,0.321236,9.567138,88.075813,95.554008
0.6618845,-0.743570,9.492926,0.259023,9.525525,88.441788,94.478767
0.6642314,-0.547358,9.512068,0.182453,9.529550,88.902946,93.293373
0.6665779,-0.346361,9.488140,0.125025,9.495283,89.245560,92.090630
0.6689246,-0.135793,9.512068,0.043669,9.513137,89.736992,90.817886
0.6712718,-0.006580,9.512068,-0.008973,9.512074,90.054047,90.039635
0.6736184,0.098704,9.535996,-0.042473,9.536602,90.255173,89.406975
0.6759650,0.189631,9.512068,-0.047258,9.514075,90.284599,88.857910
0.6783119,0.261416,9.512068,-0.032901,9.515716,90.198105,88.425758
0.6806589,0.314058,9.535996,0.019741,9.541187,89.881454,88.113708
0.6830055,0.314058,9.535996,0.091525,9.541606,89.450394,88.113708
0.6853524,0.328415,9.545568,0.081954,9.551567,89.508385,88.029518
0.6876986,0.318844,9.521640,0.101097,9.527514,89.392021,88.082100
0.6900450,0.299701,9.569496,0.144168,9.575274,89.137306,88.206177
0.6923921,0.208774,9.588638,0.168096,9.592384,88.995903,88.752693
0.6947389,0.141775,9.626924,0.153739,9.629195,89.085182,89.156273
0.6970861,0.084347,9.598209,0.139382,9.599592,89.168060,89.496513
0.6994331,-0.035294,9.607781,0.091525,9.608282,89.454208,90.210472
0.7017800,-0.092722,9.598209,0.067597,9.598895,89.596512,90.553482
0.7041268,-0.159721,9.569496,0.010169,9.570835,89.939117,90.956215
0.7064736,-0.231506,9.545568,-0.042473,9.548469,90.254860,91.389305
0.7088207,-0.293719,9.492926,-0.114257,9.498156,90.689255,91.772217
0.7111676,-0.317647,9.445069,-0.176471,9.452057,91.069778,91.926186
0.7135146,-0.355932,9.430713,-0.195613,9.439454,91.187424,92.161423
0.7158614,-0.379861,9.378070,-0.243470,9.388918,91.485939,92.319511
0.7182090,-0.403789,9.382855,-0.272184,9.395483,91.660072,92.464188
0.7205561,-0.427717,9.406784,-0.267398,9.420300,91.626579,92.603386
0.7229023,-0.413360,9.392427,-0.272184,9.405457,91.658310,92.519958
0.7252494,-0.461217,9.440284,-0.233898,9.454437,91.417618,92.797028
0.7275966,-0.451645,9.459426,-0.257827,9.473711,91.559494,92.733543
0.7299435,-0.432503,9.507282,-0.267398,9.520870,91.609390,92.604691
0.7322906,-0.446860,9.564711,-0.267398,9.578876,91.599640,92.674889
0.7346376,-0.437288,9.583853,-0.267398,9.597549,91.596527,92.612457
0.7369839,-0.432503,9.626924,-0.281755,9.640752,91.674728,92.572365
0.7393309,-0.413360,9.646067,-0.281755,9.659030,91.671562,92.453781
0.7416778,-0.432503,9.679565,-0.329611,9.694828,91.948357,92.558388
0.7440245,-0.418146,9.717851,-0.353540,9.733266,92.081604,92.463837
0.7463710,-0.394218,9.713065,-0.348754,9.727316,92.054672,92.324150
0.7487175,-0.389432,9.736994,-0.358325,9.751364,92.105873,92.290329
0.7510638,-0.389432,9.756136,-0.377468,9.771199,92.213921,92.285843
0.7534099,-0.389432,9.722636,-0.329611,9.736013,91.940109,92.293709
0.7557567,-0.451645,9.722636,-0.363111,9.739892,92.136528,92.659645
0.7581035,-0.489930,9.732208,-0.339183,9.750433,91.993515,92.881905
0.7604498,-0.552144,9.736994,-0.305683,9.757426,91.795273,93.245529
0.7627967,-0.537787,9.693923,-0.267398,9.712511,91.577629,93.175323
0.7651433,-0.600000,9.708280,-0.224327,9.729389,91.321167,93.536552
0.7674903,-0.657428,9.665209,-0.209970,9.689817,91.241646,93.891266
0.7698374,-0.666999,9.693923,-0.147757,9.717966,90.871185,93.936089
0.7721841,-0.762712,9.646067,-0.099900,9.676689,90.591522,94.520958
0.7745310,-0.844068,9.612567,-0.052044,9.649694,90.309013,95.018204
0.7768776,-0.887139,9.588638,0.010169,9.629596,89.939491,95.285950
0.7792245,-0.911067,9.559925,0.010169,9.603245,89.939323,95.443886
0.7815710,-0.982852,9.555139,0.038883,9.605633,89.768066,95.872849
0.7839181,-1.040280,9.550353,0.062812,9.607048,89.625397,96.216476
0.7862650,-1.064208,9.507282,0.115454,9.567355,89.308571,96.386879
0.7886119,-1.035494,9.545568,0.139382,9.602579,89.168320,96.191177
0.7909594,-1.088136,9.526425,0.187238,9.590197,88.881287,96.516251
0.7933064,-1.092922,9.507282,0.168096,9.571371,88.993698,96.557724
0.7956541,-1.083350,9.583853,0.168096,9.646354,89.001526,96.449287
0.7980003,-1.078565,9.612567,0.153739,9.674109,89.089432,96.402016
0.8003475,-1.088136,9.626924,0.158524,9.689522,89.062576,96.448799
0.8026950,-1.025923,9.641280,0.172881,9.697251,88.978485,96.073952
0.8050420,-1.035494,9.660423,0.125025,9.716566,89.262741,96.118134
0.8073897,-0.982852,9.669994,0.105882,9.720390,89.375877,95.803574
0.8097363,-0.896710,9.698709,0.062812,9.740276,89.630516,95.282356
0.8120837,-0.858425,9.708280,0.048455,9.746278,89.715149,95.053062
0.8144307,-0.820140,9.732208,0.000598,9.766704,89.996490,94.816971
0.8167778,-0.738784,9.746565,-0.037687,9.774597,90.220909,94.334702
0.8191248,-0.652642,9.727423,-0.042473,9.749384,90.249603,93.838394
0.8214722,-0.595215,9.765707,-0.099900,9.784339,90.585014,93.487831
0.8238193,-0.523430,9.780065,-0.119043,9.794785,90.696373,93.063553
0.8261661,-0.480359,9.770494,-0.123829,9.783078,90.725235,92.814636
0.8285134,-0.480359,9.789636,-0.142971,9.802456,90.835701,92.809143
0.8308607,-0.422931,9.813564,-0.128614,9.823516,90.750168,92.467728
0.8332079,-0.355932,9.818350,-0.157328,9.826058,90.917419,92.076164
0.8355551,-0.351147,9.842278,-0.166899,9.849954,90.970879,92.043297
0.8379028,-0.365504,9.818350,-0.176471,9.826735,91.028984,92.131943
0.8402501,-0.312862,9.799207,-0.186042,9.805965,91.087097,91.828674
0.8425978,-0.293719,9.799207,-0.171685,9.805111,91.003288,91.716858
0.8449447,-0.327219,9.808778,-0.157328,9.815495,90.918404,91.910667
0.8472922,-0.332004,9.794421,-0.152542,9.801234,90.891762,91.941429
0.8496394,-0.312862,9.851849,-0.138186,9.857784,90.803192,91.818909
0.8519868,-0.341575,9.842278,-0.095115,9.848662,90.553352,91.987648
0.8543340,-0.355932,9.794421,-0.114257,9.801552,90.667915,92.081230
0.8566812,-0.370289,9.789636,-0.109472,9.797248,90.640221,92.166161
0.8590286,-0.422931,9.746565,-0.080758,9.756071,90.474281,92.484673
0.8613761,-0.403789,9.703494,-0.104686,9.712456,90.617577,92.382858
