23.4996738,-0.295268,0.084254,-0.541581,3.16378,1.685425
23.5097046,-0.070214,0.031582,-0.402718,2.334053,0.385757
23.5196629,0.03992,-0.025879,-0.259066,1.469124,-0.256691
23.529974,0.178783,-0.126435,0.042604,-0.349464,-1.080833
23.5403709,0.269763,-0.188684,0.286812,-1.814545,-1.629211
23.5499287,0.25061,-0.279664,0.554963,-3.459717,-1.530869
23.5603065,0.245821,-0.437681,0.799172,-5.071739,-1.529221
23.5699024,0.245821,-0.514297,0.961977,-6.12088,-1.542686
23.5799236,0.27934,-0.777658,1.067322,-7.147209,-1.802811
23.5902481,0.303282,-0.89258,1.16309,-7.903954,-1.980789
23.6004219,0.293705,-1.050597,1.182244,-8.299057,-1.955902
23.6099777,0.284128,-1.127212,1.215763,-8.641212,-1.911049
23.6196976,0.293705,-1.323536,1.25407,-9.24762,-2.022102
23.6299152,0.288917,-1.539015,1.091264,-8.659828,-2.044365
23.6398792,0.212302,-1.807165,0.952401,-8.301064,-1.569283
23.6500664,0.111746,-2.147141,0.971554,-9.137688,-0.893341
23.6599522,-0.027118,-2.48233,0.985919,-9.996071,0.14473
23.6698837,-0.113309,-2.463176,1.086476,-10.650581,0.81559
23.6796989,-0.218654,-1.352266,1.230128,-9.164536,1.435059
23.6902695,-0.376671,0.290155,0.267659,-1.225899,2.114052
23.6999969,-0.486805,1.602179,-0.029222,1.341934,2.435364
23.7106228,-0.482016,4.087359,-0.019645,2.582962,2.000092
23.7197132,-0.367095,4.68591,-0.158509,3.370117,1.468582
23.7299252,-0.075002,4.781678,-0.833674,6.038948,0.313995
23.7397861,0.150053,4.082571,-1.087459,6.956017,-0.60289
23.7501717,0.312859,3.153621,-1.029998,6.587395,-1.372284
23.7604198,0.27934,2.22467,-1.188016,7.184898,-1.327019
23.7697258,0.145265,1.357969,-1.255053,7.420326,-0.751404
23.7799168,-0.027118,0.658863,-1.408282,8.18071,0.13353
23.7898941,-0.103732,0.208753,-1.417859,8.217796,0.572273
23.8000774,0.011189,-0.054609,-1.130555,6.523918,-0.089249
23.8103104,0.260186,-0.059398,-0.804944,4.619171,-1.550079
23.8201294,0.42778,0.271002,-0.551158,3.320366,-2.445892
23.8299809,0.552279,0.831245,-0.445813,3.036491,-2.979767
23.8397293,0.604951,1.549506,-0.402718,3.169617,-3.049759
23.8500175,0.695931,2.210305,-0.637349,4.574196,-3.308556
23.8602982,0.94014,2.636474,-0.881558,5.8311,-4.309875
23.8699512,1.27054,2.780126,-0.862404,5.781998,-5.749763
23.8803291,1.615304,2.612532,-0.790578,5.426712,-7.394783
23.8897114,1.86909,2.215094,-0.733117,5.065453,-8.821968
23.8999176,1.9888,1.721889,-0.584677,4.203812,-9.774498
23.9098949,1.9888,1.17601,-0.517639,3.653519,-10.254555
23.9198933,1.830783,0.692382,-0.551158,3.601006,-9.88723
23.9300175,1.615304,0.271002,-0.570312,3.489128,-9.107971
23.9398918,1.371096,-0.001937,-0.570312,3.332863,-7.967987
23.9499378,1.064638,-0.164742,-0.642138,3.645561,-6.313889
23.9597664,0.791699,-0.274876,-0.66608,3.717834,-4.765656
23.9700947,0.581009,-0.432893,-0.651715,3.542046,-3.569016
23.9799404,0.42778,-0.643583,-0.723541,3.867256,-2.699898
23.9897537,0.284128,-0.811177,-0.704387,3.656334,-1.840317
23.9998875,0.183572,-0.945252,-0.637349,3.151939,-1.221275
24.0098934,0.025555,-1.002713,-0.608619,2.930573,-0.203697
24.0196667,-0.027118,-1.098481,-0.603831,2.837822,0.138802
